Config	T = 5
Config	T = 3.95
0	20
1	111
2	72
3	111
4	67
5	115
6	111
7	120
8	116
9	203
10	185
11	99
12	67
13	99
14	72
15	32

Config	T = 3.94
0	40
1	110
2	71
3	115
4	65
5	133
6	90
7	134
8	101
9	160
10	172
11	121
12	67
13	116
14	73
15	32

Config	T = 3.93
0	30
1	115
2	71
3	122
4	67
5	124
6	101
7	121
8	112
9	166
10	169
11	112
12	74
13	105
14	78
15	33

Config	T = 3.92
0	29
1	110
2	68
3	106
4	69
5	99
6	136
7	102
8	131
9	210
10	161
11	103
12	69
13	107
14	68
15	32

Config	T = 3.91
0	30
1	114
2	61
3	114
4	70
5	122
6	122
7	113
8	113
9	202
10	146
11	99
12	89
13	99
14	80
15	26

Config	T = 3.9
0	28
1	98
2	85
3	99
4	88
5	114
6	103
7	110
8	101
9	162
10	218
11	117
12	66
13	116
14	63
15	32

Config	T = 3.89
0	31
1	112
2	63
3	110
4	60
5	119
6	114
7	124
8	115
9	199
10	174
11	102
12	71
13	104
14	74
15	28

Config	T = 3.88
0	37
1	107
2	70
3	102
4	69
5	106
6	104
7	112
8	100
9	207
10	189
11	102
12	81
13	107
14	82
15	25

Config	T = 3.87
0	27
1	111
2	78
3	104
4	78
5	85
6	129
7	92
8	122
9	190
10	179
11	112
12	77
13	119
14	77
15	20

Config	T = 3.86
0	28
1	101
2	68
3	102
4	67
5	127
6	101
7	127
8	103
9	197
10	208
11	103
12	71
13	102
14	72
15	23

Config	T = 3.85
0	28
1	106
2	76
3	112
4	85
5	122
6	95
7	107
8	92
9	142
10	234
11	118
12	73
13	112
14	64
15	34

Config	T = 3.84
0	25
1	121
2	52
3	121
4	70
5	126
6	115
7	108
8	97
9	219
10	157
11	95
12	96
13	95
14	78
15	25

Config	T = 3.83
0	31
1	115
2	78
3	117
4	75
5	96
6	114
7	97
8	119
9	156
10	188
11	121
12	69
13	119
14	72
15	33

Config	T = 3.82
0	21
1	91
2	80
3	101
4	87
5	122
6	107
7	105
8	110
9	176
10	227
11	113
12	68
13	103
14	61
15	28

Config	T = 3.81
0	16
1	121
2	65
3	110
4	75
5	107
6	116
7	108
8	95
9	212
10	200
11	101
12	72
13	112
14	62
15	28

Config	T = 3.8
0	31
1	111
2	70
3	100
4	74
5	115
6	117
7	122
8	102
9	175
10	192
11	104
12	75
13	115
14	71
15	26

Config	T = 3.79
0	18
1	106
2	84
3	115
4	73
5	107
6	103
7	109
8	123
9	177
10	196
11	115
12	66
13	106
14	77
15	25

Config	T = 3.78
0	21
1	116
2	60
3	105
4	62
5	95
6	128
7	104
8	115
9	208
10	220
11	95
12	74
13	106
14	72
15	19

Config	T = 3.77
0	27
1	123
2	64
3	125
4	67
5	118
6	101
7	113
8	100
9	182
10	178
11	108
12	80
13	106
14	77
15	31

Config	T = 3.76
0	25
1	109
2	79
3	115
4	78
5	100
6	103
7	95
8	110
9	178
10	204
11	122
12	69
13	116
14	70
15	27

Config	T = 3.75
0	28
1	99
2	85
3	101
4	83
5	120
6	98
7	120
8	102
9	169
10	197
11	113
12	73
13	111
14	75
15	26

Config	T = 3.74
0	19
1	105
2	83
3	108
4	86
5	112
6	114
7	106
8	114
9	191
10	166
11	107
12	82
13	104
14	79
15	24

Config	T = 3.73
0	31
1	109
2	70
3	108
4	74
5	123
6	106
7	120
8	101
9	157
10	204
11	123
12	64
13	124
14	60
15	26

Config	T = 3.72
0	32
1	110
2	65
3	106
4	67
5	113
6	120
7	115
8	114
9	178
10	193
11	108
12	72
13	112
14	70
15	25

Config	T = 3.71
0	25
1	114
2	77
3	104
4	88
5	110
6	108
7	109
8	87
9	191
10	181
11	109
12	81
13	119
14	70
15	27

Config	T = 3.7
0	27
1	114
2	65
3	119
4	79
5	115
6	110
7	96
8	101
9	154
10	214
11	120
12	80
13	115
14	66
15	25

Config	T = 3.69
0	22
1	102
2	75
3	109
4	74
5	123
6	114
7	117
8	122
9	162
10	208
11	117
12	56
13	110
14	57
15	32

Config	T = 3.68
0	32
1	110
2	75
3	98
4	77
5	108
6	125
7	118
8	111
9	148
10	201
11	102
12	78
13	114
14	76
15	27

Config	T = 3.67
0	24
1	112
2	67
3	119
4	69
5	106
6	109
7	97
8	114
9	208
10	186
11	103
12	83
13	96
14	81
15	26

Config	T = 3.66
0	26
1	115
2	64
3	111
4	70
5	114
6	110
7	112
8	100
9	235
10	162
11	108
12	68
13	112
14	62
15	31

Config	T = 3.65
0	35
1	127
2	58
3	113
4	54
5	105
6	105
7	123
8	95
9	199
10	193
11	98
12	75
13	112
14	79
15	29

Config	T = 3.64
0	23
1	112
2	56
3	113
4	68
5	103
6	130
7	90
8	119
9	200
10	212
11	102
12	81
13	101
14	69
15	21

Config	T = 3.63
0	29
1	111
2	70
3	112
4	67
5	103
6	107
7	105
8	111
9	224
10	178
11	111
12	62
13	110
14	65
15	35

Config	T = 3.62
0	22
1	119
2	73
3	115
4	83
5	107
6	115
7	101
8	101
9	208
10	160
11	97
12	85
13	101
14	75
15	38

Config	T = 3.61
0	24
1	94
2	81
3	99
4	89
5	116
6	105
7	103
8	102
9	182
10	215
11	119
12	72
13	114
14	64
15	21

Config	T = 3.6
0	24
1	106
2	68
3	113
4	77
5	115
6	112
7	99
8	110
9	181
10	213
11	104
12	80
13	97
14	71
15	30

Config	T = 3.59
0	28
1	123
2	65
3	122
4	68
5	117
6	101
7	115
8	97
9	202
10	154
11	117
12	75
13	118
14	72
15	26

Config	T = 3.58
0	27
1	102
2	66
3	109
4	66
5	120
6	103
7	113
8	110
9	183
10	225
11	112
12	69
13	105
14	69
15	21

Config	T = 3.57
0	34
1	106
2	61
3	114
4	72
5	121
6	118
7	102
8	115
9	190
10	177
11	106
12	83
13	98
14	72
15	31

Config	T = 3.56
0	29
1	113
2	63
3	114
4	70
5	132
6	114
7	124
8	108
9	170
10	179
11	111
12	68
13	110
14	61
15	34

Config	T = 3.55
0	19
1	112
2	71
3	112
4	74
5	108
6	119
7	105
8	116
9	179
10	213
11	111
12	59
13	111
14	56
15	35

Config	T = 3.54
0	22
1	113
2	71
3	107
4	64
5	117
6	102
7	130
8	103
9	214
10	187
11	103
12	61
13	109
14	68
15	29

Config	T = 3.53
0	25
1	105
2	75
3	103
4	68
5	109
6	116
7	118
8	121
9	192
10	188
11	109
12	66
13	111
14	73
15	21

Config	T = 3.52
0	24
1	104
2	77
3	97
4	75
5	124
6	110
7	133
8	105
9	183
10	196
11	98
12	69
13	105
14	71
15	29

Config	T = 3.51
0	28
1	119
2	65
3	116
4	59
5	96
6	124
7	105
8	127
9	220
10	150
11	110
12	69
13	113
14	75
15	24

Config	T = 3.5
0	22
1	122
2	64
3	109
4	77
5	103
6	116
7	103
8	90
9	205
10	205
11	97
12	79
13	110
14	66
15	32

Config	T = 3.49
0	24
1	122
2	59
3	121
4	59
5	103
6	119
7	104
8	118
9	195
10	187
11	112
12	72
13	113
14	72
15	20

Config	T = 3.48
0	29
1	106
2	61
3	114
4	68
5	100
6	118
7	85
8	119
9	207
10	210
11	112
12	75
13	104
14	68
15	24

Config	T = 3.47
0	21
1	115
2	72
3	114
4	67
5	110
6	111
7	116
8	115
9	190
10	181
11	108
12	72
13	109
14	77
15	22

Config	T = 3.46
0	33
1	112
2	73
3	106
4	69
5	114
6	109
7	124
8	107
9	152
10	201
11	124
12	58
13	130
14	62
15	26

Config	T = 3.45
0	30
1	115
2	74
3	112
4	63
5	89
6	112
7	103
8	120
9	191
10	193
11	113
12	66
13	116
14	77
15	26

Config	T = 3.44
0	17
1	116
2	72
3	125
4	68
5	105
6	109
7	100
8	122
9	182
10	198
11	113
12	68
13	104
14	72
15	29

Config	T = 3.43
0	28
1	119
2	64
3	124
4	68
5	106
6	115
7	97
8	116
9	203
10	164
11	114
12	71
13	109
14	67
15	35

Config	T = 3.42
0	31
1	114
2	59
3	113
4	60
5	104
6	109
7	104
8	107
9	240
10	183
11	100
12	72
13	101
14	71
15	32

Config	T = 3.41
0	15
1	104
2	80
3	114
4	72
5	104
6	111
7	102
8	129
9	197
10	195
11	113
12	65
13	103
14	73
15	23

Config	T = 3.4
0	30
1	107
2	71
3	98
4	73
5	102
6	103
7	109
8	92
9	247
10	191
11	94
12	75
13	103
14	73
15	32

Config	T = 3.39
0	25
1	118
2	77
3	100
4	80
5	92
6	117
7	107
8	96
9	195
10	192
11	107
12	74
13	125
14	71
15	24

Config	T = 3.38
0	28
1	107
2	68
3	110
4	71
5	118
6	116
7	112
8	116
9	192
10	182
11	104
12	73
13	101
14	70
15	32

Config	T = 3.37
0	23
1	112
2	71
3	107
4	67
5	101
6	104
7	110
8	103
9	225
10	199
11	107
12	65
13	112
14	69
15	25

Config	T = 3.36
0	21
1	122
2	58
3	123
4	58
5	109
6	109
7	108
8	110
9	213
10	192
11	103
12	73
13	102
14	73
15	26

Config	T = 3.35
0	28
1	112
2	74
3	105
4	70
5	105
6	106
7	116
8	103
9	159
10	232
11	119
12	57
13	126
14	61
15	27

Config	T = 3.34
0	19
1	107
2	78
3	104
4	74
5	114
6	98
7	121
8	99
9	189
10	216
11	121
12	56
13	124
14	60
15	20

Config	T = 3.33
0	21
1	119
2	74
3	119
4	74
5	96
6	115
7	96
8	115
9	186
10	184
11	119
12	68
13	119
14	68
15	27

Config	T = 3.32
0	27
1	104
2	71
3	111
4	72
5	122
6	105
7	114
8	111
9	225
10	155
11	98
12	83
13	91
14	82
15	29

Config	T = 3.31
0	29
1	116
2	64
3	118
4	63
5	121
6	98
7	120
8	101
9	206
10	170
11	109
12	76
13	107
14	77
15	25

Config	T = 3.3
0	17
1	110
2	72
3	108
4	76
5	104
6	117
7	102
8	111
9	190
10	212
11	120
12	62
13	122
14	58
15	19

Config	T = 3.29
0	21
1	119
2	72
3	112
4	74
5	118
6	106
7	123
8	97
9	217
10	151
11	106
12	72
13	113
14	70
15	29

Config	T = 3.28
0	27
1	95
2	65
3	109
4	67
5	130
6	111
7	114
8	123
9	176
10	213
11	117
12	66
13	103
14	64
15	20

Config	T = 3.27
0	20
1	113
2	64
3	109
4	62
5	107
6	118
7	113
8	116
9	221
10	193
11	107
12	60
13	111
14	62
15	24

Config	T = 3.26
0	24
1	111
2	74
3	113
4	79
5	97
6	106
7	90
8	103
9	206
10	196
11	117
12	75
13	115
14	70
15	24

Config	T = 3.25
0	14
1	120
2	59
3	114
4	55
5	119
6	93
7	129
8	91
9	234
10	214
11	102
12	63
13	108
14	67
15	18

Config	T = 3.24
0	27
1	104
2	60
3	96
4	79
5	115
6	132
7	104
8	105
9	204
10	203
11	110
12	70
13	118
14	51
15	22

Config	T = 3.23
0	26
1	96
2	67
3	92
4	71
5	98
6	126
7	98
8	118
9	177
10	270
11	110
12	62
13	114
14	58
15	17

Config	T = 3.22
0	30
1	124
2	64
3	120
4	65
5	103
6	99
7	106
8	94
9	218
10	174
11	112
12	73
13	116
14	72
15	30

Config	T = 3.21
0	24
1	116
2	63
3	121
4	62
5	118
6	91
7	114
8	97
9	195
10	209
11	123
12	64
13	118
14	65
15	20

Config	T = 3.2
0	19
1	111
2	75
3	119
4	76
5	88
6	116
7	79
8	123
9	208
10	194
11	115
12	72
13	107
14	71
15	27

Config	T = 3.19
0	28
1	114
2	68
3	108
4	66
5	116
6	105
7	124
8	101
9	178
10	200
11	112
12	70
13	118
14	72
15	20

Config	T = 3.18
0	20
1	119
2	66
3	120
4	59
5	99
6	124
7	105
8	132
9	197
10	185
11	104
12	65
13	103
14	72
15	30

Config	T = 3.17
0	16
1	116
2	73
3	116
4	64
5	106
6	112
7	115
8	121
9	204
10	191
11	107
12	54
13	107
14	63
15	35

Config	T = 3.16
0	21
1	110
2	67
3	110
4	72
5	103
6	113
7	98
8	108
9	228
10	184
11	107
12	81
13	107
14	76
15	15

Config	T = 3.15
0	29
1	119
2	61
3	115
4	69
5	112
6	118
7	108
8	106
9	175
10	195
11	104
12	80
13	108
14	72
15	29

Config	T = 3.14
0	19
1	111
2	67
3	121
4	71
5	110
6	104
7	96
8	110
