Config	T = 5
11	67
12	42
13	70
14	35
15	23

Config	T = 4.66
0	21
1	72
2	39
3	59
4	42
5	65
6	66
7	75
8	50
9	108
10	76
11	55
12	40
13	68
14	37
15	27

Config	T = 4.65
0	19
1	69
2	40
3	65
4	39
5	64
6	69
7	69
8	66
9	92
10	72
11	62
12	46
13	66
14	47
15	15

Config	T = 4.64
0	29
1	68
2	41
3	61
4	51
5	61
6	71
7	58
8	54
9	87
10	66
11	58
12	57
13	65
14	47
15	26

Config	T = 4.63
0	25
1	43
2	56
3	51
4	58
5	71
6	59
7	61
8	65
9	65
10	107
11	72
12	43
13	64
14	41
15	19

Config	T = 4.62
0	24
1	52
2	52
3	51
4	49
5	48
6	70
7	52
8	72
9	101
10	102
11	64
12	35
13	65
14	38
15	25

Config	T = 4.61
0	17
1	64
2	43
3	59
4	40
5	53
6	68
7	61
8	66
9	114
10	85
11	57
12	49
13	62
14	52
15	10

Config	T = 4.6
0	19
1	68
2	39
3	74
4	35
5	64
6	56
7	62
8	66
9	95
10	88
11	67
12	41
13	61
14	45
15	20

Config	T = 4.59
0	21
1	56
2	45
3	64
4	40
5	76
6	52
7	73
8	65
9	85
10	94
11	68
12	39
13	60
14	44
15	18

Config	T = 4.58
0	16
1	54
2	47
3	54
4	53
5	60
6	59
7	54
8	53
9	91
10	133
11	63
12	46
13	63
14	40
15	14

Config	T = 4.57
0	14
1	55
2	46
3	64
4	38
5	63
6	54
7	62
8	71
9	93
10	124
11	67
12	34
13	58
14	42
15	15

Config	T = 4.56
0	23
1	59
2	49
3	57
4	46
5	70
6	48
7	75
8	49
9	94
10	95
11	65
12	39
13	67
14	42
15	22

Config	T = 4.55
0	21
1	62
2	47
3	62
4	41
5	66
6	45
7	72
8	51
9	86
10	115
11	64
12	38
13	64
14	44
15	22

Config	T = 4.54
0	19
1	72
2	49
3	67
4	43
5	49
6	57
7	60
8	58
9	106
10	72
11	58
12	50
13	63
14	56
15	21

Config	T = 4.53
0	20
1	69
2	41
3	74
4	31
5	50
6	64
7	55
8	79
9	97
10	86
11	61
12	43
13	56
14	53
15	21

Config	T = 4.52
0	19
1	60
2	42
3	49
4	48
5	65
6	65
7	70
8	48
9	115
10	102
11	47
12	49
13	58
14	43
15	20

Config	T = 4.51
0	18
1	60
2	48
3	63
4	39
5	67
6	58
7	73
8	70
9	91
10	84
11	60
12	43
13	57
14	52
15	17

Config	T = 4.5
0	18
1	53
2	48
3	67
4	44
5	67
6	56
7	57
8	74
9	91
10	97
11	71
12	38
13	57
14	42
15	20

Config	T = 4.49
0	26
1	57
2	36
3	61
4	41
5	58
6	78
7	49
8	77
9	96
10	98
11	65
12	39
13	61
14	34
15	24

Config	T = 4.48
0	21
1	65
2	42
3	68
4	43
5	54
6	59
7	50
8	61
9	100
10	103
11	66
12	40
13	63
14	39
15	26

Config	T = 4.47
0	16
1	66
2	45
3	64
4	46
5	55
6	63
7	56
8	60
9	81
10	111
11	66
12	44
13	68
14	43
15	16

Config	T = 4.46
0	20
1	66
2	37
3	60
4	41
5	79
6	51
7	81
8	41
9	110
10	91
11	55
12	45
13	61
14	41
15	21

Config	T = 4.45
0	17
1	50
2	53
3	62
4	42
5	65
6	58
7	64
8	81
9	93
10	92
11	71
12	32
13	59
14	43
15	18

Config	T = 4.44
0	23
1	63
2	32
3	67
4	34
5	60
6	65
7	54
8	67
9	103
10	104
11	59
12	51
13	55
14	49
15	14

Config	T = 4.43
0	32
1	54
2	40
3	61
4	40
5	69
6	68
7	62
8	75
9	74
10	92
11	61
12	46
13	54
14	46
15	26

Config	T = 4.42
0	19
1	59
2	41
3	64
4	42
5	70
6	54
7	64
8	58
9	98
10	106
11	64
12	42
13	59
14	41
15	19

Config	T = 4.41
0	26
1	52
2	41
3	60
4	51
5	60
6	72
7	42
8	70
9	77
10	114
11	67
12	49
13	59
14	39
15	21

Config	T = 4.4
0	19
1	64
2	37
3	69
4	42
5	60
6	57
7	50
8	57
9	126
10	91
11	59
12	49
13	54
14	44
15	22

Config	T = 4.39
0	20
1	77
2	34
3	75
4	28
5	60
6	51
7	68
8	55
9	127
10	71
11	49
12	54
13	51
14	60
15	20

Config	T = 4.38
0	21
1	70
2	34
3	68
4	37
5	60
6	63
7	59
8	58
9	87
10	106
11	65
12	47
13	67
14	44
15	14

Config	T = 4.37
0	25
1	62
2	44
3	60
4	40
5	59
6	60
7	65
8	62
9	85
10	99
11	67
12	41
13	69
14	45
15	17

Config	T = 4.36
0	19
1	73
2	37
3	71
4	44
5	60
6	61
7	55
8	52
9	100
10	84
11	65
12	50
13	67
14	43
15	19

Config	T = 4.35
0	19
1	64
2	41
3	65
4	39
5	59
6	68
7	60
8	71
9	84
10	102
11	64
12	40
13	63
14	42
15	19

Config	T = 4.34
0	18
1	63
2	54
3	61
4	53
5	49
6	60
7	52
8	59
9	87
10	99
11	68
12	42
13	70
14	43
15	22

Config	T = 4.33
0	22
1	50
2	53
3	48
4	52
5	58
6	62
7	61
8	61
9	69
10	137
11	64
12	38
13	66
14	39
15	20

Config	T = 4.32
0	20
1	68
2	42
3	60
4	47
5	67
6	59
7	70
8	46
9	79
10	105
11	66
12	41
13	74
14	36
15	20

Config	T = 4.31
0	15
1	64
2	37
3	66
4	33
5	58
6	64
7	60
8	70
9	123
10	96
11	58
12	40
13	56
14	44
15	16

Config	T = 4.3
0	18
1	56
2	42
3	58
4	47
5	64
6	65
7	57
8	62
9	102
10	106
11	59
12	48
13	57
14	43
15	16

Config	T = 4.29
0	25
1	51
2	42
3	58
4	48
5	65
6	56
7	52
8	57
9	92
10	126
11	67
12	43
13	60
14	37
15	21

Config	T = 4.28
0	15
1	56
2	49
3	64
4	46
5	66
6	56
7	61
8	67
9	91
10	104
11	65
12	40
13	57
14	43
15	20

Config	T = 4.27
0	15
1	57
2	47
3	58
4	39
5	64
6	60
7	71
8	69
9	92
10	112
11	62
12	35
13	61
14	43
15	15

Config	T = 4.26
0	17
1	56
2	38
3	60
4	45
5	79
6	58
7	68
8	55
9	106
10	98
11	62
12	47
13	58
14	40
15	13

Config	T = 4.25
0	17
1	52
2	50
3	59
4	52
5	72
6	51
7	63
8	56
9	93
10	100
11	69
12	47
13	62
14	45
15	12

Config	T = 4.24
0	20
1	57
2	39
3	61
4	35
5	58
6	54
7	58
8	62
9	152
10	82
11	57
12	49
13	53
14	53
15	10

Config	T = 4.23
0	17
1	72
2	42
3	71
4	37
5	54
6	56
7	60
8	60
9	105
10	84
11	58
12	53
13	59
14	58
15	14

Config	T = 4.22
0	17
1	64
2	32
3	68
4	39
5	72
6	63
7	61
8	60
9	91
10	111
11	61
12	48
13	57
14	41
15	15

Config	T = 4.21
0	8
1	70
2	37
3	68
4	35
5	55
6	62
7	59
8	62
9	125
10	103
11	58
12	43
13	60
14	45
15	10

Config	T = 4.2
0	16
1	66
2	38
3	67
4	41
5	63
6	64
7	59
8	62
9	111
10	84
11	60
12	49
13	59
14	46
15	15

Config	T = 4.19
0	19
1	61
2	41
3	62
4	43
5	63
6	57
7	60
8	56
9	84
10	123
11	64
12	46
13	63
14	44
15	14

Config	T = 4.18
0	17
1	72
2	46
3	66
4	42
5	59
6	61
7	69
8	59
9	85
10	79
11	71
12	39
13	77
14	43
15	15

Config	T = 4.17
0	19
1	59
2	52
3	55
4	45
5	53
6	61
7	64
8	64
9	93
10	106
11	62
12	37
13	66
14	44
15	20

Config	T = 4.16
0	20
1	66
2	33
3	73
4	39
5	71
6	65
7	58
8	66
9	102
10	72
11	62
12	54
13	55
14	48
15	16

Config	T = 4.15
0	23
1	55
2	43
3	55
4	45
5	59
6	64
7	57
8	62
9	106
10	102
11	62
12	46
13	62
14	44
15	15

Config	T = 4.14
0	23
1	69
2	38
3	66
4	40
5	57
6	61
7	58
8	56
9	104
10	88
11	64
12	46
13	67
14	44
15	19

Config	T = 4.13
0	10
1	68
2	34
3	69
4	41
5	66
6	63
7	58
8	57
9	136
10	82
11	55
12	49
13	54
14	42
15	16

Config	T = 4.12
0	23
1	58
2	45
3	59
4	39
5	62
6	56
7	67
8	63
9	63
10	133
11	74
12	32
13	73
14	38
15	15

Config	T = 4.11
0	15
1	65
2	38
3	75
4	36
5	53
6	54
7	45
8	66
9	124
10	99
11	65
12	47
13	55
14	49
15	14

Config	T = 4.1
0	24
1	61
2	48
3	61
4	42
5	58
6	58
7	64
8	64
9	85
10	105
11	60
12	37
13	60
14	43
15	30

Config	T = 4.09
0	15
1	62
2	41
3	62
4	41
5	78
6	48
7	78
8	48
9	75
10	130
11	67
12	37
13	67
14	37
15	14

Config	T = 4.08
0	15
1	65
2	50
3	66
4	47
5	61
6	51
7	63
8	55
9	103
10	89
11	55
12	50
13	54
14	53
15	23

Config	T = 4.07
0	21
1	59
2	39
3	62
4	41
5	73
6	46
7	68
8	47
9	121
10	95
11	64
12	45
13	61
14	43
15	15

Config	T = 4.06
0	21
1	57
2	46
3	61
4	40
5	74
6	51
7	76
8	61
9	89
10	95
11	62
12	43
13	58
14	49
15	17

Config	T = 4.05
0	14
1	64
2	41
3	67
4	44
5	59
6	64
7	53
8	64
9	108
10	99
11	56
12	48
13	53
14	45
15	21

Config	T = 4.04
0	17
1	64
2	39
3	64
4	31
5	70
6	45
7	78
8	53
9	109
10	111
11	61
12	38
13	61
14	46
15	13

Config	T = 4.03
0	19
1	52
2	45
3	60
4	35
5	60
6	64
7	62
8	82
9	116
10	92
11	54
12	43
13	46
14	53
15	17

Config	T = 4.02
0	15
1	68
2	40
3	71
4	32
5	65
6	61
7	70
8	72
9	113
10	73
11	58
12	39
13	55
14	47
15	21

Config	T = 4.01
0	16
1	59
2	42
3	63
4	43
5	62
6	68
7	57
8	71
9	120
10	80
11	58
12	44
13	54
14	43
15	20

Config	T = 4
0	16
1	65
2	37
3	58
4	40
5	44
6	73
7	48
8	63
9	116
10	125
11	53
12	44
13	60
14	41
15	17

Config	T = 3.99
0	21
1	57
2	46
3	55
4	39
5	55
6	63
7	64
8	68
9	101
10	108
11	58
12	41
13	60
14	48
15	16

Config	T = 3.98
0	18
1	64
2	40
3	58
4	38
5	57
6	62
7	65
8	58
9	113
10	110
11	56
12	39
13	62
14	41
15	19

Config	T = 3.97
0	20
1	60
2	46
3	63
4	41
5	69
6	61
7	71
8	69
9	98
10	75
11	58
12	43
13	55
14	48
15	23

Config	T = 3.96
0	19
1	64
2	39
3	63
4	39
5	57
6	67
7	58
8	66
9	100
10	102
11	60
12	44
13	61
14	44
15	17

Config	T = 3.95
0	15
1	68
2	40
3	69
4	41
5	67
6	55
7	65
8	55
9	101
10	93
11	58
12	50
13	57
14	49
15	17

Config	T = 3.94
0	17
1	63
2	51
3	57
4	49
5	52
6	65
7	60
8	61
9	87
10	106
11	58
12	43
13	64
14	45
15	22

Config	T = 3.93
0	19
1	62
2	35
3	65
4	35
5	64
6	63
7	61
8	66
9	104
10	105
11	66
12	39
13	63
14	39
15	14

Config	T = 3.92
0	15
1	62
2	50
3	59
4	36
5	53
6	55
7	70
8	66
9	110
10	102
11	61
12	34
13	64
14	48
15	15

Config	T = 3.91
0	26
1	73
2	26
3	62
4	35
5	52
6	86
7	54
8	66
9	108
10	89
11	50
12	48
13	61
14	39
15	25

Config	T = 3.9
0	22
1	58
2	45
3	64
4	45
5	76
6	48
7	70
8	54
9	88
10	96
11	66
12	43
13	60
14	43
15	22

Config	T = 3.89
0	17
1	57
2	38
3	65
4	33
5	70
6	54
7	67
8	67
9	105
10	117
11	67
12	31
13	59
14	36
15	17

Config	T = 3.88
0	13
1	66
2	40
3	62
4	36
5	53
6	77
7	61
8	77
9	95
10	104
11	55
12	42
13	59
14	46
15	14

Config	T = 3.87
0	23
1	55
2	39
3	53
4	49
5	70
6	65
7	62
8	53
9	82
10	120
11	68
12	44
13	70
14	34
15	13

Config	T = 3.86
0	24
1	66
2	36
3	52
4	37
5	56
6	67
7	69
8	52
9	128
10	86
11	59
12	42
13	73
14	41
15	12

Config	T = 3.85
0	22
1	59
2	36
3	61
4	38
5	76
6	61
7	72
8	61
9	99
10	93
11	69
12	36
13	67
14	34
15	16

Config	T = 3.84
0	17
1	57
2	41
3	55
4	37
5	68
6	67
7	74
8	69
9	88
10	118
11	55
12	39
13	57
14	43
15	15

Config	T = 3.83
0	24
1	62
2	26
3	67
4	37
5	70
6	65
7	54
8	59
9	117
10	100
11	51
12	56
13	46
14	45
15	21

Config	T = 3.82
0	14
1	67
2	34
3	60
4	44
5	62
6	78
7	59
8	61
9	103
10	101
11	56
12	46
13	63
14	36
15	16

Config	T = 3.81
0	13
1	53
2	44
3	57
4	42
5	63
6	64
7	61
8	70
9	105
10	120
11	54
12	44
13	50
14	46
15	14

Config	T = 3.8
0	17
1	59
2	36
3	60
4	35
5	68
6	63
7	68
8	65
9	120
10	98
11	59
12	40
13	58
14	41
15	13

Config	T = 3.79
0	15
1	65
2	35
3	67
4	36
5	62
6	69
7	59
8	70
9	118
10	87
11	61
12	41
13	59
14	40
15	16

Config	T = 3.78
0	14
1	60
2	47
3	60
4	51
5	68
6	54
7	64
8	50
9	116
10	82
11	70
12	43
13	70
14	39
15	12

Config	T = 3.77
0	12
1	69
2	36
3	64
4	42
5	65
6	64
7	64
8	53
9	116
10	99
11	52
12	47
13	57
14	41
15	19

Config	T = 3.76
0	16
1	63
2	40
3	56
4	40
5	60
6	55
7	67
8	48
9	119
10	120
11	60
12	37
13	67
14	37
15	15

Config	T = 3.75
0	9
1	63
2	40
3	61
4	47
5	60
6	71
7	55
8	62
9	97
10	121
11	58
12	44
13	60
14	37
15	15

Config	T = 3.74
0	22
1	63
2	37
3	62
4	39
5	67
6	59
7	66
8	56
9	86
10	113
11	70
12	38
13	71
14	36
15	15

Config	T = 3.73
0	16
1	66
2	37
3	64
4	38
5	55
6	63
7	56
8	60
9	99
10	126
11	66
12	35
13	68
14	34
15	17

Config	T = 3.72
0	10
1	61
2	38
3	57
4	44
5	73
6	65
7	71
8	55
9	105
10	115
11	55
12	42
13	59
14	36
15	14

Config	T = 3.71
0	17
1	62
2	32
3	68
4	34
5	44
6	73
7	36
8	77
9	136
10	99
11	62
12	49
13	56
14	47
15	8

Config	T = 3.7
0	21
1	59
2	36
3	51
4	38
5	54
6	80
7	60
8	70
9	113
10	105
11	60
12	37
13	68
14	35
15	13

Config	T = 3.69
0	13
1	60
2	37
3	65
4	38
5	71
6	55
7	65
8	59
9	129
10	97
11	66
12	35
13	61
14	34
15	15

Config	T = 3.68
0	17
1	56
2	41
3	57
4	49
5	75
6	62
7	66
8	55
9	69
10	128
11	65
12	46
13	64
14	38
15	12

Config	T = 3.67
0	14
1	61
2	40
3	64
4	44
5	78
6	45
7	71
8	44
9	101
10	108
11	68
12	47
13	65
14	43
15	7

Config	T = 3.66
0	17
1	70
2	37
3	65
4	38
5	52
6	65
7	56
8	59
9	107
10	105
11	60
12	45
13	65
14	44
15	15

Config	T = 3.65
0	12
1	62
2	44
3	58
4	40
5	53
6	68
7	61
8	68
9	109
10	111
11	60
12	36
13	64
14	40
15	14

Config	T = 3.64
0	17
1	64
2	43
3	60
4	43
5	60
6	65
7	64
8	61
9	105
10	92
11	58
12	44
13	62
14	44
15	18

Config	T = 3.63
0	15
1	61
2	35
3	66
4	36
5	58
6	61
7	52
8	65
9	125
10	112
11	64
12	39
13	59
14	38
15	14

Config	T = 3.62
0	10
1	62
2	42
3	56
4	35
5	56
6	65
7	69
8	66
9	149
10	91
11	43
12	42
13	49
14	49
15	16

Config	T = 3.61
0	17
1	64
2	42
3	64
4	42
5	56
6	62
7	56
8	62
9	105
10	101
11	68
12	38
13	68
14	38
15	17

Config	T = 3.6
0	17
1	65
2	33
3	74
4	38
5	61
6	63
7	47
8	67
9	112
10	95
11	67
12	46
13	58
14	41
15	16

Config	T = 3.59
0	16
1	61
2	47
3	62
4	41
5	63
6	55
7	68
8	62
9	81
10	114
11	66
12	40
13	65
14	46
15	13

Config	T = 3.58
0	17
1	54
2	37
3	63
4	36
5	65
6	59
7	57
8	69
9	117
10	112
11	71
12	35
13	62
14	36
15	10

Config	T = 3.57
0	19
1	55
2	40
3	67
4	43
5	68
6	59
7	53
8	68
9	83
10	114
11	79
12	38
13	67
14	35
15	12

Config	T = 3.56
0	11
1	70
2	44
3	62
4	38
5	54
6	56
7	68
8	54
9	100
10	119
11	63
12	36
13	71
14	42
15	12

Config	T = 3.55
0	16
1	65
2	42
3	71
4	33
5	61
6	47
7	64
8	62
9	129
10	87
11	66
12	34
13	60
14	43
15	20

Config	T = 3.54
0	10
1	73
2	41
3	77
4	38
5	64
6	48
7	63
8	55
9	121
10	81
11	61
12	44
13	57
14	47
15	20

Config	T = 3.53
0	17
1	69
2	32
3	70
4	32
5	58
6	63
7	57
8	64
9	124
10	94
11	55
12	47
13	54
14	47
15	17

Config	T = 3.52
0	14
1	78
2	38
3	67
4	30
5	55
6	60
7	74
8	57
9	90
10	105
11	59
12	43
13	70
14	51
15	9

Config	T = 3.51
0	17
1	59
2	35
3	67
4	34
5	65
6	57
7	58
8	66
9	126
10	99
11	53
12	53
13	45
14	54
15	12

Config	T = 3.5
0	11
1	53
2	34
3	52
4	42
5	81
6	72
7	74
8	63
9	99
10	125
11	56
12	40
13	57
14	32
15	9

Config	T = 3.49
0	14
1	70
2	39
3	69
4	39
5	68
6	60
7	69
8	59
9	95
10	98
11	60
12	37
13	61
14	37
15	25

Config	T = 3.48
0	15
1	62
2	35
3	66
4	44
5	65
6	68
7	52
8	63
9	116
10	97
11	62
12	43
13	58
14	34
15	20

Config	T = 3.47
0	19
1	53
2	47
3	50
4	45
5	62
6	66
7	67
8	65
9	76
10	133
11	71
12	27
13	74
14	29
15	16

Config	T = 3.46
0	15
1	57
2	45
3	61
4	52
5	71
6	67
7	60
8	64
9	93
10	85
11	70
12	43
13	66
14	36
15	15

Config	T = 3.45
0	14
1	63
2	44
3	58
4	41
5	56
6	62
7	64
8	60
9	98
10	125
11	57
12	37
13	62
14	40
15	19

Config	T = 3.44
0	18
1	59
2	43
3	54
4	47
5	65
6	58
7	66
8	49
9	98
10	112
11	68
12	43
13	73
14	39
15	8

Config	T = 3.43
0	22
1	53
2	33
3	45
4	38
5	64
6	73
7	67
8	60
9	98
10	146
11	59
12	34
13	67
14	29
15	12

Config	T = 3.42
0	10
1	53
2	38
3	50
4	50
5	73
6	75
7	64
8	60
9	110
10	125
11	62
12	29
13	65
14	17
15	19

Config	T = 3.41
0	18
1	62
2	35
3	54
4	39
5	55
6	82
7	59
8	70
9	126
10	82
11	53
12	50
13	61
14	46
15	8

Config	T = 3.4
0	13
1	54
2	39
3	57
4	49
5	64
6	64
7	51
8	57
9	91
10	147
11	65
12	43
13	62
14	33
15	11

Config	T = 3.39
0	16
1	61
2	40
3	65
4	30
5	52
6	60
7	58
8	74
9	117
10	112
11	63
12	35
13	59
14	45
15	13

Config	T = 3.38
0	16
1	68
2	33
3	69
4	33
5	57
6	54
7	56
8	55
9	131
10	107
11	59
12	45
13	58
14	45
15	14

Config	T = 3.37
0	12
1	56
2	36
3	53
4	37
5	57
6	69
7	59
8	65
9	118
10	142
11	59
12	33
13	62
14	32
15	10

Config	T = 3.36
0	19
1	67
2	30
3	69
4	36
5	67
6	70
7	59
8	66
9	106
10	87
11	62
12	46
13	60
14	40
15	16

Config	T = 3.35
0	14
1	69
2	28
3	65
4	30
5	62
6	73
7	64
8	67
9	152
10	71
11	46
12	48
13	50
14	46
15	15

Config	T = 3.34
0	15
1	64
2	38
3	55
4	32
5	59
6	64
7	74
8	61
9	130
10	103
11	49
12	39
13	58
14	45
15	14

Config	T = 3.33
0	18
1	54
2	33
3	66
4	36
5	80
6	58
7	65
8	67
9	108
10	107
11	62
12	41
13	50
14	38
15	17

Config	T = 3.32
0	15
1	53
2	40
3	60
4	38
5	77
6	51
7	72
8	60
9	100
10	126
11	70
12	30
13	63
14	32
15	13

Config	T = 3.31
0	17
1	66
2	34
3	64
4	30
5	57
6	67
7	63
8	69
9	120
10	99
11	60
12	37
13	62
14	41
15	14

Config	T = 3.3
0	11
1	67
2	29
3	65
4	32
5	64
6	67
7	63
8	62
9	137
10	99
11	56
12	41
13	58
14	38
15	11

Config	T = 3.29
0	12
1	75
2	36
3	73
4	34
5	61
6	43
7	65
8	43
9	105
10	130
11	66
12	34
13	68
14	36
15	19

Config	T = 3.28
0	9
1	53
2	48
3	51
4	47
5	73
6	57
7	76
8	56
9	82
10	142
11	63
12	33
13	65
14	34
15	11

Config	T = 3.27
0	9
1	59
2	44
3	57
4	46
5	66
6	58
7	66
8	54
9	100
10	125
11	71
12	33
13	73
14	31
15	8

Config	T = 3.26
0	13
1	59
2	37
3	60
4	34
5	60
6	59
7	62
8	63
9	119
10	131
11	59
12	35
13	58
14	38
15	13

Config	T = 3.25
0	21
1	64
2	38
3	66
4	31
5	59
6	56
7	64
8	65
9	92
10	115
11	73
12	33
13	71
14	40
15	12

Config	T = 3.24
0	16
1	62
2	31
3	60
4	32
5	60
6	63
7	61
8	60
9	126
10	129
11	58
12	33
13	60
14	32
15	17

Config	T = 3.23
0	15
1	53
2	39
3	58
4	41
5	70
6	61
7	63
8	64
9	91
10	139
11	68
12	31
13	63
14	29
15	15

Config	T = 3.22
0	18
1	71
2	24
3	63
4	32
5	62
6	67
7	62
8	51
9	141
10	97
11	53
12	46
13	61
14	38
15	14

Config	T = 3.21
0	14
1	57
2	39
3	58
4	34
5	67
6	57
7	71
8	63
9	90
10	148
11	63
12	29
13	62
14	34
15	14

Config	T = 3.2
0	16
1	57
2	44
3	64
4	44
5	74
6	49
7	67
8	56
9	109
10	99
11	68
12	36
13	61
14	36
15	20

Config	T = 3.19
0	11
1	56
2	39
3	57
4	47
5	66
6	64
7	57
8	57
9	91
10	145
11	67
12	37
13	66
14	29
15	11

Config	T = 3.18
0	18
1	56
2	35
3	61
4	37
5	70
6	65
7	63
8	68
9	103
10	113
11	67
12	35
13	62
14	33
15	14

Config	T = 3.17
0	12
1	65
2	36
3	71
4	31
5	62
6	66
7	61
8	77
9	97
10	106
11	70
12	33
13	64
14	38
15	11

Config	T = 3.16
0	12
1	65
2	37
3	62
4	36
5	62
6	52
7	66
8	50
9	121
10	126
11	56
12	41
13	59
14	42
15	13

Config	T = 3.15
0	13
1	65
2	49
3	59
4	49
5	54
6	68
7	60
8	62
9	81
10	111
11	69
12	33
13	75
14	33
15	19

Config	T = 3.14
0	18
1	74
2	28
3	76
4	29
5	59
6	64
7	56
8	65
