Config	T = 5
14	20
15	8

Config	T = 4.15
0	7
1	26
2	21
3	27
4	18
5	30
6	22
7	32
8	26
9	48
10	40
11	36
12	13
13	35
14	16
15	3

Config	T = 4.14
0	6
1	24
2	17
3	24
4	18
5	26
6	36
7	25
8	35
9	45
10	54
11	26
12	17
13	26
14	16
15	5

Config	T = 4.13
0	15
1	27
2	12
3	32
4	18
5	29
6	35
7	18
8	34
9	41
10	31
11	30
12	24
13	25
14	18
15	11

Config	T = 4.12
0	9
1	25
2	22
3	29
4	22
5	29
6	29
7	25
8	33
9	44
10	30
11	29
12	18
13	25
14	18
15	13

Config	T = 4.11
0	10
1	28
2	22
3	28
4	20
5	25
6	24
7	27
8	26
9	46
10	35
11	27
12	22
13	27
14	24
15	9

Config	T = 4.1
0	7
1	25
2	23
3	32
4	19
5	26
6	23
7	23
8	34
9	46
10	37
11	36
12	14
13	29
14	18
15	8

Config	T = 4.09
0	8
1	32
2	21
3	28
4	21
5	26
6	32
7	30
8	28
9	43
10	26
11	22
12	22
13	26
14	22
15	13

Config	T = 4.08
0	10
1	21
2	19
3	23
4	26
5	30
6	30
7	21
8	25
9	35
10	57
11	31
12	22
13	29
14	15
15	6

Config	T = 4.07
0	4
1	27
2	26
3	25
4	23
5	24
6	23
7	29
8	24
9	52
10	42
11	26
12	18
13	28
14	21
15	8

Config	T = 4.06
0	8
1	22
2	23
3	27
4	21
5	31
6	18
7	28
8	25
9	39
10	54
11	31
12	20
13	26
14	22
15	5

Config	T = 4.05
0	11
1	27
2	19
3	27
4	19
5	25
6	27
7	25
8	27
9	43
10	49
11	27
12	17
13	27
14	17
15	13

Config	T = 4.04
0	8
1	34
2	18
3	35
4	12
5	15
6	21
7	20
8	28
9	68
10	30
11	24
12	27
13	23
14	33
15	4

Config	T = 4.03
0	3
1	31
2	21
3	25
4	15
5	28
6	27
7	40
8	27
9	47
10	46
11	20
12	15
13	26
14	21
15	8

Config	T = 4.02
0	8
1	30
2	13
3	32
4	16
5	23
6	30
7	18
8	29
9	47
10	56
11	28
12	19
13	26
14	16
15	9

Config	T = 4.01
0	7
1	25
2	22
3	24
4	23
5	34
6	26
7	34
8	24
9	31
10	48
11	24
12	24
13	25
14	23
15	6

Config	T = 4
0	3
1	29
2	26
3	20
4	23
5	19
6	34
7	31
8	28
9	39
10	54
11	21
12	15
13	30
14	18
15	10

Config	T = 3.99
0	4
1	22
2	26
3	16
4	22
5	29
6	34
7	39
8	32
9	44
10	46
11	21
12	13
13	27
14	17
15	8

Config	T = 3.98
0	10
1	26
2	14
3	31
4	22
5	28
6	32
7	15
8	29
9	23
10	66
11	33
12	21
13	28
14	13
15	9

Config	T = 3.97
0	4
1	26
2	25
3	25
4	30
5	26
6	25
7	22
8	19
9	34
10	61
11	29
12	19
13	30
14	14
15	11

Config	T = 3.96
0	5
1	25
2	20
3	33
4	17
5	30
6	22
7	25
8	33
9	60
10	33
11	28
12	19
13	20
14	22
15	8

Config	T = 3.95
0	9
1	28
2	22
3	21
4	24
5	22
6	33
7	27
8	24
9	37
10	47
11	31
12	16
13	38
14	14
15	7

Config	T = 3.94
0	11
1	22
2	20
3	22
4	22
5	25
6	31
7	23
8	29
9	40
10	55
11	31
12	16
13	31
14	14
15	8

Config	T = 3.93
0	11
1	20
2	21
3	21
4	23
5	35
6	30
7	32
8	29
9	36
10	41
11	30
12	19
13	29
14	17
15	6

Config	T = 3.92
0	7
1	29
2	16
3	32
4	19
5	36
6	30
7	30
8	30
9	28
10	46
11	27
12	18
13	24
14	15
15	13

Config	T = 3.91
0	14
1	26
2	17
3	27
4	17
5	26
6	27
7	25
8	28
9	34
10	52
11	38
12	12
13	37
14	12
15	8

Config	T = 3.9
0	5
1	28
2	21
3	28
4	21
5	24
6	28
7	24
8	28
9	56
10	35
11	28
12	20
13	28
14	20
15	6

Config	T = 3.89
0	11
1	27
2	21
3	24
4	16
5	25
6	21
7	33
8	23
9	39
10	59
11	24
12	18
13	27
14	23
15	9

Config	T = 3.88
0	7
1	33
2	17
3	28
4	13
5	16
6	36
7	25
8	35
9	67
10	27
11	23
12	16
13	28
14	20
15	9

Config	T = 3.87
0	6
1	25
2	13
3	29
4	20
5	37
6	30
7	26
8	27
9	52
10	41
11	30
12	20
13	26
14	13
15	5

Config	T = 3.86
0	5
1	29
2	16
3	30
4	13
5	24
6	30
7	26
8	34
9	55
10	48
11	24
12	16
13	23
14	19
15	8

Config	T = 3.85
0	10
1	19
2	14
3	17
4	20
5	31
6	37
7	27
8	29
9	60
10	48
11	30
12	15
13	32
14	9
15	2

Config	T = 3.84
0	8
1	28
2	23
3	26
4	21
5	24
6	26
7	28
8	26
9	36
10	49
11	29
12	17
13	31
14	19
15	9

Config	T = 3.83
0	11
1	31
2	15
3	24
4	21
5	19
6	39
7	20
8	26
9	63
10	30
11	19
12	25
13	26
14	19
15	12

Config	T = 3.82
0	8
1	31
2	23
3	28
4	16
5	24
6	25
7	34
8	29
9	31
10	45
11	30
12	14
13	33
14	21
15	8

Config	T = 3.81
0	9
1	28
2	19
3	28
4	19
5	19
6	26
7	19
8	26
9	42
10	60
11	29
12	20
13	29
14	20
15	7

Config	T = 3.8
0	9
1	30
2	21
3	23
4	14
5	26
6	31
7	40
8	31
9	36
10	39
11	20
12	20
13	27
14	27
15	6

Config	T = 3.79
0	8
1	25
2	18
3	23
4	19
5	29
6	36
7	30
8	33
9	32
10	54
11	25
12	17
13	27
14	16
15	8

Config	T = 3.78
0	6
1	23
2	18
3	29
4	18
5	28
6	33
7	22
8	39
9	48
10	45
11	32
12	12
13	26
14	12
15	9

Config	T = 3.77
0	8
1	23
2	22
3	30
4	19
5	29
6	25
7	25
8	35
9	34
10	49
11	29
12	19
13	22
14	22
15	9

Config	T = 3.76
0	13
1	22
2	24
3	23
4	24
5	22
6	26
7	21
8	27
9	35
10	54
11	26
12	24
13	25
14	24
15	10

Config	T = 3.75
0	9
1	30
2	12
3	23
4	14
5	21
6	32
7	26
8	23
9	73
10	45
11	24
12	17
13	31
14	15
15	5

Config	T = 3.74
0	8
1	32
2	15
3	34
4	17
5	22
6	27
7	18
8	27
9	46
10	46
11	28
12	25
13	26
14	23
15	6

Config	T = 3.73
0	6
1	29
2	18
3	32
4	20
5	33
6	16
7	28
8	17
9	56
10	40
11	29
12	23
13	26
14	21
15	6

Config	T = 3.72
0	10
1	22
2	18
3	24
4	23
5	29
6	27
7	22
8	24
9	36
10	63
11	34
12	18
13	32
14	13
15	5

Config	T = 3.71
0	7
1	27
2	16
3	23
4	16
5	22
6	29
7	26
8	25
9	56
10	62
11	23
12	18
13	27
14	18
15	5

Config	T = 3.7
0	8
1	35
2	11
3	33
4	15
5	24
6	29
7	22
8	23
9	67
10	30
11	27
12	22
13	29
14	18
15	7

Config	T = 3.69
0	6
1	21
2	18
3	29
4	23
5	33
6	23
7	20
8	26
9	42
10	60
11	32
12	22
13	24
14	17
15	4

Config	T = 3.68
0	10
1	31
2	17
3	22
4	11
5	28
6	20
7	43
8	17
9	52
10	58
11	22
12	11
13	31
14	17
15	10

Config	T = 3.67
0	6
1	29
2	14
3	30
4	18
5	29
6	27
7	24
8	24
9	46
10	54
11	32
12	18
13	31
14	14
15	4

Config	T = 3.66
0	7
1	31
2	15
3	31
4	16
5	22
6	38
7	21
8	37
9	45
10	36
11	27
12	21
13	27
14	20
15	6

Config	T = 3.65
0	11
1	23
2	18
3	26
4	17
5	23
6	29
7	21
8	33
9	57
10	47
11	24
12	19
13	21
14	20
15	11

Config	T = 3.64
0	5
1	37
2	15
3	31
4	14
5	19
6	29
7	26
8	24
9	50
10	50
11	23
12	20
13	29
14	21
15	7

Config	T = 3.63
0	10
1	27
2	19
3	21
4	16
5	36
6	24
7	45
8	21
9	41
10	48
11	22
12	14
13	28
14	17
15	11

Config	T = 3.62
0	10
1	19
2	23
3	22
4	22
5	27
6	21
7	25
8	25
9	41
10	65
11	34
12	14
13	31
14	15
15	6

Config	T = 3.61
0	6
1	32
2	14
3	29
4	16
5	31
6	29
7	32
8	24
9	50
10	42
11	27
12	16
13	30
14	14
15	8

Config	T = 3.6
0	3
1	28
2	18
3	26
4	22
5	24
6	33
7	22
8	27
9	58
10	47
11	24
12	19
13	26
14	15
15	8

Config	T = 3.59
0	11
1	30
2	14
3	29
4	14
5	27
6	32
7	28
8	31
9	34
10	56
11	23
12	16
13	24
14	16
15	15

Config	T = 3.58
0	9
1	25
2	22
3	34
4	18
5	25
6	24
7	20
8	37
9	54
10	23
11	30
12	23
13	21
14	27
15	8

Config	T = 3.57
0	6
1	32
2	15
3	27
4	11
5	22
6	25
7	31
8	24
9	62
10	51
11	22
12	19
13	27
14	23
15	3

Config	T = 3.56
0	5
1	29
2	12
3	32
4	15
5	32
6	30
7	26
8	30
9	63
10	36
11	26
12	18
13	23
14	15
15	8

Config	T = 3.55
0	7
1	28
2	13
3	29
4	16
5	26
6	32
7	22
8	30
9	69
10	34
11	25
12	21
13	24
14	18
15	6

Config	T = 3.54
0	4
1	34
2	15
3	28
4	11
5	20
6	33
7	30
8	31
9	70
10	36
11	16
12	19
13	22
14	23
15	8

Config	T = 3.53
0	8
1	31
2	13
3	29
4	17
5	31
6	24
7	29
8	18
9	50
10	53
11	22
12	23
13	24
14	19
15	9

Config	T = 3.52
0	11
1	21
2	18
3	23
4	21
5	31
6	28
7	26
8	27
9	39
10	58
11	26
12	21
13	24
14	18
15	8

Config	T = 3.51
0	5
1	33
2	12
3	34
4	13
5	28
6	31
7	26
8	31
9	45
10	47
11	28
12	17
13	27
14	16
15	7

Config	T = 3.5
0	9
1	26
2	19
3	19
4	16
5	18
6	37
7	28
8	33
9	54
10	55
11	22
12	10
13	29
14	13
15	12

Config	T = 3.49
0	11
1	21
2	21
3	28
4	26
5	39
6	27
7	27
8	29
9	32
10	31
11	33
12	22
13	26
14	17
15	10

Config	T = 3.48
0	6
1	32
2	14
3	31
4	16
5	22
6	26
7	21
8	23
9	57
10	53
11	28
12	19
13	29
14	17
15	6

Config	T = 3.47
0	9
1	21
2	24
3	23
4	25
5	29
6	22
7	26
8	23
9	33
10	64
11	33
12	14
13	31
14	13
15	10

Config	T = 3.46
0	10
1	28
2	15
3	26
4	13
5	33
6	24
7	37
8	24
9	34
10	62
11	29
12	12
13	31
14	14
15	8

Config	T = 3.45
0	5
1	29
2	20
3	25
4	19
5	35
6	19
7	40
8	16
9	47
10	46
11	29
12	16
13	33
14	17
15	4

Config	T = 3.44
0	10
1	30
2	17
3	25
4	16
5	20
6	32
7	26
8	28
9	51
10	40
11	26
12	22
13	31
14	23
15	3

Config	T = 3.43
0	4
1	31
2	15
3	28
4	19
5	28
6	35
7	27
8	28
9	40
10	50
11	26
12	19
13	29
14	15
15	6

Config	T = 3.42
0	6
1	26
2	20
3	24
4	23
5	24
6	36
7	23
8	31
9	29
10	58
11	32
12	16
13	34
14	13
15	5

Config	T = 3.41
0	5
1	23
2	24
3	17
4	28
5	21
6	35
7	23
8	25
9	33
10	73
11	24
12	17
13	30
14	13
15	9

Config	T = 3.4
0	10
1	35
2	13
3	36
4	12
5	27
6	26
7	27
8	28
9	56
10	27
11	19
12	26
13	18
14	27
15	13

Config	T = 3.39
0	4
1	27
2	21
3	28
4	17
5	32
6	23
7	35
8	28
9	46
10	45
11	25
12	17
13	24
14	21
15	7

Config	T = 3.38
0	12
1	26
2	14
3	28
4	13
5	31
6	20
7	30
8	23
9	48
10	55
11	28
12	20
13	26
14	21
15	5

Config	T = 3.37
0	6
1	29
2	15
3	26
4	14
5	28
6	24
7	32
8	22
9	68
10	46
11	20
12	20
13	23
14	21
15	6

Config	T = 3.36
0	6
1	32
2	15
3	27
4	17
5	29
6	28
7	32
8	21
9	53
10	43
11	30
12	14
13	35
14	12
15	6

Config	T = 3.35
0	4
1	29
2	12
3	29
4	11
5	30
6	23
7	31
8	24
9	81
10	40
11	18
12	23
13	18
14	24
15	3

Config	T = 3.34
0	4
1	27
2	22
3	30
4	21
5	34
6	19
7	32
8	23
9	35
10	51
11	30
12	19
13	27
14	20
15	6

Config	T = 3.33
0	7
1	28
2	14
3	28
4	16
5	26
6	21
7	24
8	19
9	72
10	48
11	25
12	23
13	25
14	21
15	3

Config	T = 3.32
0	9
1	22
2	18
3	20
4	16
5	29
6	30
7	33
8	30
9	40
10	63
11	27
12	14
13	29
14	16
15	4

Config	T = 3.31
0	8
1	26
2	17
3	26
4	14
5	31
6	18
7	34
8	21
9	65
10	45
11	29
12	15
13	29
14	18
15	4

Config	T = 3.3
0	6
1	23
2	23
3	24
4	24
5	22
6	28
7	20
8	28
9	44
10	57
11	32
12	17
13	31
14	16
15	5

Config	T = 3.29
0	5
1	28
2	20
3	35
4	22
5	29
6	26
7	20
8	31
9	44
10	31
11	35
12	21
13	28
14	19
15	6

Config	T = 3.28
0	10
1	29
2	16
3	27
4	14
5	25
6	27
7	29
8	27
9	41
10	57
11	24
12	19
13	26
14	21
15	8

Config	T = 3.27
0	5
1	29
2	19
3	30
4	13
5	16
6	39
7	21
8	46
9	47
10	40
11	33
12	9
13	32
14	15
15	6

Config	T = 3.26
0	7
1	32
2	16
3	31
4	15
5	20
6	28
7	22
8	28
9	62
10	35
11	32
12	17
13	33
14	18
15	4

Config	T = 3.25
0	8
1	30
2	11
3	32
4	13
5	24
6	24
7	20
8	24
9	59
10	59
11	28
12	19
13	26
14	17
15	6

Config	T = 3.24
0	2
1	28
2	25
3	25
4	20
5	21
6	23
7	29
8	25
9	35
10	68
11	27
12	17
13	30
14	22
15	3

Config	T = 3.23
0	6
1	23
2	17
3	25
4	19
5	28
6	28
7	24
8	28
9	42
10	68
11	33
12	13
13	31
14	11
15	4

Config	T = 3.22
0	5
1	23
2	21
3	25
4	18
5	35
6	24
7	36
8	29
9	39
10	51
11	30
12	15
13	28
14	18
15	3

Config	T = 3.21
0	4
1	22
2	19
3	24
4	22
5	27
6	31
7	22
8	30
9	57
10	50
11	27
12	20
13	25
14	17
15	3

Config	T = 3.2
0	6
1	31
2	15
3	25
4	20
5	28
6	41
7	29
8	30
9	33
10	46
11	26
12	18
13	32
14	13
15	7

Config	T = 3.19
0	5
1	29
2	13
3	27
4	20
5	39
6	28
7	34
8	19
9	47
10	48
11	26
12	18
13	28
14	11
15	8

Config	T = 3.18
0	3
1	25
2	21
3	23
4	17
5	25
6	25
7	31
8	27
9	46
10	68
11	31
12	9
13	33
14	13
15	3

Config	T = 3.17
0	6
1	26
2	21
3	22
4	20
5	23
6	29
7	28
8	26
9	38
10	67
11	25
12	16
13	29
14	17
15	7

Config	T = 3.16
0	4
1	32
2	16
3	27
4	15
5	21
6	31
7	27
8	27
9	49
10	59
11	24
12	16
13	29
14	17
15	6

Config	T = 3.15
0	2
1	25
2	24
3	28
4	18
5	23
6	22
7	26
8	31
9	55
10	51
11	31
12	13
13	28
14	19
15	4

Config	T = 3.14
0	8
1	24
2	24
3	20
4	26
5	22
6	33
7	24
8	27
