Config	T = 5
0	14
1	31
2	17
3	28
4	15
5	23
6	25
7	28
8	24
9	36
10	52
11	27
12	18
13	30
14	20
15	12

Config	T = 4.99
0	8
1	26
2	19
3	26
4	20
5	32
6	30
7	31
8	29
9	39
10	40
11	25
12	22
13	25
14	21
15	7

Config	T = 4.98
0	10
1	26
2	21
3	33
4	22
5	33
6	20
7	25
8	26
9	45
10	30
11	28
12	24
13	21
14	23
15	13

Config	T = 4.97
0	9
1	19
2	27
3	17
4	22
5	25
6	26
7	32
8	29
9	49
10	48
11	25
12	17
13	27
14	22
15	6

Config	T = 4.96
0	12
1	24
2	24
3	22
4	26
5	30
6	25
7	30
8	21
9	32
10	46
11	28
12	20
13	30
14	18
15	12

Config	T = 4.95
0	5
1	28
2	19
3	31
4	18
5	20
6	28
7	18
8	32
9	58
10	46
11	26
12	19
13	23
14	20
15	9

Config	T = 4.94
0	10
1	25
2	20
3	17
4	25
5	20
6	36
7	23
8	23
9	34
10	63
11	29
12	20
13	37
14	15
15	3

Config	T = 4.93
0	9
1	34
2	21
3	33
4	15
5	25
6	21
7	32
8	26
9	41
10	29
11	25
12	25
13	26
14	31
15	7

Config	T = 4.92
0	16
1	24
2	22
3	25
4	26
5	26
6	32
7	21
8	29
9	26
10	38
11	38
12	15
13	37
14	11
15	14

Config	T = 4.91
0	9
1	23
2	20
3	27
4	18
5	18
6	24
7	16
8	30
9	64
10	50
11	29
12	20
13	25
14	22
15	5

Config	T = 4.9
0	9
1	22
2	22
3	25
4	20
5	19
6	40
7	18
8	45
9	40
10	41
11	29
12	17
13	26
14	19
15	8

Config	T = 4.89
0	5
1	29
2	19
3	29
4	23
5	25
6	29
7	21
8	25
9	33
10	56
11	32
12	21
13	32
14	17
15	4

Config	T = 4.88
0	12
1	29
2	20
3	30
4	18
5	29
6	22
7	30
8	25
9	44
10	31
11	27
12	22
13	26
14	24
15	11

Config	T = 4.87
0	5
1	33
2	18
3	29
4	17
5	20
6	32
7	25
8	29
9	63
10	32
11	20
12	21
13	24
14	22
15	10

Config	T = 4.86
0	10
1	23
2	19
3	29
4	18
5	40
6	17
7	35
8	24
9	40
10	41
11	32
12	20
13	26
14	21
15	5

Config	T = 4.85
0	12
1	24
2	21
3	22
4	22
5	25
6	24
7	26
8	21
9	38
10	61
11	29
12	18
13	31
14	17
15	9

Config	T = 4.84
0	8
1	31
2	21
3	31
4	19
5	27
6	21
7	29
8	23
9	36
10	44
11	30
12	20
13	30
14	22
15	8

Config	T = 4.83
0	13
1	23
2	21
3	28
4	25
5	34
6	23
7	25
8	24
9	29
10	42
11	32
12	24
13	27
14	20
15	10

Config	T = 4.82
0	8
1	28
2	13
3	28
4	16
5	23
6	42
7	20
8	39
9	41
10	46
11	29
12	18
13	29
14	15
15	5

Config	T = 4.81
0	14
1	24
2	23
3	27
4	22
5	25
6	23
7	23
8	27
9	39
10	39
11	31
12	22
13	28
14	23
15	10

Config	T = 4.8
0	9
1	30
2	19
3	29
4	22
5	17
6	28
7	15
8	24
9	55
10	42
11	29
12	23
13	30
14	20
15	8

Config	T = 4.79
0	8
1	27
2	18
3	26
4	19
5	30
6	24
7	30
8	22
9	64
10	35
11	22
12	22
13	23
14	21
15	9

Config	T = 4.78
0	10
1	27
2	14
3	24
4	13
5	19
6	32
7	23
8	30
9	53
10	64
11	25
12	15
13	28
14	16
15	7

Config	T = 4.77
0	10
1	36
2	12
3	32
4	13
5	20
6	27
7	23
8	22
9	69
10	33
11	21
12	24
13	25
14	23
15	10

Config	T = 4.76
0	11
1	27
2	24
3	20
4	20
5	21
6	28
7	32
8	25
9	41
10	44
11	24
12	21
13	31
14	25
15	6

Config	T = 4.75
0	10
1	34
2	6
3	32
4	19
5	35
6	35
7	24
8	20
9	64
10	20
11	24
12	27
13	26
14	14
15	10

Config	T = 4.74
0	8
1	32
2	18
3	29
4	26
5	26
6	35
7	21
8	24
9	38
10	36
11	25
12	24
13	28
14	16
15	14

Config	T = 4.73
0	2
1	29
2	19
3	31
4	18
5	28
6	26
7	27
8	29
9	42
10	52
11	30
12	17
13	28
14	18
15	4

Config	T = 4.72
0	9
1	31
2	19
3	28
4	19
5	26
6	25
7	29
8	22
9	36
10	52
11	26
12	19
13	29
14	19
15	11

Config	T = 4.71
0	10
1	33
2	18
3	34
4	17
5	22
6	31
7	22
8	33
9	32
10	36
11	33
12	18
13	32
14	19
15	10

Config	T = 4.7
0	6
1	28
2	26
3	29
4	21
5	21
6	24
7	25
8	30
9	34
10	50
11	29
12	17
13	28
14	22
15	10

Config	T = 4.69
0	6
1	23
2	30
3	21
4	25
5	23
6	22
7	30
8	25
9	52
10	44
11	23
12	17
13	25
14	22
15	12

Config	T = 4.68
0	11
1	33
2	15
3	31
4	23
5	24
6	36
7	18
8	26
9	38
10	35
11	26
12	25
13	28
14	17
15	14

Config	T = 4.67
0	13
1	24
2	23
3	19
4	19
5	20
6	34
7	29
8	33
