Config	T = 5
0	56
1	165
2	138
3	161
4	131
5	144
6	192
7	155
8	195
9	245
10	263
11	171
12	125
13	175
14	132
15	52

Config	T = 4.99
0	74
1	156
2	130
3	142
4	144
5	186
6	184
7	186
8	156
9	183
10	305
11	179
12	115
13	193
14	101
15	66

Config	T = 4.98
0	67
1	161
2	122
3	167
4	128
5	178
6	166
7	166
8	166
9	285
10	242
11	170
12	132
13	164
14	126
15	60

Config	T = 4.97
0	70
1	177
2	123
3	179
4	118
5	181
6	150
7	184
8	157
9	244
10	254
11	172
12	121
13	170
14	126
15	74

Config	T = 4.96
0	65
1	164
2	125
3	153
4	133
5	161
6	181
7	164
8	162
9	232
10	312
11	161
12	133
13	172
14	125
15	57

Config	T = 4.95
0	57
1	168
2	134
3	167
4	125
5	183
6	155
7	193
8	163
9	261
10	239
11	169
12	127
13	170
14	136
15	53

Config	T = 4.94
0	52
1	151
2	152
3	169
4	148
5	170
6	161
7	156
8	183
9	221
10	275
11	184
12	123
13	166
14	127
15	62

Config	T = 4.93
0	66
1	173
2	132
3	159
4	125
5	155
6	173
7	176
8	166
9	242
10	273
11	171
12	118
13	185
14	125
15	61

Config	T = 4.92
0	58
1	181
2	125
3	182
4	119
5	158
6	192
7	163
8	199
9	267
10	211
11	164
12	117
13	163
14	123
15	78

Config	T = 4.91
0	52
1	174
2	121
3	175
4	123
5	167
6	174
7	164
8	173
9	266
10	269
11	164
12	131
13	163
14	129
15	55

Config	T = 4.9
0	65
1	168
2	127
3	172
4	131
5	166
6	152
7	158
8	152
9	262
10	276
11	188
12	123
13	184
14	119
15	57

Config	T = 4.89
0	57
1	164
2	114
3	164
4	120
5	175
6	184
7	169
8	178
9	281
10	277
11	173
12	109
13	173
14	103
15	59

Config	T = 4.88
0	55
1	165
2	137
3	170
4	116
5	171
6	151
7	187
8	177
9	258
10	282
11	162
12	112
13	157
14	133
15	67

Config	T = 4.87
0	72
1	168
2	136
3	175
4	126
5	150
6	179
7	153
8	196
9	200
10	259
11	193
12	117
13	186
14	127
15	63

Config	T = 4.86
0	59
1	167
2	120
3	170
4	135
5	176
6	176
7	158
8	164
9	260
10	269
11	161
12	139
13	158
14	124
15	64

Config	T = 4.85
0	49
1	163
2	135
3	168
4	150
5	184
6	174
7	164
8	164
9	227
10	268
11	185
12	122
13	180
14	107
15	60

Config	T = 4.84
0	61
1	169
2	130
3	166
4	119
5	165
6	168
7	179
8	176
9	251
10	273
11	166
12	117
13	169
14	128
15	63

Config	T = 4.83
0	64
1	154
2	139
3	168
4	128
5	189
6	144
7	186
8	169
9	272
10	237
11	182
12	111
13	168
14	122
15	67

Config	T = 4.82
0	58
1	169
2	128
3	182
4	125
5	163
6	159
7	153
8	175
9	300
10	219
11	165
12	149
13	152
14	152
15	51

Config	T = 4.81
0	49
1	186
2	116
3	188
4	110
5	155
6	173
7	159
8	181
9	307
10	236
11	161
12	128
13	159
14	134
15	58

Config	T = 4.8
0	54
1	170
2	127
3	171
4	119
5	156
6	189
7	163
8	198
9	231
10	277
11	176
12	118
13	175
14	126
15	50

Config	T = 4.79
0	58
1	183
2	122
3	173
4	133
5	165
6	174
7	164
8	153
9	270
10	245
11	156
12	141
13	166
14	130
15	67

Config	T = 4.78
0	43
1	172
2	128
3	180
4	119
5	183
6	152
7	184
8	169
9	250
10	285
11	174
12	118
13	166
14	127
15	50

Config	T = 4.77
0	62
1	150
2	133
3	164
4	119
5	173
6	151
7	173
8	179
9	311
10	251
11	167
12	122
13	153
14	136
15	56

Config	T = 4.76
0	59
1	183
2	119
3	175
4	121
5	175
6	155
7	181
8	145
9	243
10	285
11	170
12	128
13	178
14	126
15	57

Config	T = 4.75
0	57
1	151
2	139
3	153
4	143
5	196
6	171
7	190
8	169
9	239
10	255
11	167
12	123
13	165
14	119
15	63

Config	T = 4.74
0	62
1	156
2	120
3	150
4	125
5	183
6	166
7	184
8	155
9	275
10	301
11	175
12	110
13	181
14	105
15	52

Config	T = 4.73
0	47
1	173
2	140
3	167
4	121
5	160
6	163
7	185
8	176
9	263
10	264
11	175
12	106
13	181
14	125
15	54

Config	T = 4.72
0	63
1	157
2	143
3	167
4	130
5	160
6	160
7	163
8	183
9	257
10	253
11	177
12	124
13	167
14	137
15	59

Config	T = 4.71
0	55
1	196
2	108
3	190
4	119
5	185
6	161
7	180
8	144
9	300
10	202
11	167
12	134
13	173
14	123
15	63

Config	T = 4.7
0	56
1	165
2	131
3	172
4	112
5	167
6	157
7	179
8	183
9	268
10	271
11	169
12	118
13	162
14	137
15	53

Config	T = 4.69
0	60
1	174
2	122
3	166
4	118
5	156
6	167
7	168
8	163
9	271
10	293
11	172
12	114
13	180
14	118
15	58

Config	T = 4.68
0	59
1	159
2	123
3	161
4	127
5	179
6	180
7	173
8	178
9	232
10	293
11	187
12	108
13	185
14	104
15	52

Config	T = 4.67
0	51
1	176
2	133
3	161
4	126
5	166
6	170
7	188
8	162
9	275
10	248
11	161
12	123
13	176
14	130
15	54

Config	T = 4.66
0	66
1	167
2	122
3	167
4	140
5	191
6	175
7	173
8	157
9	190
10	292
11	176
12	129
13	176
14	111
15	68

Config	T = 4.65
0	60
1	177
2	116
3	161
4	120
5	166
6	184
7	178
8	164
9	252
10	284
11	157
12	128
13	173
14	124
15	56

Config	T = 4.64
0	72
1	188
2	110
3	172
4	106
5	159
6	168
7	179
8	156
9	270
10	263
11	161
12	126
13	177
14	130
15	63

Config	T = 4.63
0	63
1	166
2	110
3	178
4	125
5	180
6	178
7	153
8	175
9	254
10	262
11	183
12	134
13	171
14	119
15	49

Config	T = 4.62
0	67
1	170
2	114
3	181
4	107
5	168
6	171
7	164
8	189
9	275
10	253
11	172
12	118
13	161
14	125
15	65

Config	T = 4.61
0	54
1	164
2	136
3	169
4	125
5	155
6	166
7	161
8	182
9	268
10	276
11	171
12	119
13	166
14	130
15	58

Config	T = 4.6
0	57
1	182
2	119
3	173
4	120
5	153
6	183
7	161
8	173
9	276
10	248
11	173
12	124
13	182
14	123
15	53

Config	T = 4.59
0	48
1	187
2	108
3	184
4	114
5	179
6	165
7	176
8	156
9	288
10	271
11	142
12	139
13	145
14	133
15	65

Config	T = 4.58
0	56
1	179
2	122
3	167
4	131
5	153
6	188
7	156
8	167
9	254
10	269
11	163
12	138
13	175
14	129
15	53

Config	T = 4.57
0	63
1	160
2	128
3	171
4	123
5	159
6	148
7	153
8	164
9	280
10	298
11	183
12	119
13	172
14	124
15	55

Config	T = 4.56
0	56
1	156
2	132
3	157
4	122
5	154
6	181
7	163
8	192
9	228
10	329
11	176
12	110
13	175
14	120
15	49

Config	T = 4.55
0	50
1	180
2	130
3	162
4	112
5	176
6	171
7	212
8	171
9	242
10	254
11	157
12	123
13	175
14	141
15	44

Config	T = 4.54
0	60
1	163
2	122
3	172
4	109
5	161
6	173
7	165
8	195
9	251
10	295
11	184
12	105
13	175
14	118
15	52

Config	T = 4.53
0	63
1	172
2	123
3	172
4	113
5	143
6	166
7	153
8	176
9	323
10	238
11	166
12	134
13	166
14	144
15	48

Config	T = 4.52
0	48
1	184
2	114
3	192
4	130
5	162
6	173
7	138
8	165
9	266
10	263
11	186
12	133
13	178
14	117
15	51

Config	T = 4.51
0	46
1	148
2	135
3	146
4	131
5	171
6	185
7	177
8	187
9	234
10	331
11	161
12	119
13	163
14	123
15	43

Config	T = 4.5
0	55
1	156
2	125
3	167
4	126
5	167
6	179
7	155
8	189
9	259
10	293
11	175
12	118
13	164
14	117
15	55

Config	T = 4.49
0	40
1	192
2	107
3	191
4	103
5	177
6	176
7	182
8	179
9	284
10	249
11	152
12	129
13	153
14	133
15	53

Config	T = 4.48
0	62
1	179
2	122
3	169
4	114
5	161
6	176
7	179
8	174
9	257
10	261
11	168
12	115
13	178
14	123
15	62

Config	T = 4.47
0	65
1	184
2	116
3	177
4	112
5	164
6	179
7	175
8	176
9	281
10	229
11	161
12	116
13	168
14	120
15	77

Config	T = 4.46
0	48
1	160
2	127
3	174
4	132
5	184
6	154
7	165
8	163
9	255
10	307
11	175
12	121
13	161
14	116
15	58

Config	T = 4.45
0	61
1	140
2	144
3	154
4	130
5	160
6	172
7	160
8	200
9	256
10	290
11	187
12	101
13	173
14	115
15	57

Config	T = 4.44
0	53
1	184
2	125
3	174
4	115
5	162
6	164
7	182
8	164
9	282
10	246
11	168
12	119
13	178
14	129
15	55

Config	T = 4.43
0	46
1	168
2	135
3	172
4	123
5	169
6	132
7	177
8	148
9	278
10	323
11	177
12	103
13	173
14	115
15	61

Config	T = 4.42
0	57
1	187
2	96
3	197
4	103
5	165
6	181
7	148
8	184
9	319
10	219
11	166
12	138
13	156
14	131
15	53

Config	T = 4.41
0	58
1	172
2	111
3	159
4	123
5	178
6	179
7	179
8	154
9	312
10	243
11	163
12	128
13	176
14	116
15	49

Config	T = 4.4
0	60
1	150
2	124
3	159
4	122
5	153
6	199
7	146
8	210
9	291
10	258
11	168
12	126
13	159
14	128
15	47

Config	T = 4.39
0	42
1	162
2	117
3	162
4	125
5	167
6	175
7	159
8	167
9	314
10	305
11	164
12	120
13	164
14	112
15	45

Config	T = 4.38
0	54
1	172
2	120
3	170
4	116
5	180
6	174
7	186
8	176
9	278
10	240
11	160
12	128
13	162
14	132
15	52

Config	T = 4.37
0	57
1	168
2	139
3	165
4	125
5	167
6	152
7	184
8	163
9	226
10	302
11	185
12	103
13	188
14	117
15	59

Config	T = 4.36
0	56
1	167
2	123
3	174
4	119
5	183
6	156
7	180
8	167
9	244
10	296
11	186
12	103
13	179
14	107
15	60

Config	T = 4.35
0	48
1	158
2	113
3	165
4	126
5	212
6	162
7	192
8	156
