5	1.20339e+06
4.9	1.19618e+06
4.8	1.18935e+06
4.7	1.18204e+06
4.6	1.17406e+06
4.5	1.1661e+06
4.4	1.15813e+06
4.3	1.14995e+06
4.2	1.14074e+06
4.1	1.13182e+06
4	1.12251e+06
3.9	1.11328e+06
3.8	1.10286e+06
3.7	1.09283e+06
3.6	1.08183e+06
3.5	1.07058e+06
3.4	1.0585e+06
3.3	1.04671e+06
3.2	1.03375e+06
3.1	1.02055e+06
3	1.00651e+06
2.9	992002
2.8	976442
2.7	960205
2.6	943245
2.5	925663
2.4	906548
2.3	887020
2.2	865668
2.1	843144
2	818760
1.9	793748
1.8	766127
1.7	736123
1.6	704350
1.5	669506
1.4	631291
1.3	589399
1.2	542400
1.1	490236
1	431440
0.9	362310
0.8	280493
0.7	183217
0.6	34511.7
0.5	8.9568
0.4	0.34012
0.3	0.0038
0.2	0
0.1	0
