Config	T = 5
0	45
1	115
2	73
3	107
4	73
5	114
6	103
7	122
8	95
9	185
10	151
11	102
12	82
13	110
14	82
15	41

Config	T = 4.99
0	41
1	86
2	88
3	101
4	90
5	114
6	108
7	97
8	121
9	161
10	185
11	108
12	85
13	93
14	83
15	39

Config	T = 4.98
0	39
1	107
2	76
3	104
4	75
5	98
6	118
7	102
8	116
9	171
10	190
11	110
12	72
13	113
14	73
15	36

Config	T = 4.97
0	37
1	104
2	83
3	105
4	82
5	102
6	100
7	102
8	102
9	204
10	172
11	94
12	89
13	93
14	90
15	41

Config	T = 4.96
0	40
1	112
2	85
3	107
4	81
5	107
6	113
7	116
8	112
9	148
10	149
11	114
12	79
13	119
14	83
15	35

Config	T = 4.95
0	40
1	114
2	81
3	106
4	78
5	109
6	106
7	120
8	101
9	159
10	167
11	100
12	84
13	108
14	87
15	40

Config	T = 4.94
0	28
1	104
2	77
3	106
4	86
5	118
6	108
7	107
8	101
9	171
10	201
11	110
12	74
13	108
14	65
15	36

Config	T = 4.93
0	37
1	113
2	82
3	105
4	84
5	99
6	116
7	105
8	106
9	163
10	175
11	106
12	77
13	114
14	75
15	43

Config	T = 4.92
0	41
1	104
2	82
3	110
4	68
5	109
6	92
7	117
8	112
9	188
10	171
11	109
12	70
13	103
14	84
15	40

Config	T = 4.91
0	41
1	102
2	80
3	117
4	75
5	115
6	102
7	105
8	122
9	144
10	166
11	123
12	85
13	108
14	90
15	25

Config	T = 4.9
0	40
1	107
2	86
3	100
4	89
5	95
6	124
7	99
8	114
9	139
10	181
11	113
12	80
13	120
14	77
15	36

Config	T = 4.89
0	32
1	123
2	68
3	114
4	72
5	99
6	118
7	104
8	105
9	223
10	136
11	100
12	83
13	109
14	79
15	35

Config	T = 4.88
0	44
1	117
2	77
3	116
4	75
5	96
6	112
7	99
8	113
9	176
10	141
11	123
12	73
13	124
14	75
15	39

Config	T = 4.87
0	33
1	105
2	90
3	105
4	75
5	83
6	113
7	98
8	128
9	176
10	187
11	111
12	68
13	111
14	83
15	34

Config	T = 4.86
0	43
1	101
2	82
3	110
4	91
5	117
6	113
7	99
8	113
9	154
10	153
11	116
12	82
13	107
14	73
15	46

Config	T = 4.85
0	30
1	108
2	85
3	104
4	80
5	116
6	98
7	125
8	99
9	181
10	172
11	108
12	71
13	112
14	76
15	35

Config	T = 4.84
0	33
1	112
2	82
3	112
4	81
5	124
6	93
7	125
8	94
9	150
10	180
11	121
12	66
13	121
14	67
15	39

Config	T = 4.83
0	42
1	101
2	85
3	109
4	86
5	128
6	93
7	119
8	100
9	158
10	161
11	113
12	77
13	105
14	76
15	47

Config	T = 4.82
0	45
1	112
2	83
3	111
4	77
5	105
6	102
7	112
8	107
9	177
10	143
11	104
12	82
13	105
14	88
15	47

Config	T = 4.81
0	43
1	101
2	80
3	97
4	83
5	113
6	123
7	114
8	116
9	152
10	158
11	116
12	80
13	120
14	77
15	27

Config	T = 4.8
0	39
1	127
2	76
3	112
4	76
5	100
6	124
7	115
8	109
9	152
10	143
11	104
12	81
13	119
14	81
15	42

Config	T = 4.79
0	34
1	109
2	68
3	105
4	74
5	110
6	126
7	108
8	116
9	201
10	156
11	104
12	78
13	108
14	72
15	31

Config	T = 4.78
0	44
1	111
2	71
3	109
4	73
5	95
6	122
7	95
8	118
9	195
10	156
11	106
12	79
13	108
14	77
15	41

Config	T = 4.77
0	39
1	101
2	92
3	98
4	86
5	116
6	111
7	125
8	114
9	147
10	152
11	107
12	80
13	110
14	86
15	36

Config	T = 4.76
0	21
1	108
2	76
3	104
4	82
5	113
6	116
7	111
8	106
9	224
10	156
11	91
12	87
13	95
14	81
15	29

Config	T = 4.75
0	25
1	107
2	78
3	118
4	83
5	126
6	107
7	110
8	113
9	175
10	161
11	115
12	72
13	104
14	67
15	39

Config	T = 4.74
0	44
1	106
2	66
3	110
4	74
5	113
6	114
7	101
8	110
9	184
10	179
11	104
12	79
13	100
14	71
15	45

Config	T = 4.73
0	36
1	124
2	70
3	125
4	69
5	122
6	108
7	122
8	110
9	149
10	154
11	111
12	70
13	110
14	71
15	49

Config	T = 4.72
0	45
1	112
2	77
3	123
4	69
5	114
6	89
7	111
8	108
9	178
10	144
11	121
12	75
13	110
14	83
15	41

Config	T = 4.71
0	39
1	111
2	81
3	101
4	88
5	107
6	108
7	110
8	91
9	146
10	198
11	111
12	78
13	121
14	71
15	39

Config	T = 4.7
0	34
1	110
2	69
3	115
4	87
5	113
6	130
7	90
8	117
9	158
10	166
11	113
12	85
13	108
14	67
15	38

Config	T = 4.69
0	45
1	105
2	83
3	114
4	83
5	131
6	99
7	122
8	108
9	119
10	156
11	133
12	69
13	124
14	69
15	40

Config	T = 4.68
0	39
1	119
2	79
3	100
4	64
5	97
6	113
7	131
8	109
9	183
10	154
11	100
12	75
13	119
14	90
15	28

Config	T = 4.67
0	40
1	112
2	80
3	123
4	70
5	108
6	111
7	107
8	132
9	130
10	159
11	127
12	69
13	116
14	79
15	37

Config	T = 4.66
0	43
1	113
2	85
3	105
4	77
5	117
6	95
7	133
8	95
9	153
10	156
11	117
12	70
13	125
14	78
15	38

Config	T = 4.65
0	35
1	102
2	82
3	98
4	83
5	111
6	115
7	114
8	110
9	178
10	179
11	106
12	68
13	110
14	67
15	42

Config	T = 4.64
0	47
1	93
2	80
3	97
4	76
5	107
6	115
7	107
8	123
9	161
10	190
11	103
12	81
13	99
14	85
15	36

Config	T = 4.63
0	34
1	113
2	85
3	100
4	78
5	100
6	111
7	120
8	105
9	198
10	153
11	95
12	76
13	108
14	83
15	41

Config	T = 4.62
0	42
1	109
2	80
3	102
4	77
5	101
6	117
7	111
8	113
9	163
10	170
11	103
12	81
13	110
14	84
15	37

Config	T = 4.61
0	34
1	114
2	83
3	114
4	86
5	113
6	98
7	110
8	95
9	148
10	181
11	114
12	79
13	114
14	76
15	41

Config	T = 4.6
0	30
1	124
2	74
3	110
4	76
5	108
6	102
7	120
8	86
9	187
10	180
11	95
12	80
13	109
14	78
15	41

Config	T = 4.59
0	36
1	103
2	80
3	99
4	83
5	100
6	126
7	101
8	119
9	152
10	199
11	118
12	65
13	122
14	62
15	35

Config	T = 4.58
0	37
1	101
2	80
3	106
4	79
5	109
6	119
7	105
8	125
9	168
10	175
11	107
12	71
13	102
14	72
15	44

Config	T = 4.57
0	37
1	124
2	69
3	121
4	66
5	118
6	104
7	124
8	104
9	178
10	142
11	108
12	75
13	111
14	78
15	41

Config	T = 4.56
0	42
1	109
2	78
3	114
4	75
5	115
6	101
7	113
8	109
9	158
10	163
11	113
12	81
13	108
14	84
15	37

Config	T = 4.55
0	27
1	113
2	81
3	103
4	80
5	92
6	123
7	103
8	114
9	167
10	191
11	111
12	74
13	121
14	75
15	25

Config	T = 4.54
0	43
1	106
2	75
3	104
4	74
5	103
6	120
7	106
8	119
9	168
10	167
11	123
12	68
13	125
14	69
15	30

Config	T = 4.53
0	30
1	122
2	79
3	111
4	81
5	76
6	137
7	85
8	124
9	169
10	170
11	107
12	78
13	118
14	76
15	37

Config	T = 4.52
0	31
1	125
2	75
3	116
4	60
5	105
6	103
7	129
8	109
9	211
10	131
11	96
12	78
13	105
14	93
15	33

Config	T = 4.51
0	34
1	117
2	79
3	112
4	87
5	110
6	121
7	107
8	108
9	163
10	143
11	102
12	87
13	107
14	79
15	44

Config	T = 4.5
0	37
1	103
2	90
3	103
4	91
5	115
6	99
7	114
8	98
9	163
10	167
11	117
12	73
13	117
14	72
15	41

Config	T = 4.49
0	34
1	105
2	90
3	105
4	81
5	113
6	112
7	122
8	121
9	158
10	152
11	107
12	71
13	107
14	80
15	42

Config	T = 4.48
0	33
1	118
2	75
3	121
4	69
5	107
6	103
7	110
8	112
9	205
10	128
11	121
12	72
13	118
14	78
15	30

Config	T = 4.47
0	48
1	102
2	77
3	102
4	73
5	131
6	106
7	135
8	110
9	153
10	160
11	94
12	82
13	94
14	86
15	47

Config	T = 4.46
0	40
1	117
2	74
3	121
4	74
5	112
6	108
7	108
8	112
9	173
10	145
11	106
12	79
13	102
14	79
15	50

Config	T = 4.45
0	36
1	108
2	63
3	117
4	75
5	118
6	119
7	97
8	116
9	189
10	156
11	111
12	88
13	102
14	76
15	29

Config	T = 4.44
0	37
1	114
2	70
3	119
4	72
5	103
6	120
7	96
8	123
9	163
10	171
11	106
12	85
13	101
14	83
15	37

Config	T = 4.43
0	36
1	103
2	75
3	110
4	72
5	130
6	101
7	126
8	111
9	155
10	187
11	123
12	57
13	116
14	60
15	38

Config	T = 4.42
0	49
1	100
2	74
3	102
4	81
5	115
6	120
7	106
8	115
9	169
10	150
11	126
12	70
13	124
14	63
15	36

Config	T = 4.41
0	32
1	105
2	81
3	101
4	79
5	116
6	119
7	122
8	117
9	147
10	183
11	113
12	67
13	117
14	69
15	32

Config	T = 4.4
0	45
1	116
2	68
3	115
4	73
5	94
6	123
7	90
8	117
9	169
10	171
11	107
12	83
13	108
14	78
15	43

Config	T = 4.39
0	23
1	119
2	80
3	125
4	74
5	89
6	111
7	89
8	123
9	159
10	195
11	108
12	83
13	102
14	89
15	31

Config	T = 4.38
0	40
1	100
2	85
3	110
4	84
5	134
6	89
7	125
8	100
9	131
10	177
11	118
12	82
13	108
14	83
15	34

Config	T = 4.37
0	30
1	113
2	75
3	114
4	74
5	99
6	113
7	99
8	115
9	194
10	173
11	105
12	78
13	104
14	79
15	35

Config	T = 4.36
0	32
1	106
2	73
3	113
4	81
5	118
6	102
7	103
8	101
9	161
10	204
11	117
12	78
13	110
14	70
15	31

Config	T = 4.35
0	28
1	127
2	69
3	112
4	69
5	105
6	110
7	120
8	95
9	193
10	175
11	100
12	73
13	115
14	73
15	36

Config	T = 4.34
0	41
1	98
2	80
3	105
4	91
5	124
6	106
7	106
8	102
9	156
10	180
11	120
12	72
13	113
14	61
15	45

Config	T = 4.33
0	41
1	95
2	88
3	102
4	86
5	109
6	107
7	104
8	116
9	147
10	191
11	126
12	64
13	119
14	66
15	39

Config	T = 4.32
0	30
1	131
2	73
3	127
4	70
5	105
6	104
7	112
8	103
9	168
10	156
11	110
12	77
13	114
14	80
15	40

Config	T = 4.31
0	35
1	112
2	90
3	109
4	76
5	104
6	93
7	121
8	104
9	151
10	189
11	114
12	65
13	117
14	79
15	41

Config	T = 4.3
0	36
1	104
2	91
3	91
4	97
5	117
6	110
7	124
8	91
9	139
10	178
11	114
12	77
13	127
14	71
15	33

Config	T = 4.29
0	34
1	103
2	79
3	107
4	76
5	115
6	114
7	114
8	121
9	147
10	189
11	115
12	70
13	111
14	73
15	32

Config	T = 4.28
0	30
1	118
2	74
3	116
4	74
5	97
6	123
7	99
8	121
9	156
10	186
11	120
12	64
13	122
14	64
15	36

Config	T = 4.27
0	43
1	124
2	85
3	116
4	73
5	94
6	112
7	114
8	116
9	136
10	141
11	111
12	83
13	119
14	95
15	38

Config	T = 4.26
0	38
1	110
2	76
3	115
4	69
5	110
6	95
7	112
8	107
9	164
10	193
11	118
12	69
13	113
14	76
15	35

Config	T = 4.25
0	35
1	111
2	70
3	114
4	73
5	116
6	104
7	110
8	104
9	191
10	172
11	106
12	78
13	103
14	75
15	38

Config	T = 4.24
0	36
1	109
2	71
3	125
4	71
5	114
6	85
7	98
8	101
9	204
10	177
11	111
12	82
13	95
14	82
15	39

Config	T = 4.23
0	20
1	116
2	67
3	112
