Config	T = 5
0	20
1	70
2	36
3	69
4	37
5	56
6	64
7	56
8	62
9	89
10	108
11	56
12	51
13	57
14	50
15	19

Config	T = 4.99
0	25
1	67
2	48
3	68
4	40
5	58
6	53
7	65
8	62
9	87
10	82
11	68
12	37
13	67
14	45
15	28

Config	T = 4.98
0	31
1	58
2	39
3	65
4	47
5	70
6	58
7	55
8	57
9	96
10	79
11	63
12	54
13	56
14	46
15	26

Config	T = 4.97
0	19
1	66
2	52
3	62
4	45
5	66
6	52
7	77
8	55
9	68
10	96
11	65
12	40
13	69
14	47
15	21

Config	T = 4.96
0	16
1	70
2	43
3	67
4	39
5	60
6	60
7	67
8	61
9	109
10	84
11	55
12	40
13	58
14	44
15	27

Config	T = 4.95
0	23
1	53
2	56
3	58
4	58
5	59
6	69
7	52
8	72
9	67
10	86
11	72
12	43
13	67
14	41
15	24

Config	T = 4.94
0	14
1	63
2	47
3	53
4	53
5	60
6	68
7	64
8	52
9	98
10	101
11	54
12	49
13	64
14	43
15	17

Config	T = 4.93
0	24
1	66
2	38
3	64
4	41
5	55
6	74
7	54
8	69
9	112
10	71
11	58
12	46
13	60
14	43
15	25

Config	T = 4.92
0	30
1	66
2	49
3	67
4	45
5	66
6	54
7	69
8	59
9	69
10	70
11	64
12	47
13	63
14	51
15	31

Config	T = 4.91
0	16
1	50
2	58
3	48
4	59
5	59
6	53
7	60
8	50
9	87
10	127
11	73
12	36
13	75
14	35
15	14

Config	T = 4.9
0	20
1	69
2	33
3	74
4	49
5	66
6	64
7	45
8	53
9	98
10	88
11	62
12	57
13	57
14	41
15	24

Config	T = 4.89
0	17
1	55
2	48
3	49
4	51
5	58
6	69
7	61
8	60
9	102
10	107
11	63
12	40
13	69
14	37
15	14

Config	T = 4.88
0	19
1	64
2	42
3	63
4	36
5	66
6	66
7	73
8	71
9	95
10	80
11	61
12	39
13	62
14	45
15	18

Config	T = 4.87
0	23
1	63
2	42
3	61
4	49
5	57
6	69
7	52
8	60
9	77
10	111
11	72
12	36
13	74
14	29
15	25

Config	T = 4.86
0	19
1	67
2	49
3	67
4	45
5	51
6	67
7	55
8	71
9	77
10	89
11	70
12	38
13	70
14	42
15	23

Config	T = 4.85
0	19
1	68
2	45
3	65
4	47
5	80
6	60
7	81
8	55
9	69
10	69
11	69
12	41
13	72
14	39
15	21

Config	T = 4.84
0	27
1	60
2	44
3	53
4	48
5	60
6	71
7	63
8	60
9	90
10	88
11	52
12	53
13	59
14	49
15	23

Config	T = 4.83
0	21
1	63
2	40
3	56
4	39
5	54
6	74
7	62
8	68
9	104
10	99
11	55
12	41
13	62
14	42
15	20

Config	T = 4.82
0	19
1	58
2	45
3	64
4	40
5	67
6	53
7	66
8	64
9	100
10	101
11	60
12	41
13	54
14	46
15	22

Config	T = 4.81
0	24
1	62
2	41
3	58
4	47
5	63
6	64
7	61
8	54
9	86
10	103
11	58
12	52
13	62
14	46
15	19

Config	T = 4.8
0	23
1	61
2	37
3	63
4	45
5	65
6	64
7	55
8	58
9	95
10	105
11	63
12	45
13	61
14	37
15	23

Config	T = 4.79
0	23
1	62
2	48
3	65
4	48
5	66
6	46
7	63
8	49
9	108
10	82
11	57
12	50
13	54
14	50
15	29

Config	T = 4.78
0	21
1	72
2	41
3	69
4	40
5	61
6	66
7	65
8	64
9	91
10	73
11	65
12	38
13	68
14	39
15	27

Config	T = 4.77
0	24
1	61
2	45
3	63
4	46
5	67
6	63
7	64
8	64
9	93
10	72
11	57
12	51
13	55
14	50
15	25

Config	T = 4.76
0	15
1	57
2	48
3	62
4	48
5	58
6	68
7	53
8	73
9	74
10	117
11	64
12	43
13	59
14	43
15	18

Config	T = 4.75
0	26
1	61
2	54
3	62
4	45
5	61
6	47
7	69
8	57
9	86
10	83
11	66
12	42
13	65
14	51
15	25

Config	T = 4.74
0	24
1	59
2	40
3	63
4	47
5	69
6	58
7	58
8	55
9	98
10	95
11	59
12	52
13	55
14	45
15	23

Config	T = 4.73
0	24
1	64
2	43
3	64
4	43
5	56
6	62
7	56
8	62
9	71
10	109
11	82
12	33
13	82
14	33
15	16

Config	T = 4.72
0	22
1	63
2	45
3	62
4	44
5	61
6	58
7	63
8	58
9	110
10	75
11	67
12	42
13	68
14	43
15	19

Config	T = 4.71
0	21
1	56
2	43
3	58
4	46
5	44
6	83
7	39
8	82
9	79
10	119
11	68
12	42
13	66
14	39
15	15

Config	T = 4.7
0	25
1	76
2	38
3	64
4	44
5	47
6	79
7	53
8	61
9	90
10	77
11	49
12	58
13	61
14	52
15	26

Config	T = 4.69
0	25
1	54
2	41
3	59
4	51
5	77
6	70
7	62
8	65
9	75
10	85
11	66
12	50
13	61
14	40
15	19

Config	T = 4.68
0	25
1	59
2	41
3	60
4	44
5	70
6	56
7	66
8	54
9	94
10	101
11	55
12	50
13	54
14	47
15	24

Config	T = 4.67
0	18
1	66
2	41
3	65
4	40
5	72
6	62
7	74
8	62
9	98
10	76
11	60
12	41
13	61
14	42
15	22

Config	T = 4.66
0	28
1	51
2	48
3	58
4	46
5	66
6	47
7	61
8	56
9	106
10	94
11	66
12	46
13	59
14	48
15	20

Config	T = 4.65
0	23
1	67
2	47
3	62
4	47
5	62
6	62
7	67
8	57
9	85
10	78
11	63
12	43
13	68
14	43
15	26

Config	T = 4.64
0	19
1	71
2	31
3	64
4	36
5	61
6	75
7	63
8	63
9	76
10	120
11	67
12	33
13	74
14	28
15	19

Config	T = 4.63
0	20
1	63
2	43
3	64
4	48
5	69
6	63
7	63
8	59
9	79
10	94
11	67
12	42
13	66
14	37
15	23

Config	T = 4.62
0	21
1	60
2	48
3	60
4	50
5	67
6	57
7	65
8	55
9	78
10	97
11	66
12	47
13	66
14	45
15	18

Config	T = 4.61
0	27
1	55
2	51
3	48
4	47
5	52
6	69
7	63
8	66
9	74
10	119
11	62
12	34
13	69
14	38
15	26

Config	T = 4.6
0	21
1	58
2	44
3	60
4	47
5	73
6	55
7	68
8	54
9	93
10	96
11	63
12	45
13	61
14	42
15	20

Config	T = 4.59
0	15
1	61
2	49
3	62
4	50
5	53
6	74
7	51
8	74
9	92
10	82
11	64
12	48
13	63
14	47
15	15

Config	T = 4.58
0	18
1	66
2	43
3	68
4	45
5	53
6	71
