Config	T = 5
0	4
1	22
2	12
3	23
4	11
5	18
6	12
7	18
8	14
9	32
10	22
11	18
12	12
13	17
14	13
15	8

Config	T = 4.99
0	2
1	19
2	14
3	21
4	14
5	23
6	14
7	21
8	16
9	27
10	20
11	21
12	9
13	19
14	9
15	7

Config	T = 4.98
0	9
1	20
2	5
3	24
4	6
5	25
6	20
7	20
8	23
9	28
10	13
11	13
12	16
13	9
14	15
15	10

Config	T = 4.97
0	6
1	12
2	13
3	17
4	8
5	17
6	14
7	17
8	24
9	41
10	28
11	22
12	6
13	17
14	11
15	3

Config	T = 4.96
0	5
1	19
2	12
3	20
4	16
5	13
6	26
7	8
8	23
9	16
10	25
11	19
12	18
13	18
14	14
15	4

Config	T = 4.95
0	5
1	19
2	12
3	23
4	10
5	16
6	15
7	14
8	21
9	29
10	22
11	21
12	13
13	17
14	15
15	4

Config	T = 4.94
0	10
1	19
2	10
3	20
4	11
5	15
6	19
7	13
8	19
9	19
10	27
11	18
12	17
13	17
14	16
15	6

Config	T = 4.93
0	10
1	15
2	17
3	11
4	15
5	11
6	25
7	17
8	23
9	16
10	26
11	17
12	11
13	21
14	13
15	8

Config	T = 4.92
0	7
1	20
2	9
3	22
4	9
5	22
6	12
7	20
8	14
9	38
10	15
11	11
12	21
13	9
14	21
15	6

Config	T = 4.91
0	8
1	15
2	17
3	18
4	16
5	13
6	15
7	11
8	19
9	21
10	27
11	27
12	9
13	24
14	10
15	6

Config	T = 4.9
0	7
1	16
2	15
3	17
4	16
5	20
6	13
7	18
8	13
9	26
10	23
11	19
12	15
13	18
14	14
15	6

Config	T = 4.89
0	3
1	22
2	9
3	23
4	6
5	19
6	12
7	21
8	16
9	46
10	18
11	14
12	13
13	13
14	16
15	5

Config	T = 4.88
0	3
1	20
2	9
3	24
4	13
5	25
6	17
7	17
8	17
9	29
10	15
11	22
12	13
13	18
14	9
15	5

Config	T = 4.87
0	5
1	17
2	14
3	17
4	12
5	14
6	16
7	16
8	18
9	17
10	41
11	21
12	12
13	21
14	14
15	1

Config	T = 4.86
0	6
1	19
2	9
3	20
4	6
5	14
6	18
7	16
8	22
9	37
10	26
11	12
12	17
13	11
14	20
15	3

Config	T = 4.85
0	4
1	14
2	13
3	15
4	15
5	21
6	14
7	18
8	13
9	13
10	57
11	23
12	5
13	22
14	3
15	6

Config	T = 4.84
0	6
1	20
2	10
3	17
4	9
5	19
6	18
7	23
8	16
9	51
10	6
11	7
12	18
13	10
14	19
15	7

Config	T = 4.83
0	5
1	15
2	14
3	14
4	13
5	15
6	20
7	17
8	20
9	26
10	33
11	20
12	10
13	21
14	11
15	2

Config	T = 4.82
0	3
1	23
2	9
3	22
4	12
5	10
6	26
7	8
8	22
9	38
10	18
11	15
12	15
13	16
14	12
15	7

Config	T = 4.81
0	5
1	22
2	11
3	21
4	13
5	17
6	15
7	16
8	12
9	24
10	30
11	20
12	12
13	21
14	10
15	7

Config	T = 4.8
0	4
1	13
2	12
3	14
4	16
5	23
6	21
7	18
8	18
9	23
10	39
11	14
12	12
13	13
14	8
15	8

Config	T = 4.79
0	5
1	16
2	15
3	16
4	15
5	15
6	16
7	15
8	16
9	29
10	32
11	18
12	12
13	18
14	12
15	6

Config	T = 4.78
0	11
1	22
2	16
3	15
4	10
5	12
6	16
7	25
8	15
9	13
10	24
11	18
12	10
13	25
14	16
15	8

Config	T = 4.77
0	4
1	20
2	12
3	17
4	15
5	14
6	24
7	14
8	18
9	30
10	25
11	13
12	14
13	16
14	11
15	9

Config	T = 4.76
0	8
1	21
2	12
3	19
4	11
5	23
6	15
7	26
8	14
9	14
10	22
11	17
12	13
13	19
14	14
15	8

Config	T = 4.75
0	3
1	17
2	15
3	18
4	18
5	13
6	18
7	9
8	16
9	20
10	37
11	21
12	16
13	20
14	13
15	2

Config	T = 4.74
0	2
1	21
2	18
3	18
4	17
5	16
6	17
7	20
8	15
9	24
10	17
11	15
12	15
13	18
14	16
15	7

Config	T = 4.73
0	3
1	21
2	12
3	18
4	10
5	18
6	18
7	23
8	17
9	35
10	19
11	13
12	13
13	16
14	15
15	5

Config	T = 4.72
0	5
1	17
2	11
3	18
4	12
5	20
6	18
7	18
8	18
9	30
10	25
11	20
12	11
13	19
14	10
15	4

Config	T = 4.71
0	5
