5	0.0247163	0.000348514
4.9	0.0257759	0.000365125
4.8	0.0263791	0.000371004
4.7	0.0277819	0.000398568
4.6	0.0296207	0.000416471
4.5	0.0315893	0.000459833
4.4	0.0335684	0.00047102
4.3	0.036013	0.000501477
4.2	0.0369896	0.000515437
4.1	0.0412294	0.000580553
4	0.0421604	0.000584714
3.9	0.04494	0.000631091
3.8	0.0485746	0.000686928
3.7	0.0535553	0.000764667
3.6	0.0574121	0.000809055
3.5	0.060126	0.000873185
3.4	0.0668969	0.000949123
3.3	0.0755905	0.00106619
3.2	0.0798404	0.00111898
3.1	0.0919858	0.00129856
3	0.101979	0.00145187
2.9	0.115626	0.00163206
2.8	0.129626	0.00192128
2.7	0.149754	0.00212813
2.6	0.190565	0.00283854
2.5	0.235991	0.00365544
2.4	0.374769	0.0051358
2.3	0.422127	0.00540694
2.2	0.301183	0.00439926
2.1	0.225217	0.0032629
2	0.167802	0.00250525
1.9	0.143321	0.00218478
1.8	0.108925	0.00171087
1.7	0.0815419	0.00126893
1.6	0.0650704	0.00100631
1.5	0.050467	0.000816381
1.4	0.03536	0.000599085
1.3	0.0247952	0.000432421
1.2	0.0172959	0.000350439
1.1	0.0102573	0.000231849
1	0.00604857	0.00018365
0.9	0.00296859	0.000124379
0.8	0.00116009	8.7211e-05
0.7	0.000284714	4.78797e-05
0.6	1.111e-05	1.111e-05
0.5	1.59984e-05	1.59984e-05
0.4	0	0
0.3	0	0
0.2	0	0
0.1	0	0
