Config	T = 5
11	162
12	118
13	171
14	127
15	76

Config	T = 4.83
0	54
1	170
2	127
3	164
4	110
5	168
6	159
7	191
8	170
9	252
10	303
11	177
12	104
13	183
14	121
15	47

Config	T = 4.82
0	56
1	164
2	121
3	179
4	129
5	180
6	162
7	157
8	169
9	273
10	258
11	182
12	129
13	167
14	121
15	53

Config	T = 4.81
0	69
1	164
2	133
3	167
4	121
5	153
6	168
7	162
8	183
9	210
10	313
11	189
12	102
13	186
14	114
15	66

Config	T = 4.8
0	67
1	184
2	116
3	186
4	109
5	168
6	158
7	173
8	167
9	263
10	236
11	167
12	139
13	165
14	146
15	56

Config	T = 4.79
0	55
1	181
2	115
3	167
4	121
5	179
6	182
7	187
8	162
9	257
10	262
11	157
12	124
13	171
14	118
15	62

Config	T = 4.78
0	65
1	194
2	116
3	187
4	108
5	163
6	157
7	178
8	158
9	263
10	245
11	160
12	131
13	167
14	139
15	69

Config	T = 4.77
0	63
1	195
2	104
3	193
4	102
5	175
6	162
7	179
8	162
9	285
10	227
11	164
12	127
13	166
14	129
15	67

Config	T = 4.76
0	58
1	164
2	144
3	161
4	129
5	161
6	172
7	179
8	184
9	228
10	271
11	178
12	105
13	181
14	120
15	65

Config	T = 4.75
0	40
1	188
2	110
3	184
4	110
5	185
6	173
7	189
8	169
9	282
10	260
11	152
12	120
13	156
14	120
15	62

Config	T = 4.74
0	63
1	175
2	119
3	168
4	119
5	166
6	190
7	173
8	183
9	273
10	232
11	158
12	124
13	165
14	124
15	68

Config	T = 4.73
0	67
1	167
2	116
3	178
4	117
5	182
6	159
7	170
8	169
9	265
10	256
11	186
12	118
13	175
14	117
15	58

Config	T = 4.72
0	55
1	169
2	136
3	171
4	117
5	169
6	157
7	186
8	178
9	279
10	240
11	165
12	118
13	163
14	137
15	60

Config	T = 4.71
0	50
1	161
2	120
3	164
4	120
5	183
6	193
7	180
8	196
9	250
10	274
11	176
12	102
13	173
14	102
15	56

Config	T = 4.7
0	57
1	167
2	125
3	165
4	133
5	140
6	199
7	134
8	189
9	253
10	283
11	180
12	126
13	182
14	118
15	49

Config	T = 4.69
0	50
1	175
2	118
3	182
4	119
5	182
6	174
7	174
8	180
9	296
10	216
11	156
12	135
13	149
14	134
15	60

Config	T = 4.68
0	67
1	186
2	118
3	161
4	125
5	150
6	207
7	168
8	175
9	266
10	211
11	159
12	136
13	184
14	129
15	58

Config	T = 4.67
0	37
1	173
2	119
3	185
4	120
5	161
6	188
7	148
8	199
9	280
10	263
11	180
12	118
13	168
14	117
15	44

Config	T = 4.66
0	53
1	161
2	127
3	157
4	134
5	183
6	168
7	180
8	157
9	245
10	303
11	175
12	116
13	179
14	109
15	53

Config	T = 4.65
0	51
1	168
2	130
3	170
4	114
5	184
6	168
7	198
8	186
9	235
10	263
11	176
12	108
13	174
14	124
15	51

Config	T = 4.64
0	75
1	163
2	123
3	152
4	128
5	200
6	176
7	206
8	160
9	219
10	250
11	167
12	120
13	178
14	115
15	68

Config	T = 4.63
0	58
1	173
2	106
3	192
4	117
5	195
6	168
7	165
8	176
9	289
10	220
11	183
12	121
13	164
14	110
15	63

Config	T = 4.62
0	49
1	180
2	124
3	189
4	114
5	171
6	168
7	172
8	187
9	270
10	234
11	161
12	128
13	152
14	138
15	63

Config	T = 4.61
0	50
1	191
2	100
3	183
4	103
5	180
6	200
7	185
8	189
9	278
10	207
11	173
12	120
13	181
14	117
15	43

Config	T = 4.6
0	53
1	178
2	118
3	176
4	112
5	158
6	182
7	166
8	186
9	244
10	290
11	181
12	107
13	183
14	113
15	53

Config	T = 4.59
0	58
1	184
2	109
3	173
4	122
5	165
6	179
7	163
8	155
9	276
10	261
11	178
12	126
13	189
14	113
15	49

Config	T = 4.58
0	53
1	173
2	112
3	167
4	116
5	175
6	172
7	177
8	162
9	262
10	305
11	170
12	118
13	176
14	114
15	48

Config	T = 4.57
0	51
1	182
2	123
3	181
4	116
5	176
6	164
7	184
8	170
9	271
10	249
11	163
12	114
13	164
14	121
15	71

Config	T = 4.56
0	64
1	177
2	113
3	169
4	119
5	182
6	182
7	184
8	168
9	235
10	255
11	179
12	119
13	187
14	113
15	54

Config	T = 4.55
0	49
1	191
2	113
3	192
4	103
5	158
6	169
7	167
8	180
9	252
10	273
11	192
12	108
13	191
14	118
15	44

Config	T = 4.54
0	64
1	151
2	130
3	159
4	129
5	178
6	175
7	171
8	184
9	210
10	307
11	198
12	99
13	190
14	100
15	55

Config	T = 4.53
0	46
1	178
2	117
3	181
4	108
5	184
6	158
7	190
8	170
9	260
10	272
11	168
12	127
13	165
14	136
15	40

Config	T = 4.52
0	50
1	181
2	108
3	176
4	118
5	158
6	194
7	153
8	179
9	285
10	266
11	175
12	118
13	180
14	108
15	51

Config	T = 4.51
0	51
1	189
2	119
3	177
4	111
5	173
6	167
7	193
8	163
9	261
10	265
11	153
12	119
13	165
14	127
15	67

Config	T = 4.5
0	41
1	194
2	116
3	180
4	125
5	178
6	168
7	183
8	145
9	255
10	261
11	169
12	134
13	183
14	125
15	43

Config	T = 4.49
0	58
1	186
2	116
3	167
4	110
5	155
6	193
7	180
8	180
9	259
10	255
11	157
12	124
13	176
14	130
15	54

Config	T = 4.48
0	51
1	178
2	118
3	191
4	112
5	169
6	178
7	162
8	197
9	249
10	240
11	195
12	113
13	182
14	119
15	46

Config	T = 4.47
0	61
1	169
2	116
3	171
4	111
5	188
6	157
7	191
8	164
9	285
10	247
11	160
12	134
13	158
14	139
15	49

Config	T = 4.46
0	50
1	194
2	110
3	180
4	97
5	151
6	184
7	178
8	183
9	265
10	276
11	168
12	110
13	182
14	123
15	49

Config	T = 4.45
0	64
1	177
2	111
3	173
4	103
5	174
6	183
7	186
8	187
9	269
10	232
11	170
12	119
13	174
14	127
15	51

Config	T = 4.44
0	45
1	169
2	135
3	170
4	134
5	151
6	183
7	151
8	185
9	263
10	280
11	173
12	112
13	172
14	113
15	64

Config	T = 4.43
0	60
1	181
2	113
3	191
4	113
5	172
6	165
7	162
8	175
9	301
10	207
11	174
12	132
13	164
14	132
15	58

Config	T = 4.42
0	48
1	169
2	131
3	167
4	115
5	145
6	194
7	163
8	208
9	279
10	259
11	160
12	114
13	162
14	130
15	56

Config	T = 4.41
0	60
1	183
2	111
3	190
4	110
5	183
6	165
7	177
8	173
9	279
10	212
11	157
12	146
13	150
14	147
15	57

Config	T = 4.4
0	46
1	169
2	126
3	168
4	131
5	200
6	150
7	196
8	144
9	231
10	302
11	183
12	113
13	184
14	108
15	49

Config	T = 4.39
0	55
1	188
2	118
3	179
4	123
5	168
6	178
7	172
8	164
9	249
10	246
11	166
12	133
13	175
14	128
15	58

Config	T = 4.38
0	62
1	168
2	120
3	176
4	114
5	165
6	164
7	163
8	178
9	269
10	272
11	178
12	121
13	170
14	127
15	53

Config	T = 4.37
0	53
1	184
2	125
3	184
4	114
5	162
6	160
7	173
8	171
9	253
10	254
11	181
12	124
13	181
14	135
15	46

Config	T = 4.36
0	53
1	177
2	112
3	175
4	127
5	178
6	181
7	165
8	164
9	265
10	263
11	173
12	125
13	175
14	110
15	57

Config	T = 4.35
0	61
1	166
2	110
3	181
4	127
5	199
6	151
7	167
8	149
9	284
10	262
11	185
12	121
13	170
14	104
15	63

Config	T = 4.34
0	48
1	184
2	123
3	180
4	112
5	165
6	183
7	180
8	190
9	243
10	255
11	184
12	98
13	188
14	109
15	58

Config	T = 4.33
0	56
1	159
2	123
3	160
4	127
5	166
6	183
7	161
8	180
9	268
10	284
11	180
12	115
13	179
14	111
15	48

Config	T = 4.32
0	50
1	175
2	124
3	172
4	123
5	180
6	177
7	184
8	175
9	231
10	277
11	174
12	109
13	177
14	110
15	62

Config	T = 4.31
0	39
1	174
2	125
3	168
4	118
5	201
6	156
7	214
8	157
9	276
10	265
11	170
12	99
13	176
14	106
15	56

Config	T = 4.3
0	58
1	176
2	122
3	183
4	121
5	176
6	172
7	170
8	180
9	225
10	265
11	177
12	119
13	170
14	120
15	66

Config	T = 4.29
0	55
1	167
2	112
3	167
4	123
5	186
6	181
7	175
8	170
9	296
10	253
11	169
12	112
13	169
14	101
15	64

Config	T = 4.28
0	48
1	189
2	113
3	199
4	113
5	170
6	164
7	160
8	174
9	255
10	254
11	183
12	128
13	173
14	128
15	49

Config	T = 4.27
0	42
1	195
2	113
3	188
4	122
5	150
6	182
7	148
8	166
9	295
10	252
11	167
12	130
13	174
14	121
15	55

Config	T = 4.26
0	56
1	157
2	140
3	164
4	143
5	193
6	161
7	183
8	165
9	230
10	253
11	184
12	118
13	177
14	115
15	61

Config	T = 4.25
0	40
1	180
2	116
3	180
4	116
5	165
6	170
7	165
8	170
9	324
10	246
11	170
12	122
13	170
14	122
15	44

Config	T = 4.24
0	47
1	174
2	113
3	161
4	117
5	196
6	151
7	205
8	134
9	320
10	263
11	156
12	129
13	169
14	125
15	40

Config	T = 4.23
0	41
1	186
2	112
3	180
4	112
5	181
6	176
7	187
8	170
9	266
10	267
11	163
12	120
13	169
14	120
15	50

Config	T = 4.22
0	51
1	175
2	113
3	183
4	112
5	179
6	172
7	172
8	181
9	271
10	260
11	170
12	122
13	162
14	123
15	54

Config	T = 4.21
0	51
1	180
2	125
3	179
4	119
5	169
6	179
7	176
8	184
9	231
10	254
11	194
12	103
13	195
14	109
15	52

Config	T = 4.2
0	44
1	172
2	113
3	187
4	112
5	185
6	170
7	171
8	186
9	274
10	267
11	176
12	114
13	161
14	115
15	53

Config	T = 4.19
0	61
1	192
2	114
3	177
4	119
5	171
6	190
7	181
8	170
9	261
10	201
11	174
12	122
13	189
14	117
15	61

Config	T = 4.18
0	55
1	174
2	120
3	170
4	110
5	153
6	175
7	167
8	181
9	258
10	294
11	176
12	118
13	180
14	128
15	41

Config	T = 4.17
0	48
1	164
2	133
3	168
4	125
5	162
6	178
7	166
8	190
9	239
10	289
11	175
12	118
13	171
14	126
15	48

Config	T = 4.16
0	55
1	171
2	121
3	168
4	122
5	156
6	183
7	158
8	179
9	271
10	274
11	172
12	123
13	175
14	122
15	50

Config	T = 4.15
0	49
1	167
2	105
3	185
4	113
5	178
6	186
7	152
8	196
9	295
10	254
11	180
12	119
13	162
14	111
15	48

Config	T = 4.14
0	68
1	168
2	105
3	177
4	104
5	177
6	169
7	169
8	179
9	271
10	280
11	175
12	117
13	166
14	118
15	57

Config	T = 4.13
0	45
1	167
2	118
3	180
4	126
5	166
6	188
7	145
8	193
9	254
10	282
11	188
12	118
13	175
14	110
15	45

Config	T = 4.12
0	48
1	182
2	107
3	179
4	110
5	164
6	192
7	164
8	186
9	305
10	239
11	176
12	111
13	179
14	108
15	50

Config	T = 4.11
0	55
1	167
2	133
3	172
4	129
5	176
6	160
7	175
8	169
9	253
10	257
11	187
12	112
13	182
14	116
15	57

Config	T = 4.1
0	54
1	173
2	121
3	182
4	133
5	183
6	165
7	162
8	162
9	251
10	258
11	178
12	130
13	169
14	118
15	61

Config	T = 4.09
0	47
1	189
2	95
3	189
4	94
5	155
6	171
7	156
8	172
9	322
10	291
11	171
12	117
13	171
14	118
15	42

Config	T = 4.08
0	48
1	181
2	115
3	185
4	114
5	186
6	172
7	183
8	177
9	285
10	221
11	170
12	119
13	166
14	120
15	58

Config	T = 4.07
0	57
1	158
2	109
3	180
4	115
5	175
6	199
7	147
8	215
9	235
10	282
11	203
12	101
13	181
14	95
15	48

Config	T = 4.06
0	53
1	164
2	143
3	167
4	132
5	168
6	157
7	176
8	171
9	219
10	295
11	185
12	110
13	182
14	121
15	57

Config	T = 4.05
0	45
1	181
2	110
3	175
4	105
5	168
6	171
7	179
8	170
9	312
10	282
11	164
12	102
13	170
14	107
15	59

Config	T = 4.04
0	50
1	192
2	108
3	183
4	115
5	169
6	177
7	171
8	161
9	246
10	279
11	169
12	130
13	178
14	123
15	49

Config	T = 4.03
0	53
1	166
2	112
3	179
4	113
5	169
6	173
7	155
8	185
9	268
10	303
11	191
12	102
13	178
14	101
15	52

Config	T = 4.02
0	48
1	174
2	115
3	170
4	116
5	166
6	200
7	169
8	195
9	269
10	250
11	182
12	109
13	186
14	108
15	43

Config	T = 4.01
0	48
1	178
2	117
3	172
4	108
5	178
6	167
7	193
8	170
9	266
10	283
11	165
12	112
13	171
14	121
15	51

Config	T = 4
0	33
1	189
2	99
3	183
4	109
5	190
6	176
7	186
8	160
9	319
10	253
11	159
12	123
13	165
14	113
15	43

Config	T = 3.99
0	47
1	158
2	119
3	159
4	125
5	194
6	173
7	187
8	168
9	248
10	313
11	169
12	116
13	168
14	110
15	46

Config	T = 3.98
0	49
1	180
2	110
3	172
4	101
5	157
6	181
7	174
8	182
9	349
10	221
11	167
12	118
13	175
14	127
15	37

Config	T = 3.97
0	46
1	170
2	122
3	166
4	122
5	180
6	164
7	184
8	160
9	311
10	262
11	155
12	120
13	159
14	120
15	59

Config	T = 3.96
0	48
1	174
2	121
3	173
4	114
5	153
6	174
7	161
8	180
9	297
10	267
11	182
12	113
13	183
14	120
15	40

Config	T = 3.95
0	45
1	164
2	125
3	174
4	113
5	173
6	183
7	175
8	205
9	254
10	277
11	165
12	113
13	155
14	125
15	54

Config	T = 3.94
0	44
1	170
2	133
3	168
4	120
5	168
6	178
7	183
8	189
9	243
10	273
11	184
12	100
13	186
14	113
15	48

Config	T = 3.93
0	50
1	179
2	117
3	179
4	114
5	170
6	179
7	173
8	182
9	269
10	253
11	163
12	126
13	163
14	129
15	54

Config	T = 3.92
0	46
1	195
2	114
3	173
4	108
5	155
6	182
7	183
8	166
9	249
10	293
11	158
12	123
13	180
14	129
15	46

Config	T = 3.91
0	63
1	170
2	107
3	149
4	107
5	168
6	193
7	189
8	172
9	275
10	291
11	165
12	111
13	186
14	111
15	43

Config	T = 3.9
0	46
1	175
2	113
3	173
4	120
5	184
6	181
7	179
8	172
9	281
10	243
11	179
12	120
13	181
14	113
15	40

Config	T = 3.89
0	37
1	163
2	136
3	162
4	135
5	171
6	160
7	173
8	160
9	295
10	291
11	187
12	94
13	188
14	95
15	53

Config	T = 3.88
0	51
1	184
2	99
3	174
4	109
5	165
6	198
7	165
8	178
9	285
10	273
11	165
12	120
13	175
14	110
15	49

Config	T = 3.87
0	57
1	159
2	112
3	162
4	127
5	190
6	176
7	172
8	164
9	254
10	292
11	183
12	124
13	180
14	109
15	39

Config	T = 3.86
0	48
1	179
2	114
3	182
4	118
5	180
6	181
7	173
8	180
9	262
10	244
11	178
12	120
13	175
14	116
15	50

Config	T = 3.85
0	54
1	175
2	123
3	167
4	117
5	160
6	190
7	174
8	188
9	255
10	261
11	174
12	110
13	182
14	116
15	54

Config	T = 3.84
0	48
1	159
2	114
3	182
4	116
5	183
6	168
7	158
8	189
9	263
10	297
11	187
12	115
13	164
14	113
15	44

Config	T = 3.83
0	41
1	179
2	118
3	185
4	114
5	165
6	152
7	163
8	162
9	294
10	304
11	169
12	116
13	163
14	120
15	55

Config	T = 3.82
0	53
1	176
2	104
3	160
4	100
5	160
6	189
7	180
8	177
9	290
10	302
11	169
12	107
13	185
14	111
15	37

Config	T = 3.81
0	45
1	187
2	108
3	169
4	111
5	172
6	174
7	187
8	153
9	294
10	271
11	169
12	120
13	187
14	117
15	36

Config	T = 3.8
0	42
1	178
2	103
3	172
4	105
5	187
6	185
7	191
8	177
9	272
10	284
11	166
12	115
13	172
14	113
15	38

Config	T = 3.79
0	38
1	171
2	126
3	167
4	116
5	163
6	175
7	177
8	181
9	287
10	283
11	175
12	106
13	179
14	116
15	40

Config	T = 3.78
0	62
1	176
2	109
3	166
4	111
5	192
6	175
7	200
8	163
9	245
10	260
11	174
12	120
13	184
14	118
15	45

Config	T = 3.77
0	55
1	170
2	120
3	169
4	114
5	209
6	155
7	216
8	160
9	234
10	255
11	186
12	112
13	187
14	118
15	40

Config	T = 3.76
0	29
1	184
2	114
3	194
4	104
5	197
6	149
7	197
8	169
9	284
10	272
11	174
12	106
13	164
14	116
15	47

Config	T = 3.75
0	42
1	167
2	116
3	163
4	121
5	180
6	189
7	179
8	180
9	278
10	269
11	178
12	113
13	182
14	108
15	35

Config	T = 3.74
0	43
1	197
2	114
3	190
4	115
5	161
6	192
7	167
8	184
9	251
10	231
11	177
12	124
13	184
14	123
15	47

Config	T = 3.73
0	40
1	178
2	105
3	187
4	93
5	171
6	170
7	174
8	191
9	278
10	308
11	177
12	105
13	168
14	117
15	38

Config	T = 3.72
0	54
1	166
2	128
3	169
4	128
5	181
6	167
7	178
8	170
9	215
10	295
11	192
12	109
13	189
14	109
15	50

Config	T = 3.71
0	46
1	187
2	104
3	182
4	110
5	174
6	179
7	173
8	168
9	285
10	264
11	160
12	131
13	165
14	125
15	47

Config	T = 3.7
0	41
1	165
2	124
3	166
4	117
5	175
6	169
7	181
8	177
9	238
10	330
11	182
12	105
13	181
14	112
15	37

Config	T = 3.69
0	34
1	161
2	102
3	160
4	116
5	193
6	194
7	180
8	179
9	289
10	325
11	174
12	96
13	175
14	82
15	40

Config	T = 3.68
0	52
1	149
2	115
3	154
4	115
5	177
6	173
7	172
8	178
9	288
10	322
11	184
12	105
13	179
14	105
15	32

Config	T = 3.67
0	50
1	205
2	97
3	188
4	101
5	165
6	195
7	178
8	174
9	285
10	229
11	156
12	125
13	173
14	121
15	58

Config	T = 3.66
0	43
1	174
2	104
3	167
4	115
5	166
6	189
7	162
8	171
9	302
10	303
11	169
12	114
13	176
14	103
15	42

Config	T = 3.65
0	37
1	170
2	135
3	152
4	137
5	173
6	174
7	189
8	154
9	256
10	287
11	181
12	113
13	199
14	111
15	32

Config	T = 3.64
0	44
1	177
2	110
3	166
4	101
5	156
6	174
7	176
8	172
9	270
10	341
11	183
12	99
13	194
14	108
15	29

Config	T = 3.63
0	43
1	175
2	116
3	183
4	101
5	157
6	166
7	164
8	189
9	308
10	275
11	177
12	112
13	169
14	127
15	38

Config	T = 3.62
0	34
1	187
2	107
3	183
4	106
5	166
6	169
7	171
8	166
9	310
10	292
11	173
12	108
13	177
14	109
15	42

Config	T = 3.61
0	41
1	175
2	111
3	173
4	119
5	193
6	173
7	187
8	163
9	229
10	316
11	188
12	105
13	190
14	97
15	40

Config	T = 3.6
0	42
1	189
2	105
3	189
4	95
5	167
6	165
7	177
8	175
9	326
10	256
11	170
12	108
13	170
14	118
15	48

Config	T = 3.59
0	45
1	182
2	111
3	177
4	103
5	170
6	167
7	183
8	170
9	318
10	264
11	170
12	102
13	175
14	110
15	53

Config	T = 3.58
0	37
1	186
2	104
3	177
4	113
5	177
6	198
7	177
8	180
9	301
10	235
11	164
12	124
13	173
14	115
15	39

Config	T = 3.57
0	39
1	176
2	100
3	191
4	110
5	194
6	167
7	169
8	172
9	283
10	280
11	185
12	119
13	170
14	109
15	36

Config	T = 3.56
0	29
1	181
2	117
3	168
4	123
5	171
6	189
7	178
8	170
9	264
10	317
11	155
12	111
13	168
14	105
15	54

Config	T = 3.55
0	43
1	186
2	92
3	186
4	105
5	165
6	180
7	152
8	167
9	346
10	259
11	171
12	127
13	171
14	114
15	36

Config	T = 3.54
0	49
1	182
2	104
3	177
4	102
5	176
6	171
7	183
8	168
9	301
10	258
11	173
12	121
13	178
14	123
15	34

Config	T = 3.53
0	45
1	178
2	105
3	184
4	104
5	174
6	172
7	169
8	179
9	307
10	265
11	162
12	128
13	156
14	129
15	43

Config	T = 3.52
0	46
1	185
2	98
3	187
4	97
5	161
6	164
7	160
8	167
9	304
10	310
11	175
12	117
13	173
14	118
15	38

Config	T = 3.51
0	37
1	175
2	107
3	187
4	103
5	167
6	184
7	159
8	200
9	312
10	267
11	166
12	117
13	154
14	121
15	44

Config	T = 3.5
0	47
1	184
2	105
3	184
4	95
5	174
6	163
7	184
8	173
9	312
10	261
11	173
12	109
13	173
14	119
15	44

Config	T = 3.49
0	48
1	176
2	110
3	187
4	99
5	154
6	164
7	154
8	186
9	291
10	299
11	195
12	103
13	184
14	114
15	36

Config	T = 3.48
0	50
1	182
2	98
3	179
4	115
5	204
6	156
7	190
8	136
9	290
10	273
11	179
12	118
13	182
14	101
15	47

Config	T = 3.47
0	52
1	167
2	116
3	168
4	108
5	187
6	165
7	194
8	174
9	289
10	260
11	187
12	98
13	186
14	106
15	43

Config	T = 3.46
0	41
1	155
2	114
3	166
4	114
5	174
6	178
7	163
8	189
9	280
10	333
11	180
12	103
13	169
14	103
15	38

Config	T = 3.45
0	51
1	181
2	108
3	182
4	115
5	170
6	174
7	162
8	168
9	285
10	269
11	167
12	128
13	166
14	121
15	53

Config	T = 3.44
0	41
1	171
2	93
3	166
4	108
5	194
6	182
7	184
8	162
9	313
10	291
11	180
12	110
13	185
14	95
15	25

Config	T = 3.43
0	38
1	161
2	112
3	163
4	115
5	189
6	190
7	184
8	189
9	270
10	299
11	172
12	107
13	170
14	104
15	37

Config	T = 3.42
0	46
1	177
2	104
3	179
4	111
5	165
6	174
7	156
8	169
9	293
10	313
11	177
12	109
13	175
14	102
15	50

Config	T = 3.41
0	35
1	159
2	127
3	158
4	132
5	164
6	202
7	160
8	196
9	258
10	299
11	185
12	104
13	186
14	99
15	36

Config	T = 3.4
0	42
1	174
2	111
3	181
4	119
5	166
6	187
7	151
8	186
9	264
10	297
11	179
12	116
13	172
14	108
15	47

Config	T = 3.39
0	29
1	191
2	104
3	192
4	96
5	168
6	174
7	175
8	183
9	323
10	266
11	170
12	105
13	169
14	113
15	42

Config	T = 3.38
0	38
1	181
2	112
3	179
4	103
5	161
6	167
7	172
8	174
9	343
10	258
11	170
12	111
13	172
14	120
15	39

Config	T = 3.37
0	32
1	184
2	105
3	194
4	107
5	168
6	181
7	156
8	189
9	290
10	288
11	181
12	104
13	171
14	102
15	48

Config	T = 3.36
0	45
1	178
2	108
3	175
4	111
5	165
6	178
7	165
8	172
9	288
10	296
11	172
12	116
13	175
14	113
15	43

Config	T = 3.35
0	48
1	167
2	112
3	165
4	109
5	198
6	155
7	203
8	156
9	259
10	312
11	191
12	98
13	193
14	101
15	33

Config	T = 3.34
0	37
1	201
2	117
3	192
4	105
5	157
6	171
7	178
8	174
9	283
10	236
11	184
12	110
13	193
14	122
15	40

Config	T = 3.33
0	42
1	202
2	100
3	191
4	85
5	160
6	161
7	186
8	165
9	313
10	278
11	169
12	104
13	180
14	119
15	45

Config	T = 3.32
0	36
1	183
2	91
3	193
4	92
5	181
6	178
7	170
8	187
9	336
10	265
11	173
12	105
13	163
14	104
15	43

Config	T = 3.31
0	33
1	187
2	121
3	176
4	118
5	170
6	175
7	184
8	167
9	266
10	269
11	188
12	105
13	199
14	108
15	34

Config	T = 3.3
0	34
1	182
2	102
3	179
4	104
5	189
6	175
7	190
8	170
9	317
10	259
11	167
12	114
13	170
14	112
15	36

Config	T = 3.29
0	48
1	178
2	100
3	182
4	112
5	169
6	167
7	153
8	159
9	275
10	325
11	189
12	117
13	185
14	105
15	36

Config	T = 3.28
0	42
1	174
2	100
3	170
4	104
5	203
6	186
7	203
8	178
9	257
10	286
11	172
12	109
13	176
14	105
15	35

Config	T = 3.27
0	38
1	187
2	95
3	166
4	111
5	184
6	201
7	189
8	164
9	295
10	272
11	162
12	116
13	183
14	100
15	37

Config	T = 3.26
0	28
1	179
2	96
3	187
4	103
5	188
6	194
7	173
8	195
9	290
10	279
11	166
12	119
13	158
14	112
15	33

Config	T = 3.25
0	40
1	182
2	97
3	181
4	114
5	200
6	161
7	184
8	143
9	337
10	247
11	168
12	127
13	169
14	110
15	40

Config	T = 3.24
0	37
1	166
2	116
3	161
4	115
5	178
6	177
7	184
8	173
9	289
10	307
11	181
12	97
13	186
14	98
15	35

Config	T = 3.23
0	37
1	179
2	94
3	180
4	100
5	191
6	170
7	184
8	165
9	323
10	290
11	163
12	114
13	162
14	108
15	40

Config	T = 3.22
0	33
1	163
2	129
3	171
4	114
5	176
6	170
7	183
8	193
9	258
10	305
11	183
12	97
13	175
14	112
15	38

Config	T = 3.21
0	38
1	154
2	104
3	166
4	114
5	184
6	180
7	162
8	182
9	325
10	310
11	177
12	108
13	165
14	98
15	33

Config	T = 3.2
0	37
1	163
2	117
3	166
4	103
5	170
6	180
7	181
8	197
9	284
10	314
11	176
12	95
13	173
14	109
15	35

Config	T = 3.19
0	34
1	181
2	112
3	174
4	110
5	161
6	183
7	170
8	178
9	283
10	301
11	185
12	101
13	192
14	103
15	32

Config	T = 3.18
0	34
1	188
2	108
3	187
4	108
5	164
6	197
7	165
8	196
9	270
10	261
11	183
12	109
13	184
14	109
15	37

Config	T = 3.17
0	32
1	182
2	104
3	182
4	107
5	163
6	190
7	160
8	187
9	332
10	263
11	164
12	116
13	164
14	113
15	41

Config	T = 3.16
0	36
1	186
2	95
3	189
4	93
5	173
6	158
7	172
8	163
9	373
10	259
11	172
12	114
13	169
14	116
15	32

Config	T = 3.15
0	46
1	191
2	91
3	188
4	99
5	181
6	162
7	176
8	151
9	319
10	278
11	182
12	108
13	185
14	100
15	43

Config	T = 3.14
0	41
1	178
2	105
3	195
4	99
5	181
6	174
7	170
8	197
