Config	T = 5
0	25
1	58
2	37
3	58
4	45
5	82
6	66
7	74
8	58
9	73
10	87
11	67
12	50
13	67
14	42
15	11

Config	T = 4.99
0	16
1	54
2	50
3	57
4	44
5	57
6	68
7	60
8	77
9	93
10	101
11	72
12	31
13	69
14	37
15	14

Config	T = 4.98
0	24
1	52
2	53
3	52
4	54
5	62
6	69
7	61
8	68
9	69
10	99
11	62
12	46
13	62
14	45
15	22

Config	T = 4.97
0	22
1	62
2	38
3	67
4	41
5	80
6	57
7	72
8	59
9	93
10	79
11	60
12	48
13	55
14	45
15	22

Config	T = 4.96
0	16
1	63
2	54
3	66
4	48
5	53
6	50
7	56
8	59
9	101
10	91
11	73
12	37
13	70
14	43
15	20

Config	T = 4.95
0	22
1	55
2	43
3	59
4	48
5	76
6	66
7	67
8	65
9	81
10	85
11	64
12	49
13	60
14	44
15	16

Config	T = 4.94
0	15
1	58
2	46
3	69
4	48
5	60
6	68
7	47
8	77
9	95
10	86
11	71
12	41
13	60
14	39
15	20

Config	T = 4.93
0	20
1	66
2	40
3	66
4	44
5	53
6	61
7	49
8	57
9	125
10	89
11	57
12	47
13	57
14	43
15	26

Config	T = 4.92
0	20
1	67
2	44
3	72
4	42
5	64
6	59
7	61
8	66
9	71
10	95
11	66
12	42
13	61
14	44
15	26

Config	T = 4.91
0	28
1	60
2	43
3	62
4	46
5	67
6	56
7	62
8	55
9	71
10	108
11	63
12	48
13	61
14	45
15	25

Config	T = 4.9
0	22
1	68
2	40
3	58
4	45
5	56
6	70
7	61
8	55
9	99
10	85
11	59
12	52
13	69
14	47
15	14

Config	T = 4.89
0	29
1	65
2	50
3	58
4	46
5	57
6	55
7	68
8	52
9	73
10	94
11	70
12	39
13	77
14	43
15	24

Config	T = 4.88
0	21
1	56
2	48
3	56
4	47
5	70
6	60
7	71
8	61
9	81
10	101
11	69
12	34
13	69
14	35
15	21

Config	T = 4.87
0	25
1	57
2	45
3	60
4	41
5	53
6	67
7	54
8	74
9	65
10	128
11	78
12	26
13	75
14	30
15	22

Config	T = 4.86
0	17
1	72
2	48
3	72
4	40
5	55
6	50
7	63
8	58
9	95
10	91
11	65
12	37
13	65
14	45
15	27

Config	T = 4.85
0	27
1	58
2	44
3	57
4	46
5	63
6	71
7	62
8	68
9	85
10	88
11	59
12	43
13	60
14	41
15	28

Config	T = 4.84
0	17
1	60
2	50
3	61
4	46
5	69
6	55
7	72
8	60
9	71
10	101
11	67
12	44
13	66
14	48
15	13

Config	T = 4.83
0	21
1	57
2	47
3	57
4	48
5	81
6	51
7	80
8	50
9	72
10	102
11	75
12	34
13	75
14	33
15	17

Config	T = 4.82
0	30
1	55
2	49
3	63
4	44
5	63
6	49
7	60
8	62
9	77
10	105
11	75
12	34
13	67
14	39
15	28

Config	T = 4.81
0	20
1	68
2	46
3	69
4	39
5	54
6	59
7	60
8	67
9	102
10	74
11	53
12	55
13	52
14	62
15	20

Config	T = 4.8
