Config	T = 5
0	8
1	33
2	13
3	36
4	17
5	28
6	30
7	21
8	29
9	43
10	37
11	32
12	19
13	29
14	15
15	10

Config	T = 4.99
0	8
1	22
2	21
3	27
4	23
5	32
6	28
7	25
8	31
9	47
10	34
11	28
12	23
13	23
14	21
15	7

Config	T = 4.98
0	7
1	31
2	18
3	28
4	22
5	26
6	40
7	25
8	33
9	28
10	40
11	27
12	19
13	30
14	15
15	11

Config	T = 4.97
0	12
1	31
2	19
3	31
4	20
5	30
6	22
7	29
8	21
9	42
10	29
11	26
12	26
13	26
14	25
15	11

Config	T = 4.96
0	14
1	24
2	20
3	31
4	17
5	24
6	25
7	20
8	35
9	39
10	40
11	37
12	16
13	30
14	19
15	9

Config	T = 4.95
0	11
1	33
2	12
3	30
4	22
5	31
6	38
7	24
8	25
9	48
10	21
11	21
12	28
13	24
14	18
15	14

Config	T = 4.94
0	13
1	30
2	15
3	25
4	10
5	33
6	28
7	43
8	28
9	48
10	33
11	19
12	17
13	24
14	22
15	12

Config	T = 4.93
0	8
1	23
2	18
3	26
4	21
5	38
6	23
7	32
8	23
9	48
10	39
11	28
12	24
13	25
14	21
15	3

Config	T = 4.92
0	10
1	28
2	16
3	28
4	22
5	27
6	37
7	21
8	31
9	32
10	42
11	33
12	19
13	33
14	13
15	8

Config	T = 4.91
0	7
1	23
2	27
3	26
4	24
5	34
6	16
7	34
8	22
9	31
10	52
11	33
12	14
13	30
14	17
15	10

Config	T = 4.9
0	11
1	21
2	23
3	30
4	26
5	30
6	29
7	18
8	35
9	28
10	41
11	33
12	20
13	24
14	17
15	14

Config	T = 4.89
0	16
1	31
2	18
3	22
4	21
5	28
6	27
7	34
8	15
9	29
10	46
11	28
12	20
13	37
14	17
15	11

Config	T = 4.88
0	6
1	29
2	16
3	29
4	15
5	32
6	23
7	33
8	24
9	60
10	37
11	25
12	20
13	25
14	21
15	5

Config	T = 4.87
0	7
1	31
2	22
3	25
4	17
5	14
6	38
7	25
8	37
9	29
10	54
11	28
12	13
13	34
14	18
15	8

Config	T = 4.86
0	10
1	30
2	23
3	29
4	22
5	23
6	25
7	25
8	25
9	36
10	36
11	30
12	23
13	31
14	24
15	8

Config	T = 4.85
0	17
1	27
2	17
3	29
4	14
5	28
6	22
7	29
8	27
9	42
10	37
11	31
12	19
13	29
14	22
15	10

Config	T = 4.84
0	6
1	20
2	21
3	24
4	26
5	39
6	25
7	30
8	24
9	55
10	33
11	31
12	19
13	27
14	14
15	6

Config	T = 4.83
0	14
1	26
2	15
3	23
4	16
5	26
6	37
7	28
8	33
9	45
10	36
11	28
12	18
13	31
14	17
15	7

Config	T = 4.82
0	11
1	25
2	23
3	25
4	28
5	25
6	36
7	20
8	31
9	23
10	38
11	29
12	27
13	29
14	22
15	8

Config	T = 4.81
0	9
1	25
2	20
3	26
4	25
5	39
6	25
7	33
8	21
9	27
10	45
11	30
12	21
13	29
14	16
15	9

Config	T = 4.8
0	12
1	25
2	20
3	24
4	17
5	24
6	30
7	28
8	32
9	43
10	42
11	27
12	19
13	28
14	22
15	7

Config	T = 4.79
0	5
1	36
2	16
3	41
4	16
5	29
6	24
7	24
8	29
9	37
10	34
11	32
12	20
13	27
14	20
15	10

Config	T = 4.78
0	12
1	32
2	13
3	25
4	18
5	25
6	33
7	27
8	21
9	43
10	47
11	22
12	25
13	29
14	20
15	8

Config	T = 4.77
0	14
1	32
2	11
3	30
4	13
5	23
6	37
7	23
8	33
9	40
10	38
11	28
12	21
13	30
14	19
15	8

Config	T = 4.76
0	10
1	28
2	16
3	30
4	15
5	21
6	36
7	20
8	39
9	49
10	33
11	24
12	25
13	22
14	26
15	6

Config	T = 4.75
0	20
1	25
2	16
3	27
4	11
5	28
6	22
7	31
8	29
9	43
10	42
11	32
12	13
13	30
14	18
15	13

Config	T = 4.74
0	9
1	26
2	19
3	25
4	22
5	25
6	32
7	23
8	28
9	42
10	46
11	27
12	22
13	28
14	19
15	7

Config	T = 4.73
0	7
1	36
2	22
3	25
4	18
5	32
6	18
7	47
8	11
9	39
10	36
11	27
12	17
13	38
14	21
15	6

Config	T = 4.72
0	12
1	25
2	20
3	25
4	21
5	25
6	32
7	24
8	31
9	36
10	41
11	32
12	19
13	32
14	18
15	7

Config	T = 4.71
0	10
1	24
2	23
3	25
4	21
5	25
6	26
7	26
8	29
9	37
10	52
11	25
12	20
13	24
14	22
15	11

Config	T = 4.7
0	6
1	24
2	21
3	28
4	27
5	37
6	27
7	27
8	25
9	43
10	31
11	29
12	24
13	25
14	18
15	8

Config	T = 4.69
0	12
1	29
2	16
3	30
4	15
5	38
6	17
7	38
8	19
9	40
10	38
