Config	T = 5
0	24
1	62
2	44
3	54
4	41
5	55
6	70
7	66
8	65
9	95
10	98
11	56
12	40
13	64
14	43
15	23

Config	T = 4.99
0	18
1	67
2	51
3	65
4	51
5	54
6	66
7	56
8	64
9	90
10	69
11	62
12	51
13	64
14	51
15	21

Config	T = 4.98
0	21
1	59
2	43
3	58
4	48
5	61
6	74
7	57
8	68
9	72
10	116
11	63
12	37
13	64
14	32
15	27

Config	T = 4.97
0	21
1	68
2	31
3	61
4	46
5	68
6	71
7	60
8	49
9	82
10	108
11	56
12	59
13	63
14	44
15	13

Config	T = 4.96
0	28
1	50
2	48
3	63
4	49
5	61
6	62
7	47
8	74
9	94
10	82
11	69
12	47
13	56
14	46
15	24

Config	T = 4.95
0	17
1	58
2	52
3	56
4	50
5	57
6	61
7	61
8	61
9	83
10	113
11	61
12	43
13	63
14	45
15	19

Config	T = 4.94
0	18
1	60
2	42
3	66
4	42
5	63
6	67
7	57
8	73
9	120
10	65
11	59
12	48
13	53
14	48
15	19

Config	T = 4.93
0	20
1	64
2	52
3	57
4	48
5	58
6	59
7	69
8	56
9	78
10	102
11	61
12	40
13	68
14	44
15	24

Config	T = 4.92
0	21
1	56
2	46
3	60
4	42
5	67
6	62
7	67
8	70
9	73
10	108
11	74
12	31
13	70
14	35
15	18

Config	T = 4.91
0	18
1	61
2	56
3	57
4	46
5	51
6	60
7	65
8	66
9	88
10	93
11	63
12	41
13	67
14	51
15	17

Config	T = 4.9
0	18
1	58
2	50
3	59
4	57
5	71
6	57
7	63
8	51
9	93
10	90
11	59
12	48
13	58
14	41
15	27

Config	T = 4.89
0	18
1	72
2	41
3	72
4	43
5	55
6	56
7	53
8	54
9	100
10	92
11	60
12	53
13	60
14	51
15	20

Config	T = 4.88
0	13
1	56
2	52
3	51
4	52
5	58
6	62
7	63
8	57
9	112
10	109
11	52
12	42
13	57
14	42
15	22

Config	T = 4.87
0	26
1	57
2	44
3	61
4	37
5	63
6	60
7	66
8	71
9	80
10	96
11	76
12	36
13	72
14	43
15	12

Config	T = 4.86
0	23
1	58
2	48
3	57
4	48
5	62
6	67
7	63
8	66
9	87
10	86
11	67
12	39
13	68
14	39
15	22

Config	T = 4.85
0	25
1	56
2	37
3	57
4	40
5	62
