Config	T = 5
0	25
1	59
2	46
3	63
4	37
5	53
6	57
7	58
8	70
9	126
10	73
11	61
12	42
13	57
14	51
15	22

Config	T = 4.99
0	28
1	66
2	39
3	57
4	39
5	65
6	51
7	74
8	42
9	99
10	102
11	63
12	42
13	72
14	42
15	19

Config	T = 4.98
0	15
1	53
2	58
3	50
4	57
5	56
6	66
7	60
8	64
9	87
10	109
11	53
12	46
13	56
14	47
15	23

Config	T = 4.97
0	31
1	57
2	44
3	56
4	54
5	56
6	69
7	47
8	58
9	67
10	110
11	68
12	51
13	69
14	41
15	22

Config	T = 4.96
0	31
1	61
2	44
3	65
4	42
5	57
6	50
7	55
8	56
9	94
10	88
11	72
12	49
13	68
14	51
15	17

Config	T = 4.95
0	26
1	60
2	49
3	56
4	43
5	59
6	51
7	69
8	53
9	107
10	85
11	61
12	46
13	65
14	52
15	18

Config	T = 4.94
0	24
1	68
2	43
3	60
4	44
5	51
6	67
7	58
8	58
9	99
10	90
11	55
12	48
13	63
14	47
15	25

Config	T = 4.93
0	19
1	70
2	43
3	77
4	41
5	67
6	49
7	62
8	58
9	103
10	64
11	63
12	52
13	56
14	54
15	22

Config	T = 4.92
0	33
1	57
2	46
3	60
4	42
5	64
6	60
7	65
8	67
9	86
10	79
11	55
12	50
13	52
14	54
15	30

Config	T = 4.91
0	25
1	53
2	49
3	62
4	41
5	65
6	53
7	64
8	70
9	91
10	94
11	69
12	37
13	60
14	45
15	22

Config	T = 4.9
0	23
1	69
2	43
3	70
4	35
5	67
6	40
7	74
8	49
9	101
10	86
11	64
12	44
13	63
14	52
15	20

Config	T = 4.89
0	24
1	63
2	45
3	58
4	45
5	66
6	59
7	71
8	54
9	73
10	103
11	63
12	44
13	68
14	44
15	20

Config	T = 4.88
0	22
1	44
2	56
3	49
4	50
5	75
6	55
7	76
8	66
9	83
10	100
11	66
12	36
13	61
14	42
15	19

Config	T = 4.87
0	26
1	56
2	38
3	48
4	45
5	59
6	60
7	60
8	45
9	90
10	147
11	61
12	45
13	69
14	38
15	13

Config	T = 4.86
0	15
1	64
2	45
3	63
4	51
5	51
6	68
7	46
8	61
9	82
10	118
11	71
12	41
13	72
14	35
15	17

Config	T = 4.85
0	21
1	60
2	48
3	61
4	50
5	60
6	59
7	57
8	58
9	82
10	107
11	66
12	42
13	65
14	40
15	24

Config	T = 4.84
0	16
1	62
2	56
3	66
4	47
5	54
6	54
7	59
8	67
9	81
10	99
11	68
12	37
13	64
14	46
15	24

Config	T = 4.83
0	22
1	57
2	36
3	68
4	35
5	67
6	61
7	57
8	73
9	116
10	91
11	59
12	43
13	48
14	44
15	23

Config	T = 4.82
0	11
1	54
2	52
3	51
4	63
5	77
6	57
7	69
8	43
9	115
10	84
11	60
12	47
13	63
14	36
15	18

Config	T = 4.81
0	17
1	59
2	58
3	61
4	57
5	61
6	51
7	60
8	54
9	100
10	82
11	61
12	45
13	59
14	46
15	29

Config	T = 4.8
0	26
1	52
2	52
3	53
4	53
5	53
6	66
7	51
8	66
9	81
10	111
11	67
12	39
13	66
14	38
15	26

Config	T = 4.79
0	24
1	56
2	51
3	60
4	46
5	50
6	58
7	51
8	67
9	101
10	106
11	62
12	37
13	58
14	42
15	31

Config	T = 4.78
0	27
1	49
2	42
3	59
4	38
5	77
6	59
7	71
8	73
9	95
10	87
11	66
12	39
13	56
14	43
15	19

Config	T = 4.77
0	23
1	65
2	36
3	66
4	39
5	64
6	65
7	60
8	63
9	102
10	81
11	63
12	49
13	62
14	46
15	16

Config	T = 4.76
0	17
1	65
2	38
3	71
4	39
5	68
6	57
7	61
8	62
9	110
10	84
11	58
12	50
13	52
14	49
15	19

Config	T = 4.75
0	22
1	62
2	36
3	68
4	39
5	66
6	62
7	57
8	65
9	111
10	86
11	51
12	55
13	45
14	52
15	23

Config	T = 4.74
0	17
1	62
2	45
3	70
4	43
5	67
6	51
7	61
8	61
9	90
10	98
11	71
12	40
13	63
14	42
15	19

Config	T = 4.73
0	26
1	58
2	48
3	62
4	45
5	68
6	55
7	67
8	62
9	95
10	70
11	68
12	44
13	64
14	47
15	21

Config	T = 4.72
0	17
1	55
2	45
3	67
4	48
5	74
6	45
7	59
8	54
9	103
10	106
11	65
12	45
13	53
14	42
15	22

Config	T = 4.71
0	20
1	66
2	38
3	68
4	37
5	67
6	55
7	66
8	58
9	97
10	94
11	65
12	45
13	63
14	46
15	15

Config	T = 4.7
0	12
1	71
2	36
3	65
4	37
5	63
6	55
7	68
8	48
9	130
10	97
11	56
12	43
13	62
14	42
15	15

Config	T = 4.69
0	26
1	65
2	38
3	66
4	44
5	56
6	57
7	49
8	52
9	93
10	109
11	61
12	55
13	60
14	49
15	20

Config	T = 4.68
0	16
1	57
2	58
3	55
4	50
5	53
6	63
7	63
8	69
9	79
10	104
11	68
12	34
13	70
14	42
15	19

Config	T = 4.67
0	31
1	56
2	44
3	67
4	43
5	64
6	47
7	54
8	59
9	112
10	80
11	65
12	47
13	54
14	48
15	29

Config	T = 4.66
0	19
1	58
2	45
3	62
4	46
5	65
6	53
7	60
8	56
9	103
10	103
11	54
12	54
13	50
14	53
15	19

Config	T = 4.65
0	16
1	58
2	50
3	57
4	49
5	51
6	61
7	53
8	61
9	103
10	112
11	55
12	50
13	56
14	51
15	17

Config	T = 4.64
0	18
1	54
2	46
3	59
4	40
5	56
6	51
7	57
8	62
9	122
10	107
11	65
12	45
13	60
14	51
15	7

Config	T = 4.63
0	21
1	54
2	38
3	55
4	50
5	71
