Config	T = 5
15	5

Config	T = 4.69
0	11
1	16
2	21
3	20
4	25
5	33
6	31
7	25
8	31
9	36
10	54
11	32
12	17
13	28
14	13
15	7

Config	T = 4.68
0	8
1	30
2	17
3	29
4	21
5	36
6	22
7	33
8	17
9	51
10	35
11	25
12	21
13	26
14	17
15	12

Config	T = 4.67
0	7
1	23
2	28
3	21
4	24
5	13
6	35
7	19
8	37
9	33
10	57
11	31
12	14
13	33
14	18
15	7

Config	T = 4.66
0	8
1	23
2	21
3	26
4	23
5	28
6	29
7	23
8	30
9	41
10	47
11	31
12	18
13	28
14	16
15	8

Config	T = 4.65
0	12
1	28
2	13
3	32
4	13
5	29
6	26
7	25
8	30
9	49
10	39
11	31
12	20
13	27
14	20
15	6

Config	T = 4.64
0	7
1	36
2	17
3	28
4	17
5	22
6	30
7	30
8	22
9	54
10	36
11	22
12	19
13	30
14	19
15	11

Config	T = 4.63
0	8
1	35
2	13
3	29
4	17
5	25
6	40
7	27
8	30
9	48
10	29
11	22
12	21
13	28
14	17
15	11

Config	T = 4.62
0	8
1	28
2	24
3	29
4	18
5	17
6	23
7	22
8	30
9	55
10	44
11	25
12	17
13	24
14	23
15	13

Config	T = 4.61
0	8
1	29
2	18
3	26
4	18
5	28
6	27
7	31
8	24
9	45
10	47
11	23
12	21
13	26
14	21
15	8

Config	T = 4.6
0	12
1	32
2	13
3	32
4	17
5	42
6	19
7	38
8	15
9	38
10	33
11	31
12	21
13	31
14	17
15	9

Config	T = 4.59
0	7
1	32
2	15
3	30
4	13
5	28
6	28
7	32
8	28
9	68
10	24
11	23
12	18
13	25
14	20
15	9

Config	T = 4.58
0	7
1	23
2	17
3	23
4	26
5	23
6	47
7	14
8	38
9	34
10	51
11	25
12	25
13	25
14	16
15	6

Config	T = 4.57
0	4
1	27
2	21
3	35
4	16
5	28
6	14
7	25
8	27
9	60
10	42
11	32
12	17
13	24
14	22
15	6

Config	T = 4.56
0	11
1	27
2	23
3	28
4	22
5	34
6	20
7	34
8	22
9	33
10	37
11	30
12	18
13	29
14	19
15	13

Config	T = 4.55
0	9
1	31
2	14
3	27
4	23
5	26
6	37
7	21
8	24
9	54
10	34
11	19
12	27
13	23
14	18
15	13

Config	T = 4.54
0	4
1	29
2	17
3	31
4	15
5	31
6	24
7	31
8	28
9	42
10	54
11	28
12	16
13	26
14	18
15	6

Config	T = 4.53
0	12
1	36
2	16
3	37
4	18
5	34
6	20
7	31
8	19
9	32
10	31
11	25
12	25
13	24
14	23
15	17

Config	T = 4.52
0	7
1	32
2	10
3	28
4	16
5	32
6	32
7	30
8	22
9	38
10	60
11	27
12	17
13	31
14	11
15	7

Config	T = 4.51
0	12
1	18
2	19
3	23
4	20
5	30
6	32
7	24
8	36
9	46
10	46
11	30
12	15
13	25
14	14
15	10

Config	T = 4.5
0	7
1	25
2	22
3	24
4	26
5	27
6	23
7	24
8	18
9	46
10	56
11	27
12	21
13	28
14	17
15	9

Config	T = 4.49
0	9
1	25
2	19
3	24
4	16
5	25
6	33
7	29
8	35
9	43
10	45
11	24
12	20
13	25
14	23
15	5

Config	T = 4.48
0	11
1	23
2	18
3	26
4	22
5	32
6	26
7	25
8	25
9	48
10	40
11	32
12	20
13	29
14	16
15	7

Config	T = 4.47
0	8
1	21
2	19
3	21
4	20
5	32
6	36
7	31
8	35
9	30
10	58
11	25
12	16
13	25
14	15
15	8

Config	T = 4.46
0	7
1	30
2	20
3	32
4	25
5	30
6	25
7	23
8	22
9	30
10	43
11	28
12	28
13	26
14	23
15	8

Config	T = 4.45
0	11
1	29
2	15
3	29
4	15
5	30
6	30
7	30
8	30
9	43
10	39
11	25
12	19
13	25
14	19
15	11

Config	T = 4.44
0	10
1	23
2	20
3	23
4	20
5	28
6	34
7	28
8	34
9	42
10	44
11	26
12	15
13	26
14	15
15	12

Config	T = 4.43
0	6
1	32
2	19
3	27
4	15
5	17
6	34
7	26
8	33
9	65
10	31
11	18
12	20
13	23
14	24
15	10

Config	T = 4.42
0	9
1	23
2	18
3	24
4	20
5	31
6	29
7	28
8	28
9	33
10	60
11	28
12	19
13	27
14	17
15	6

Config	T = 4.41
0	7
1	32
2	19
3	29
4	15
5	29
6	27
7	36
8	28
9	52
10	27
11	22
12	19
13	25
14	23
15	10

Config	T = 4.4
0	3
1	30
2	19
3	28
4	20
5	16
6	35
7	17
8	32
9	52
10	51
11	23
12	22
13	25
14	21
15	6

Config	T = 4.39
0	9
1	23
2	23
3	28
4	20
5	30
6	27
7	28
8	35
9	34
10	41
11	35
12	12
13	30
14	15
15	10

Config	T = 4.38
0	8
1	28
2	21
3	25
4	19
5	28
6	22
7	33
8	21
9	43
10	51
11	25
12	19
13	28
14	21
15	8

Config	T = 4.37
0	6
1	28
2	13
3	33
4	19
5	34
6	23
7	23
8	22
9	59
10	40
11	28
12	25
13	23
14	19
15	5

Config	T = 4.36
0	9
1	25
2	23
3	26
4	25
5	30
6	26
7	27
8	25
9	33
10	48
11	19
12	27
13	18
14	25
15	14

Config	T = 4.35
0	6
1	28
2	14
3	24
4	19
5	30
6	29
7	29
8	20
9	44
10	63
11	24
12	22
13	28
14	17
15	3

Config	T = 4.34
0	6
1	22
2	25
3	25
4	21
5	27
6	27
7	28
8	34
9	39
10	47
11	31
12	15
13	28
14	19
15	6

Config	T = 4.33
0	9
1	25
2	17
3	29
4	24
5	28
6	26
7	17
8	23
9	55
10	41
11	31
12	24
13	27
14	17
15	7

Config	T = 4.32
0	9
1	30
2	13
3	31
4	14
5	32
6	28
7	30
8	28
9	45
10	43
11	32
12	13
13	31
14	12
15	9

Config	T = 4.31
0	7
1	26
2	22
3	19
4	23
5	30
6	35
7	36
8	27
9	38
10	41
11	25
12	16
13	32
14	15
15	8

Config	T = 4.3
0	7
1	27
2	17
3	29
4	19
5	23
6	30
7	19
8	30
9	69
10	26
11	28
12	25
13	26
14	23
15	2

Config	T = 4.29
0	5
1	32
2	17
3	32
4	18
5	31
6	32
7	30
8	31
9	29
10	41
11	28
12	20
13	28
14	19
15	7

Config	T = 4.28
0	7
1	26
2	22
3	28
4	21
5	35
6	23
7	34
8	26
9	36
10	42
11	27
12	18
13	25
14	19
15	11

Config	T = 4.27
0	6
1	32
2	17
3	29
4	12
5	25
6	26
7	33
8	28
9	65
10	31
11	24
12	17
13	27
14	22
15	6

Config	T = 4.26
0	3
1	31
2	13
3	33
4	19
5	35
6	30
7	27
8	26
9	52
10	35
11	26
12	23
13	24
14	17
15	6

Config	T = 4.25
0	9
1	23
2	17
3	24
4	19
5	24
6	32
7	21
8	31
9	46
10	58
11	27
12	20
13	26
14	18
15	5

Config	T = 4.24
0	6
1	31
2	14
3	30
4	17
5	28
6	32
7	26
8	28
9	57
10	43
11	20
12	17
13	21
14	14
15	16

Config	T = 4.23
0	9
1	26
2	25
3	27
4	23
5	26
6	23
7	27
8	26
9	39
10	45
11	24
12	20
13	23
14	22
15	15

Config	T = 4.22
0	3
1	28
2	25
3	30
4	21
5	29
6	19
7	31
8	25
9	47
10	38
11	30
12	18
13	28
14	22
15	6

Config	T = 4.21
0	4
1	32
2	19
3	31
4	20
5	19
6	31
7	19
8	29
9	54
10	39
11	26
12	22
13	27
14	21
15	7

Config	T = 4.2
0	8
1	25
2	20
3	29
4	22
5	25
6	25
7	19
8	27
9	42
10	48
11	30
12	27
13	26
14	25
15	2

Config	T = 4.19
0	13
1	23
2	21
3	22
4	16
5	20
6	26
7	26
8	30
9	57
10	45
11	32
12	12
13	33
14	17
15	7

Config	T = 4.18
0	8
1	31
2	15
3	31
4	19
5	33
6	27
7	29
8	23
9	43
10	37
11	31
12	19
13	31
14	15
15	8

Config	T = 4.17
0	12
1	21
2	20
3	25
4	21
5	32
6	31
7	27
8	34
9	35
10	38
11	33
12	18
13	29
14	17
15	7

Config	T = 4.16
0	12
1	24
2	23
3	23
4	20
5	21
6	28
7	25
8	30
9	33
10	57
11	28
12	17
13	29
14	20
15	10

Config	T = 4.15
0	8
1	30
2	19
3	27
4	22
5	26
6	33
7	26
8	27
9	39
10	37
11	29
12	20
13	32
14	17
15	8

Config	T = 4.14
0	4
1	24
2	19
3	28
4	25
5	35
6	24
7	25
8	22
9	37
10	58
11	34
12	18
13	30
14	12
15	5

Config	T = 4.13
0	5
1	30
2	22
3	28
4	18
5	28
6	18
7	34
8	20
9	44
10	53
11	24
12	19
13	26
14	23
15	8

Config	T = 4.12
0	5
1	30
2	19
3	32
4	21
5	30
6	27
7	26
8	27
9	25
10	55
11	29
12	20
13	27
14	18
15	9

Config	T = 4.11
0	6
1	26
2	17
3	26
4	14
5	30
6	29
7	33
8	32
9	42
10	54
11	21
12	21
13	21
14	24
15	4

Config	T = 4.1
0	5
1	34
2	15
3	31
4	20
5	33
6	30
7	31
8	22
9	49
10	31
11	22
12	23
13	25
14	18
15	11

Config	T = 4.09
0	10
1	32
2	16
3	30
4	18
5	26
6	27
7	26
8	23
9	55
10	31
11	25
12	23
13	27
14	21
15	10

Config	T = 4.08
0	13
1	23
2	30
3	21
4	20
5	16
6	24
7	28
8	32
9	32
10	48
11	34
12	13
13	36
14	23
15	7

Config	T = 4.07
0	8
1	24
2	22
3	25
4	22
5	24
6	29
7	23
8	30
9	31
10	60
11	37
12	11
13	36
14	11
15	7

Config	T = 4.06
0	5
1	31
2	17
3	34
4	16
5	31
6	21
7	29
8	25
9	65
10	32
11	26
12	15
13	23
14	16
15	14

Config	T = 4.05
0	7
1	30
2	21
3	27
4	20
5	29
6	23
7	33
8	21
9	44
10	42
11	22
12	23
13	25
14	24
15	9

Config	T = 4.04
0	12
1	24
2	21
3	24
4	24
5	23
6	33
7	20
8	30
9	36
10	42
11	35
12	19
13	35
14	16
15	6

Config	T = 4.03
0	1
1	31
2	20
3	29
4	24
5	27
6	31
7	25
8	25
9	44
10	45
11	20
12	26
13	22
14	22
15	8

Config	T = 4.02
0	8
1	25
2	19
3	25
4	25
5	29
6	31
7	23
8	25
9	56
10	35
11	26
12	21
13	26
14	15
15	11

Config	T = 4.01
0	8
1	26
2	16
3	27
4	23
5	34
6	22
7	26
8	16
9	55
10	47
11	21
12	29
13	20
14	22
15	8

Config	T = 4
0	13
1	22
2	22
3	25
4	21
5	25
6	26
7	23
8	30
9	36
10	46
11	32
12	22
13	29
14	23
15	5

Config	T = 3.99
0	8
1	34
2	16
3	31
4	14
5	23
6	31
7	28
8	30
9	46
10	36
11	26
12	19
13	29
14	21
15	8

Config	T = 3.98
0	11
1	26
2	17
3	23
4	15
5	20
6	27
7	25
8	26
9	51
10	60
11	26
12	19
13	29
14	21
15	4

Config	T = 3.97
0	8
1	32
2	16
3	26
4	13
5	29
6	21
7	38
8	18
9	51
10	53
11	23
12	16
13	29
14	19
15	8

Config	T = 3.96
0	9
1	25
2	21
3	29
4	23
5	25
6	30
7	19
8	32
9	52
10	31
11	33
12	16
13	29
14	14
15	12

Config	T = 3.95
0	10
1	32
2	13
3	27
4	14
5	25
6	34
7	29
8	28
9	33
10	54
11	33
12	13
13	38
14	12
15	5

Config	T = 3.94
0	14
1	22
2	18
3	21
4	15
5	30
6	25
7	34
8	27
9	38
10	59
11	31
12	12
13	32
14	15
15	7

Config	T = 3.93
0	7
1	27
2	20
3	23
4	16
5	23
6	25
7	31
8	25
9	30
10	77
11	26
12	16
13	30
14	20
15	4

Config	T = 3.92
0	5
1	25
2	17
3	23
4	16
5	19
6	36
7	22
8	35
9	54
10	61
11	25
12	15
13	27
14	16
15	4

Config	T = 3.91
0	5
1	28
2	20
3	33
4	22
5	35
6	25
7	28
8	28
9	33
10	41
11	33
12	16
13	28
14	14
15	11

Config	T = 3.9
0	13
1	24
2	24
3	26
4	25
5	26
6	28
7	23
8	29
9	28
10	42
11	33
12	18
13	31
14	17
15	13

Config	T = 3.89
0	12
1	31
2	18
3	29
4	19
5	31
6	26
7	32
8	23
9	31
10	39
11	29
12	19
13	31
14	18
15	12

Config	T = 3.88
0	8
1	30
2	20
3	28
4	18
5	27
6	25
7	31
8	25
9	50
10	36
11	28
12	16
13	30
14	18
15	10

Config	T = 3.87
0	6
1	31
2	13
3	28
4	12
5	32
6	21
7	36
8	19
9	78
10	31
11	21
12	22
13	24
14	23
15	3

Config	T = 3.86
0	10
1	27
2	19
3	26
4	23
5	24
6	30
7	21
8	25
9	30
10	62
11	32
12	15
13	33
14	11
15	12

Config	T = 3.85
0	7
1	24
2	19
3	30
4	17
5	33
6	24
7	29
8	32
9	51
10	34
11	33
12	17
13	27
14	19
15	4

Config	T = 3.84
0	13
1	26
2	17
3	33
4	19
5	29
6	16
7	20
8	21
9	66
10	29
11	32
12	23
13	25
14	21
15	10

Config	T = 3.83
0	13
1	25
2	17
3	25
4	15
5	23
6	33
7	25
8	35
9	45
10	43
11	30
12	16
13	30
14	18
15	7

Config	T = 3.82
0	5
1	33
2	17
3	29
4	18
5	27
6	24
7	30
8	19
9	57
10	43
11	25
12	18
13	29
14	17
15	9

Config	T = 3.81
0	7
1	27
2	18
3	31
4	19
5	28
6	25
7	23
8	28
9	46
10	46
11	24
12	26
13	20
14	25
15	7

Config	T = 3.8
0	6
1	34
2	15
3	32
4	17
5	23
6	30
7	23
8	26
9	45
10	49
11	27
12	18
13	29
14	16
15	10

Config	T = 3.79
0	9
1	28
2	16
3	30
4	16
5	24
6	29
7	22
8	31
9	56
10	41
11	23
12	22
13	21
14	22
15	10

Config	T = 3.78
0	6
1	29
2	22
3	31
4	13
5	28
6	18
7	35
8	29
9	44
10	46
11	27
12	15
13	25
14	24
15	8

Config	T = 3.77
0	6
1	24
2	16
3	27
4	21
5	36
6	32
7	28
8	30
9	36
10	53
11	22
12	23
13	19
14	18
15	9

Config	T = 3.76
0	9
1	28
2	19
3	25
4	21
5	29
6	25
7	30
8	20
9	47
10	43
11	29
12	19
13	32
14	17
15	7

Config	T = 3.75
0	7
1	31
2	15
3	28
4	20
5	27
6	28
7	25
8	20
9	67
10	32
11	21
12	26
13	24
14	21
15	8

Config	T = 3.74
0	8
1	19
2	18
3	26
4	22
5	37
6	30
7	26
8	33
9	47
10	36
11	31
12	22
13	24
14	18
15	3

Config	T = 3.73
0	4
1	26
2	25
3	25
4	22
5	28
6	25
7	32
8	27
9	34
10	54
11	28
12	15
13	29
14	18
15	8

Config	T = 3.72
0	5
1	28
2	21
3	24
4	19
5	20
6	35
7	26
8	33
9	51
10	48
11	22
12	14
13	26
14	16
15	12

Config	T = 3.71
0	9
1	25
2	15
3	27
4	20
5	37
6	29
7	30
8	26
9	48
10	40
11	26
12	19
13	24
14	14
15	11

Config	T = 3.7
0	5
1	22
2	24
3	25
4	23
5	29
6	25
7	27
8	29
9	51
10	37
11	32
12	20
13	29
14	21
15	1

Config	T = 3.69
0	12
1	21
2	17
3	26
4	13
5	22
6	31
7	21
8	40
9	60
10	45
11	29
12	13
13	24
14	17
15	9

Config	T = 3.68
0	12
1	27
2	15
3	27
4	19
5	27
6	33
7	23
8	29
9	44
10	38
11	35
12	17
13	35
14	13
15	6

Config	T = 3.67
0	2
1	33
2	16
3	36
4	17
5	26
6	30
7	22
8	32
9	60
10	28
11	23
12	24
13	20
14	23
15	8

Config	T = 3.66
0	10
1	31
2	16
3	30
4	13
5	29
6	24
7	33
8	26
9	48
10	36
11	27
12	20
13	28
14	23
15	6

Config	T = 3.65
0	5
1	22
2	22
3	19
4	23
5	22
6	33
7	24
8	29
9	43
10	64
11	26
12	19
13	29
14	18
15	2

Config	T = 3.64
0	8
1	28
2	21
3	24
4	22
5	24
6	26
7	27
8	21
9	52
10	46
11	29
12	15
13	33
14	14
15	10

Config	T = 3.63
0	4
1	27
2	18
3	25
4	19
5	41
6	20
7	42
8	17
9	46
10	47
11	26
12	19
13	28
14	18
15	3

Config	T = 3.62
0	5
1	22
2	24
3	19
4	26
5	26
6	31
7	27
8	26
9	24
10	71
11	35
12	13
13	38
14	11
15	2

Config	T = 3.61
0	7
1	29
2	14
3	30
4	16
5	33
6	29
7	30
8	28
9	51
10	35
11	30
12	18
13	29
14	16
15	5

Config	T = 3.6
0	13
1	24
2	13
3	28
4	17
5	29
6	28
7	21
8	28
9	45
10	50
11	29
12	25
13	25
14	21
15	4

Config	T = 3.59
0	4
1	30
2	18
3	27
4	16
5	30
6	23
7	35
8	22
9	57
10	46
11	25
12	15
13	28
14	17
15	7

Config	T = 3.58
0	8
1	21
2	24
3	23
4	24
5	27
6	26
7	25
8	28
9	45
10	48
11	32
12	16
13	30
14	16
15	7

Config	T = 3.57
0	3
1	27
2	22
3	26
4	20
5	22
6	26
7	25
8	27
9	45
10	58
11	34
12	13
13	35
14	15
15	2

Config	T = 3.56
0	6
1	30
2	21
3	21
4	17
5	25
6	26
7	38
8	21
9	42
10	59
11	20
12	17
13	29
14	21
15	7

Config	T = 3.55
0	2
1	25
2	22
3	23
4	29
5	28
6	28
7	23
8	19
9	33
10	69
11	32
12	18
13	34
14	11
15	4

Config	T = 3.54
0	11
1	25
2	18
3	28
4	15
5	34
6	29
7	34
8	35
9	36
10	37
11	28
12	16
13	25
14	19
15	10

Config	T = 3.53
0	7
1	31
2	13
3	25
4	18
5	21
6	44
7	22
8	33
9	60
10	34
11	20
12	21
13	26
14	16
15	9

Config	T = 3.52
0	3
1	31
2	16
3	33
4	14
5	28
6	28
7	28
8	32
9	57
10	35
11	26
12	19
13	24
14	21
15	5

Config	T = 3.51
0	7
1	28
2	19
3	31
4	17
5	26
6	25
7	25
8	30
9	43
10	45
11	31
12	19
13	28
14	21
15	5

Config	T = 3.5
0	8
1	19
2	19
3	20
4	25
5	28
6	33
7	21
8	28
9	53
10	49
11	25
12	26
13	24
14	20
15	2

Config	T = 3.49
0	2
1	28
2	19
3	26
4	23
5	24
6	30
7	22
8	24
9	64
10	47
11	24
12	18
13	26
14	14
15	9

Config	T = 3.48
0	6
1	26
2	19
3	28
4	17
5	29
6	27
7	29
8	31
9	57
10	37
11	25
12	18
13	23
14	20
15	8

Config	T = 3.47
0	2
1	30
2	22
3	29
4	20
5	21
6	25
7	24
8	26
9	45
10	59
11	27
12	16
13	28
14	18
15	8

Config	T = 3.46
0	7
1	34
2	14
3	28
4	14
5	28
6	31
7	34
8	25
9	39
10	50
11	25
12	16
13	31
14	16
15	8

Config	T = 3.45
0	5
1	33
2	17
3	32
4	11
5	28
6	23
7	35
8	28
9	54
10	40
11	24
12	15
13	25
14	21
15	9

Config	T = 3.44
0	6
1	28
2	16
3	33
4	14
5	32
6	19
7	29
8	26
9	58
10	45
11	25
12	19
13	20
14	21
15	9

Config	T = 3.43
0	6
1	28
2	19
3	29
4	19
5	22
6	31
7	21
8	32
9	59
10	34
11	27
12	20
13	26
14	20
15	7

Config	T = 3.42
0	7
1	32
2	17
3	31
4	18
5	25
6	33
7	25
8	31
9	30
10	44
11	30
12	21
13	31
14	20
15	5

Config	T = 3.41
0	9
1	29
2	18
3	31
4	16
5	27
6	21
7	27
8	25
9	52
10	40
11	32
12	17
13	30
14	19
15	7

Config	T = 3.4
0	8
1	26
2	18
3	27
4	16
5	28
6	19
7	29
8	22
9	40
10	68
11	32
12	15
13	31
14	17
15	4

Config	T = 3.39
0	7
1	28
2	13
3	31
4	15
5	37
6	25
7	32
8	26
9	40
10	52
11	28
12	18
13	25
14	16
15	7

Config	T = 3.38
0	9
1	27
2	15
3	33
4	17
5	33
6	24
7	25
8	28
9	46
10	41
11	26
12	25
13	20
14	23
15	8

Config	T = 3.37
0	1
1	20
2	23
3	23
4	21
5	23
6	31
7	22
8	36
9	46
10	66
11	30
12	14
13	27
14	16
15	1

Config	T = 3.36
0	6
1	30
2	20
3	27
4	18
5	22
6	24
7	27
8	23
9	47
10	55
11	27
12	18
13	30
14	20
15	6

Config	T = 3.35
0	4
1	26
2	18
3	27
4	17
5	27
6	36
7	27
8	38
9	41
10	49
11	21
12	21
13	20
14	22
15	6

Config	T = 3.34
0	4
1	33
2	11
3	30
4	14
5	31
6	28
7	31
8	22
9	57
10	51
11	24
12	16
13	27
14	13
15	8

Config	T = 3.33
0	3
1	33
2	14
3	31
4	17
5	35
6	21
7	34
8	16
9	49
10	52
11	30
12	15
13	32
14	12
15	6

Config	T = 3.32
0	7
1	29
2	17
3	27
4	21
5	24
6	37
7	22
8	31
9	41
10	43
11	27
12	21
13	29
14	17
15	7

Config	T = 3.31
0	5
1	33
2	18
3	27
4	22
5	26
6	29
7	28
8	19
9	46
10	46
11	26
12	19
13	32
14	15
15	9

Config	T = 3.3
0	3
1	27
2	16
3	28
4	21
5	29
6	23
7	23
8	19
9	74
10	45
11	23
12	23
13	22
14	18
15	6

Config	T = 3.29
0	5
1	22
2	18
3	29
4	19
5	36
6	21
7	28
8	27
9	43
10	58
11	34
12	15
13	27
14	14
15	4

Config	T = 3.28
0	6
1	30
2	16
3	30
4	13
5	27
6	28
7	30
8	31
9	54
10	37
11	28
12	18
13	28
14	21
15	3

Config	T = 3.27
0	8
1	30
2	17
3	36
4	13
5	30
6	21
7	28
8	31
9	48
10	31
11	33
12	19
13	27
14	23
15	5

Config	T = 3.26
0	3
1	23
2	20
3	30
4	21
5	31
6	31
7	23
8	37
9	32
10	55
11	36
12	12
13	29
14	11
15	6

Config	T = 3.25
0	6
1	29
2	13
3	30
4	14
5	26
6	29
7	24
8	29
9	56
10	49
11	25
12	22
13	24
14	21
15	3

Config	T = 3.24
0	7
1	31
2	17
3	31
4	16
5	17
6	33
7	18
8	34
9	49
10	46
11	28
12	18
13	28
14	19
15	8

Config	T = 3.23
0	1
1	23
2	25
3	16
4	28
5	23
6	30
7	27
8	20
9	66
10	55
11	21
12	16
13	28
14	13
15	8

Config	T = 3.22
0	8
1	27
2	17
3	31
4	18
5	24
6	28
7	19
8	31
9	39
10	53
11	38
12	15
13	34
14	14
15	4

Config	T = 3.21
0	4
1	24
2	16
3	28
4	21
5	32
6	25
7	23
8	24
9	44
10	66
11	30
12	19
13	26
14	14
15	4

Config	T = 3.2
0	7
1	29
2	16
3	31
4	13
5	23
6	30
7	24
8	35
9	61
10	35
11	28
12	16
13	26
14	19
15	7

Config	T = 3.19
0	3
1	31
2	13
3	33
4	18
5	24
6	31
7	17
8	28
9	57
10	51
11	27
12	20
13	25
14	15
15	7

Config	T = 3.18
0	3
1	32
2	13
3	31
4	17
5	26
6	35
7	23
8	30
9	38
10	56
11	29
12	19
13	30
14	15
15	3

Config	T = 3.17
0	5
1	34
2	12
3	33
4	10
5	33
6	19
7	36
8	20
9	55
10	51
11	26
12	15
13	27
14	17
15	7

Config	T = 3.16
0	2
1	27
2	22
3	23
4	23
5	21
6	37
7	24
8	32
9	36
10	61
11	24
12	17
13	28
14	16
15	7

Config	T = 3.15
0	4
1	27
2	18
3	29
4	18
5	31
6	25
7	29
8	27
9	55
10	41
11	30
12	17
13	28
14	17
15	4

Config	T = 3.14
0	2
1	28
2	20
3	30
4	12
5	27
6	23
7	33
8	33
