Config	T = 5
0	20
1	72
2	44
3	73
4	44
5	63
6	57
7	62
8	58
9	74
10	88
11	63
12	46
13	62
14	46
15	28

Config	T = 4.99
0	25
1	55
2	52
3	61
4	48
5	57
6	59
7	55
8	69
9	74
10	104
11	61
12	48
13	55
14	52
15	25

Config	T = 4.98
0	27
1	75
2	40
3	69
4	33
5	49
6	59
7	62
8	60
9	100
10	77
11	58
12	49
13	64
14	56
15	22

Config	T = 4.97
0	24
1	66
2	42
3	63
4	37
5	51
6	69
7	59
8	71
9	96
10	91
11	64
12	35
13	67
14	40
15	25

Config	T = 4.96
0	18
1	62
2	45
3	61
4	47
5	45
6	71
7	44
8	68
9	73
10	132
11	58
12	51
13	59
14	49
15	17

Config	T = 4.95
0	22
1	64
2	39
3	63
4	37
5	70
6	68
7	73
8	69
9	96
10	76
11	57
12	41
13	58
14	43
15	24

Config	T = 4.94
0	13
1	65
2	38
3	67
4	43
5	58
6	71
7	51
8	68
9	116
10	87
11	56
12	51
13	54
14	46
15	16

Config	T = 4.93
0	21
1	79
2	39
3	73
4	39
5	52
6	65
7	58
8	59
9	86
10	85
11	55
12	50
13	61
14	50
15	28

Config	T = 4.92
0	14
1	61
2	55
3	57
4	41
5	57
6	51
7	75
8	61
9	112
10	90
11	54
12	42
13	58
14	56
15	16

Config	T = 4.91
0	22
1	68
2	41
3	67
4	38
5	47
6	73
7	51
8	75
9	91
10	87
11	59
12	50
13	60
14	53
15	18

Config	T = 4.9
0	24
1	63
2	45
3	65
4	49
5	65
6	67
7	59
8	65
9	84
10	78
11	65
12	39
13	63
14	35
15	34

Config	T = 4.89
0	20
1	54
2	47
3	49
4	47
5	67
6	63
7	72
8	58
9	94
10	112
11	56
12	40
13	61
14	40
15	20

Config	T = 4.88
0	26
1	61
2	48
3	65
4	40
5	48
6	63
7	52
8	75
9	70
10	106
11	78
12	33
13	74
14	41
15	20

Config	T = 4.87
0	21
1	59
2	45
3	58
4	43
5	52
6	62
7	55
8	63
9	97
10	117
11	55
12	48
13	56
14	50
15	19

Config	T = 4.86
0	22
1	63
2	45
3	59
4	38
5	63
6	62
7	74
8	65
9	100
10	74
11	56
12	49
13	60
14	56
15	14

Config	T = 4.85
0	23
1	62
2	58
3	55
4	54
5	50
6	56
7	61
8	53
9	83
10	90
11	67
12	45
13	74
14	49
15	20

Config	T = 4.84
0	25
1	63
2	41
3	62
4	47
5	70
6	53
7	65
8	46
9	77
10	108
11	58
12	56
13	59
14	50
15	20

Config	T = 4.83
0	21
1	59
2	54
3	56
4	58
5	46
6	70
7	45
8	63
9	77
10	107
11	68
12	42
13	71
14	38
15	25

Config	T = 4.82
0	33
1	63
2	38
3	71
4	32
5	54
6	53
7	52
8	67
9	142
10	48
11	58
12	55
13	50
14	61
15	23

Config	T = 4.81
0	22
1	72
2	34
3	72
4	41
5	70
6	55
7	63
8	48
9	107
10	73
11	61
12	54
13	61
14	47
15	20

Config	T = 4.8
0	32
1	47
2	45
3	51
4	49
5	70
6	65
7	62
8	65
9	75
10	112
11	67
12	36
13	63
14	32
15	29

Config	T = 4.79
0	15
1	76
2	36
3	74
4	31
5	61
6	59
7	68
8	62
9	121
10	74
11	50
12	46
13	52
14	51
15	24

Config	T = 4.78
0	23
1	66
2	45
3	68
4	42
5	52
6	67
7	53
8	72
9	84
10	87
11	68
12	39
13	66
14	42
15	26

Config	T = 4.77
0	23
1	74
2	38
3	74
4	37
5	60
6	58
7	61
8	59
9	98
10	73
11	61
12	49
13	61
14	50
15	24

Config	T = 4.76
0	36
1	55
2	50
3	51
4	49
5	62
6	62
7	67
8	59
9	77
10	81
11	63
12	47
13	67
14	48
15	26

Config	T = 4.75
0	20
1	56
2	45
3	64
4	48
5	65
6	64
7	54
8	69
9	97
10	88
11	61
12	48
13	53
14	45
15	23

Config	T = 4.74
0	21
1	61
2	49
3	54
4	48
5	47
6	70
7	55
8	64
9	69
10	129
11	68
12	34
13	75
14	35
15	21

Config	T = 4.73
0	21
1	57
2	48
3	75
4	42
5	64
6	49
7	52
8	73
9	102
10	78
11	65
12	48
13	47
14	54
15	25

Config	T = 4.72
0	17
1	66
2	43
3	68
4	52
5	56
6	63
7	45
8	56
9	110
10	79
11	69
12	50
13	67
14	41
15	18

Config	T = 4.71
0	18
1	62
2	43
3	51
4	41
5	57
6	69
7	70
8	60
9	97
10	115
11	55
12	39
13	66
14	41
15	16

Config	T = 4.7
0	18
1	61
2	41
3	65
4	43
5	64
6	55
7	58
8	57
9	102
10	110
11	63
12	43
13	59
14	41
15	20

Config	T = 4.69
0	11
1	64
2	47
3	62
4	52
5	72
6	52
7	69
8	45
9	92
10	104
11	60
12	48
13	62
14	43
15	17

Config	T = 4.68
0	28
1	64
2	37
3	65
4	42
5	53
6	68
7	47
8	64
9	108
10	86
11	64
12	45
13	63
14	40
15	26

Config	T = 4.67
0	19
1	67
2	43
3	64
4	45
5	62
6	49
7	63
8	44
9	112
10	93
11	61
12	49
13	64
14	47
15	18

Config	T = 4.66
0	25
1	56
2	62
3	53
4	48
5	51
6	60
7	68
8	71
9	65
10	101
11	66
12	31
13	69
14	45
15	29

Config	T = 4.65
0	12
1	71
2	32
3	62
4	35
5	55
6	70
7	61
8	58
9	117
10	122
11	46
12	44
13	55
14	41
15	19

Config	T = 4.64
0	15
1	53
2	49
3	56
4	50
5	56
6	79
7	52
8	81
9	82
10	107
11	64
12	39
13	61
14	38
15	18

Config	T = 4.63
0	27
1	53
2	44
3	62
4	49
5	59
6	55
7	45
8	59
9	106
10	102
11	66
12	49
13	57
14	44
15	23

Config	T = 4.62
0	20
1	63
2	41
3	60
4	40
5	50
6	67
7	54
8	65
9	117
10	99
11	51
12	49
13	54
14	50
15	20

Config	T = 4.61
0	20
1	55
2	48
3	53
4	47
5	61
6	66
7	64
8	65
9	101
10	89
11	60
12	48
13	62
14	49
15	12

Config	T = 4.6
0	20
