5	0.300703	0.00423549
4.99	0.304345	0.00439657
4.98	0.304211	0.00429172
4.97	0.311205	0.00440413
4.96	0.297786	0.00414211
4.95	0.31353	0.00457919
4.94	0.304985	0.00431508
4.93	0.31126	0.00431369
4.92	0.306326	0.00438404
4.91	0.309805	0.00432668
4.9	0.30628	0.00437859
4.89	0.329118	0.0046671
4.88	0.318501	0.00453766
4.87	0.31134	0.00438021
4.86	0.320465	0.00443106
4.85	0.313004	0.00442266
4.84	0.317441	0.00438211
4.83	0.320134	0.00455237
4.82	0.326164	0.00461289
4.81	0.320217	0.00451904
4.8	0.329371	0.00465046
4.79	0.31109	0.0043755
4.78	0.333125	0.00475047
4.77	0.319599	0.00452997
4.76	0.331608	0.00458378
4.75	0.328663	0.00460759
4.74	0.31959	0.00451955
4.73	0.332539	0.00470825
4.72	0.332038	0.0046949
4.71	0.326932	0.00461866
4.7	0.33564	0.00481446
4.69	0.332995	0.00466908
4.68	0.333174	0.00467096
4.67	0.328175	0.00457934
4.66	0.337033	0.00466507
4.65	0.337537	0.00484769
4.64	0.335161	0.00472412
4.63	0.341375	0.00481301
4.62	0.346585	0.0049444
4.61	0.337928	0.0048707
4.6	0.337112	0.00483335
4.59	0.33279	0.00468474
4.58	0.336093	0.00471396
4.57	0.341943	0.00480206
4.56	0.336151	0.00481042
4.55	0.352045	0.00498431
4.54	0.340527	0.00479947
4.53	0.36287	0.00514007
4.52	0.34521	0.00500526
4.51	0.352188	0.00500496
4.5	0.35327	0.00509276
4.49	0.347489	0.00496431
4.48	0.356354	0.00501051
4.47	0.356918	0.0049929
4.46	0.348699	0.0048312
4.45	0.363311	0.00504543
4.44	0.350929	0.00490947
4.43	0.346672	0.0050601
4.42	0.373386	0.0052761
4.41	0.360672	0.00528005
4.4	0.360974	0.00511052
4.39	0.356052	0.00506646
4.38	0.359686	0.00514406
4.37	0.360901	0.00508237
4.36	0.364121	0.00505903
4.35	0.365464	0.00512617
4.34	0.374223	0.00541285
4.33	0.370087	0.00523672
4.32	0.37165	0.00516127
4.31	0.364585	0.00521777
4.3	0.371247	0.0053396
4.29	0.37399	0.00515916
4.28	0.38262	0.00537393
4.27	0.380011	0.00535988
4.26	0.372433	0.00544595
4.25	0.376203	0.00527189
4.24	0.395232	0.00561871
4.23	0.384331	0.00544966
4.22	0.37578	0.00532909
4.21	0.37938	0.00537803
4.2	0.390678	0.0055428
4.19	0.379168	0.00537848
4.18	0.395328	0.0055831
4.17	0.394843	0.00554035
4.16	0.389861	0.00543208
4.15	0.395445	0.00555854
4.14	0.402144	0.00576603
4.13	0.401588	0.00571347
4.12	0.394006	0.00555296
4.11	0.400205	0.0056218
4.1	0.396122	0.00560423
4.09	0.389523	0.00554601
4.08	0.403484	0.00571205
4.07	0.403192	0.0056608
4.06	0.411075	0.00582115
4.05	0.397043	0.00565024
4.04	0.404362	0.00568816
4.03	0.414448	0.00585916
4.02	0.418799	0.00572802
4.01	0.416153	0.00598797
4	0.421932	0.00594921
3.99	0.406224	0.00577449
3.98	0.404302	0.00571442
3.97	0.423789	0.00610561
3.96	0.416514	0.00591187
3.95	0.421221	0.00594023
3.94	0.418789	0.00604823
3.93	0.417805	0.00585063
3.92	0.436243	0.00637442
3.91	0.429251	0.00620491
3.9	0.437476	0.00636319
3.89	0.416722	0.00587189
3.88	0.428824	0.00608206
3.87	0.430687	0.00609264
3.86	0.437758	0.00631835
3.85	0.447904	0.00627421
3.84	0.449107	0.00623812
3.83	0.454896	0.0063547
3.82	0.45126	0.00655683
3.81	0.449212	0.00640398
3.8	0.445352	0.00627157
3.79	0.443238	0.00633964
3.78	0.440334	0.00625031
3.77	0.455009	0.00637457
3.76	0.447939	0.00639564
3.75	0.452788	0.0062809
3.74	0.46124	0.00655682
3.73	0.464848	0.0064822
3.72	0.459463	0.00669382
3.71	0.452368	0.00618063
3.7	0.471254	0.00688425
3.69	0.455998	0.00644969
3.68	0.458238	0.00637522
3.67	0.48191	0.00699786
3.66	0.456514	0.00655521
3.65	0.4685	0.00675355
3.64	0.484059	0.00691957
3.63	0.472122	0.00660908
3.62	0.456752	0.00656707
3.61	0.480712	0.00671439
3.6	0.497275	0.0070024
3.59	0.468781	0.00664205
3.58	0.495238	0.00697485
3.57	0.495325	0.00706301
3.56	0.496081	0.00682818
3.55	0.503916	0.00722634
3.54	0.495826	0.00694517
3.53	0.497132	0.00714461
3.52	0.512644	0.00722707
3.51	0.501632	0.00723156
3.5	0.492796	0.00694042
3.49	0.516577	0.00742147
3.48	0.521879	0.00732244
3.47	0.498441	0.00705974
3.46	0.515068	0.00739193
3.45	0.515712	0.00718567
3.44	0.505702	0.00721013
3.43	0.523889	0.00735249
3.42	0.51013	0.00726396
3.41	0.506744	0.00711177
3.4	0.52125	0.00751266
3.39	0.519319	0.00740655
3.38	0.535031	0.0073284
3.37	0.516019	0.00733426
3.36	0.537414	0.00751506
3.35	0.532171	0.00755566
3.34	0.537166	0.00753358
3.33	0.54077	0.00761262
3.32	0.530894	0.00746862
3.31	0.540724	0.00749307
3.3	0.550187	0.00755362
3.29	0.558446	0.00764836
3.28	0.553087	0.00779964
3.27	0.564287	0.00791181
3.26	0.571475	0.00804727
3.25	0.564515	0.0078606
3.24	0.568969	0.00804702
3.23	0.586716	0.00833883
3.22	0.574814	0.00816528
3.21	0.56978	0.00794961
3.2	0.582354	0.00817113
3.19	0.574784	0.0082605
3.18	0.580181	0.00813153
3.17	0.589282	0.00833611
3.16	0.601226	0.00836131
3.15	0.580077	0.0082116
3.14	0.602375	0.00854044
3.13	0.601807	0.00837949
3.12	0.613488	0.00845176
3.11	0.611274	0.0086612
3.1	0.617884	0.00870645
3.09	0.610437	0.00857715
3.08	0.60511	0.00860986
3.07	0.623338	0.00884275
3.06	0.623793	0.00875415
3.05	0.621937	0.00871774
3.04	0.652391	0.00912367
3.03	0.622734	0.00889796
3.02	0.631461	0.00899785
3.01	0.644702	0.00882109
3	0.625191	0.00896085
2.99	0.655485	0.00948236
2.98	0.618883	0.0086957
2.97	0.653717	0.00912104
2.96	0.655048	0.0090622
2.95	0.661947	0.00924179
2.94	0.660873	0.00964588
2.93	0.650412	0.00912389
2.92	0.656114	0.00923069
2.91	0.674609	0.00949749
2.9	0.641575	0.00895936
2.89	0.660474	0.0094347
2.88	0.672739	0.0095156
2.87	0.669086	0.00936569
2.86	0.69629	0.0100005
2.85	0.690889	0.0098432
2.84	0.661526	0.00936626
2.83	0.691196	0.00961972
2.82	0.695958	0.00989833
2.81	0.712042	0.010101
2.8	0.705856	0.00989104
2.79	0.705918	0.00980395
2.78	0.715581	0.0099597
2.77	0.71326	0.00998891
2.76	0.748313	0.0104218
2.75	0.724397	0.0103851
2.74	0.723961	0.0100855
2.73	0.743082	0.0105981
2.72	0.721475	0.0101628
2.71	0.734396	0.0104526
2.7	0.755673	0.0107644
2.69	0.736224	0.0103125
2.68	0.759662	0.0109723
2.67	0.769021	0.0111167
2.66	0.772982	0.0105553
2.65	0.75119	0.0103722
2.64	0.781356	0.0110615
2.63	0.763768	0.0109919
2.62	0.758267	0.0105302
2.61	0.7916	0.0109627
2.6	0.820604	0.0114898
2.59	0.771776	0.0108706
2.58	0.873375	0.0122398
2.57	0.798205	0.011328
2.56	0.810322	0.0112842
2.55	0.827192	0.0115233
2.54	0.835316	0.0118056
2.53	0.811964	0.011589
2.52	0.819227	0.0117916
2.51	0.863877	0.0123159
2.5	0.816807	0.011532
2.49	0.835646	0.011703
2.48	0.844671	0.0118684
2.47	0.87449	0.01231
2.46	0.846471	0.0118006
2.45	0.859617	0.0120478
2.44	0.846236	0.0116129
2.43	0.900456	0.0127474
2.42	0.927512	0.0130083
2.41	0.920995	0.012958
2.4	0.899604	0.0127718
2.39	0.9111	0.0126009
2.38	0.899062	0.0126244
2.37	0.932299	0.0129565
2.36	0.949097	0.0134776
2.35	0.920217	0.013014
2.34	0.928307	0.0133573
2.33	0.972365	0.0136857
2.32	0.982326	0.0138108
2.31	0.94806	0.0134378
2.3	0.93559	0.0131687
2.29	1.0317	0.0143998
2.28	0.976297	0.0136498
2.27	1.04573	0.0149792
2.26	0.977956	0.0136903
2.25	1.0142	0.014204
2.24	1.05383	0.0149164
2.23	1.0407	0.0145986
2.22	1.04097	0.0142405
2.21	1.0443	0.0149696
2.2	1.02366	0.0144231
2.19	1.00803	0.0143158
2.18	1.13372	0.0159663
2.17	1.07372	0.0155429
2.16	1.07154	0.0151673
2.15	1.07796	0.015369
2.14	1.11015	0.0155003
2.13	1.07066	0.0147024
2.12	1.09047	0.0152059
2.11	1.12187	0.0157304
2.1	1.12933	0.0157661
2.09	1.12725	0.0158303
2.08	1.13575	0.0158503
2.07	1.15957	0.016368
2.06	1.18782	0.0163978
2.05	1.20479	0.0169239
2.04	1.16191	0.0166016
2.03	1.19214	0.0170607
2.02	1.2426	0.0175233
2.01	1.20555	0.0172052
2	1.21254	0.0172909
1.99	1.25033	0.0177825
1.98	1.2237	0.0174732
1.97	1.26823	0.0182117
1.96	1.3108	0.0181502
1.95	1.28326	0.0178703
1.94	1.30867	0.0185325
1.93	1.27022	0.0176865
1.92	1.32582	0.0184094
1.91	1.2442	0.0174135
1.9	1.34768	0.0188221
1.89	1.39855	0.0196016
1.88	1.39623	0.0198827
1.87	1.35993	0.0189885
1.86	1.28643	0.0184036
1.85	1.42219	0.0201901
1.84	1.43562	0.0202178
1.83	1.43279	0.0197505
1.82	1.39838	0.0198924
1.81	1.46717	0.0202115
1.8	1.51916	0.0214594
1.79	1.52272	0.0207456
1.78	1.55519	0.0226648
1.77	1.48904	0.0208584
1.76	1.59064	0.0222248
1.75	1.5892	0.02268
1.74	1.59557	0.0228973
1.73	1.60992	0.0226851
1.72	1.69814	0.0233282
1.71	1.60015	0.0226757
1.7	1.621	0.0228588
1.69	1.72795	0.0242471
1.68	1.71066	0.0241306
1.67	1.68623	0.023894
1.66	1.69014	0.0256276
1.65	1.73618	0.0249123
1.64	1.86528	0.0272902
1.63	1.74224	0.0245731
1.62	1.84637	0.0263715
1.61	1.8519	0.0260912
1.6	1.76634	0.0254966
1.59	1.86438	0.0262565
1.58	1.8579	0.0262939
1.57	1.95334	0.0276272
1.56	1.9042	0.0278664
1.55	2.02079	0.0285484
1.54	1.98644	0.0285725
1.53	2.02296	0.0284894
1.52	2.07469	0.0301251
1.51	2.07887	0.0312295
1.5	2.07684	0.0299018
1.49	2.13326	0.0299988
1.48	2.11782	0.0303264
1.47	2.19557	0.0303136
1.46	2.24245	0.0319588
1.45	2.3962	0.0324731
1.44	2.30745	0.0329929
1.43	2.18479	0.0306002
1.42	2.40389	0.0324261
1.41	2.41967	0.0349895
1.4	2.33019	0.0330448
1.39	2.3029	0.0327754
1.38	2.45857	0.0360085
1.37	2.52606	0.0369357
1.36	2.58031	0.0361492
1.35	2.46933	0.0366343
1.34	2.8089	0.0398482
1.33	2.84102	0.0395982
1.32	2.70258	0.0386934
1.31	2.6346	0.0357573
1.3	2.78717	0.0399369
1.29	2.87823	0.044303
1.28	2.88438	0.0393979
1.27	3.08542	0.0440184
1.26	2.96817	0.0420498
1.25	3.10813	0.0456732
1.24	2.96841	0.0413669
1.23	3.26605	0.0453056
1.22	3.46467	0.0495654
1.21	3.52891	0.0499608
1.2	3.59811	0.051535
1.19	3.58027	0.052104
1.18	3.84501	0.0538428
1.17	3.69217	0.0522251
1.16	3.7138	0.0549902
1.15	4.25549	0.0594154
1.14	4.09566	0.0586761
1.13	4.08217	0.0546632
1.12	4.13565	0.0590686
1.11	4.38816	0.0629819
1.1	4.26803	0.0586118
1.09	4.23117	0.0636764
1.08	4.52746	0.0635107
1.07	4.59721	0.0656359
1.06	5.06036	0.0724407
1.05	4.958	0.071295
1.04	5.22984	0.0748902
1.03	4.88542	0.0675513
1.02	5.73725	0.0816051
1.01	5.72042	0.0801537
1	5.87742	0.0803693
0.99	6.2378	0.0869718
0.98	6.0393	0.0843785
0.97	6.22537	0.0883974
0.96	7.03544	0.100072
0.95	7.07715	0.105027
0.94	7.1054	0.0995208
0.93	8.08967	0.111661
0.92	8.45369	0.122363
0.91	9.24632	0.127841
0.9	9.25032	0.142853
0.89	9.40464	0.1266
0.88	9.81147	0.139128
0.87	10.3307	0.136315
0.86	10.6985	0.154855
0.85	13.1452	0.187917
0.84	11.3923	0.169656
0.83	13.9241	0.218195
0.82	14.8455	0.204276
0.81	14.6013	0.197024
0.8	13.6447	0.198321
0.79	17.324	0.226293
0.78	17.2106	0.229419
0.77	22.8957	0.299092
0.76	22.1642	0.340616
0.75	26.1939	0.363001
0.74	32.6004	0.45373
0.73	30.1732	0.465055
0.72	31.0223	0.464167
0.71	44.9875	0.632987
0.7	71.2731	0.902914
0.69	97.0903	1.12478
0.68	125.075	1.3109
0.67	202.776	2.62711
0.66	210.086	3.0521
0.65	53.5323	0.753049
0.64	99.8054	1.1004
0.63	217.538	4.62691
0.62	13.6477	0.392154
0.61	3.86615	0.118195
0.6	0.326712	0.0116924
0.59	0.264924	0.0099915
0.58	0.126491	0.00852812
0.57	0.113223	0.00682476
0.56	0.0574137	0.00260225
0.55	0.0214437	0.000794588
0.54	0.0330798	0.00175089
0.53	0.0163689	0.000970795
0.52	0.011128	0.00052508
0.51	0.00471839	0.000207733
0.5	0.00967661	0.00082733
0.49	0.00365318	0.000182243
0.48	0.00181593	0.000106899
0.47	0.00226843	0.000176445
0.46	0.00146585	0.000103539
0.45	0.00207718	0.000277502
0.44	0.000424355	3.18362e-05
0.43	0.000492813	4.84328e-05
0.42	0.000283057	3.12113e-05
0.41	0.000200274	1.94726e-05
0.4	8.6511e-05	9.99277e-06
0.39	0.000109745	1.45662e-05
0.38	0.000129629	2.75703e-05
0.37	5.15416e-05	8.24841e-06
0.36	2.21767e-05	8.00547e-06
0.35	1.68758e-05	4.19666e-06
0.34	5.64235e-06	2.30198e-06
0.33	1.79219e-05	7.13046e-06
0.32	1.09928e-05	5.42579e-06
