Config	T = 5
0	49
1	189
2	118
3	178
4	110
5	177
6	169
7	196
8	166
9	265
10	256
11	141
12	130
13	152
14	138
15	66

Config	T = 4.99
0	56
1	163
2	119
3	169
4	120
5	181
6	185
7	174
8	190
9	268
10	248
11	166
12	123
13	160
14	122
15	56

Config	T = 4.98
0	57
1	150
2	152
3	163
4	152
5	166
6	145
7	153
8	158
9	211
10	312
11	201
12	121
13	188
14	121
15	50

Config	T = 4.97
0	46
1	179
2	130
3	173
4	117
5	172
6	172
7	191
8	179
9	270
10	240
11	155
12	121
13	161
14	134
15	60

Config	T = 4.96
0	42
1	159
2	128
3	174
4	123
5	171
6	176
7	161
8	196
9	310
10	242
11	161
12	128
13	146
14	133
15	50

Config	T = 4.95
0	62
1	158
2	141
3	164
4	135
5	159
6	171
7	159
8	183
9	215
10	288
11	188
12	116
13	182
14	122
15	57

Config	T = 4.94
0	67
1	175
2	105
3	194
4	120
5	174
6	181
7	140
8	185
9	253
10	229
11	184
12	146
13	165
14	131
15	51

Config	T = 4.93
0	59
1	167
2	117
3	163
4	130
5	174
6	187
7	165
8	170
9	215
10	305
11	175
12	130
13	179
14	117
15	47

Config	T = 4.92
0	55
1	177
2	120
3	197
4	98
5	161
6	165
7	163
8	207
9	258
10	252
11	166
12	129
13	146
14	151
15	55

Config	T = 4.91
0	53
1	170
2	143
3	164
4	126
5	173
6	159
7	196
8	170
9	206
10	287
11	175
12	112
13	181
14	129
15	56

Config	T = 4.9
0	60
1	187
2	118
3	183
4	118
5	168
6	165
7	172
8	161
9	268
10	234
11	182
12	119
13	186
14	119
15	60

Config	T = 4.89
0	50
1	181
2	122
3	175
4	119
5	161
6	169
7	170
8	166
9	288
10	259
11	171
12	116
13	177
14	119
15	57

Config	T = 4.88
0	63
1	174
2	110
3	168
4	121
5	168
6	189
7	163
8	172
9	264
10	280
11	164
12	117
13	170
14	106
15	71

Config	T = 4.87
0	53
1	164
2	133
3	161
4	135
5	172
6	176
7	173
8	171
9	221
10	297
11	175
12	119
13	178
14	117
15	55

Config	T = 4.86
0	55
1	163
2	120
3	164
4	114
5	186
6	173
7	191
8	180
9	252
10	283
11	170
12	111
13	169
14	117
15	52

Config	T = 4.85
0	70
1	174
2	119
3	168
4	110
5	158
6	175
7	173
8	178
9	282
10	237
11	172
12	121
13	178
14	130
15	55

Config	T = 4.84
0	52
1	189
2	104
3	199
4	107
5	181
6	168
7	168
8	175
9	292
10	222
11	167
12	131
13	157
14	128
15	60

Config	T = 4.83
0	69
1	159
2	129
3	176
4	138
5	197
6	173
7	171
8	181
9	216
10	222
11	178
12	134
13	161
14	125
15	71

Config	T = 4.82
0	65
1	181
2	127
3	169
4	120
5	161
6	190
7	180
8	185
9	257
10	213
11	145
12	134
13	157
14	141
15	75

Config	T = 4.81
0	68
1	176
2	113
3	169
4	128
5	164
6	190
7	156
8	168
9	250
10	267
11	164
12	130
13	171
14	115
15	71

Config	T = 4.8
0	64
1	175
2	116
3	167
4	124
5	151
6	186
7	151
8	170
9	258
10	282
11	170
12	131
13	178
14	123
15	54

Config	T = 4.79
0	68
1	157
2	121
3	170
4	123
5	178
6	166
7	163
8	177
9	264
10	273
11	161
12	133
13	148
14	131
15	67

Config	T = 4.78
0	53
1	190
2	121
3	180
4	116
5	162
6	164
7	177
8	159
9	277
10	250
11	162
12	125
13	172
14	130
15	62

Config	T = 4.77
0	63
1	168
2	114
3	167
4	117
5	161
6	196
7	159
8	192
9	273
10	253
11	171
12	121
13	172
14	118
15	55

Config	T = 4.76
0	47
1	159
2	130
3	175
4	141
5	173
6	169
7	146
8	174
9	275
10	266
11	186
12	123
13	170
14	112
15	54

Config	T = 4.75
0	71
1	168
2	138
3	168
4	114
5	162
6	156
7	186
8	180
9	239
10	250
11	176
12	115
13	176
14	139
15	62

Config	T = 4.74
0	61
1	171
2	113
3	171
4	122
5	177
6	174
7	168
8	165
9	300
10	240
11	151
12	142
13	151
14	133
15	61

Config	T = 4.73
0	57
1	183
2	121
3	176
4	123
5	159
6	180
7	164
8	171
9	236
10	278
11	177
12	114
13	184
14	112
15	65

Config	T = 4.72
0	60
1	183
2	117
3	184
4	119
5	177
6	167
7	174
8	166
9	275
10	230
11	164
12	124
13	163
14	122
15	75

Config	T = 4.71
0	64
1	163
2	128
3	156
4	128
5	165
6	167
7	172
8	160
9	262
10	283
11	168
12	129
13	175
14	129
15	51

Config	T = 4.7
0	50
1	179
2	113
3	167
4	98
5	164
6	186
7	191
8	189
9	291
10	257
11	172
12	101
13	184
14	116
15	42

Config	T = 4.69
0	57
1	175
2	120
3	183
4	122
5	199
6	153
7	189
8	159
9	254
10	240
11	175
12	122
13	167
14	120
15	65

Config	T = 4.68
0	68
1	173
2	123
3	161
4	129
5	156
6	173
7	162
8	155
9	272
10	275
11	168
12	121
13	180
14	115
15	69

Config	T = 4.67
0	52
1	183
2	122
3	177
4	116
5	174
6	154
7	186
8	154
9	280
10	245
11	167
12	133
13	173
14	139
15	45

Config	T = 4.66
0	55
1	174
2	130
3	158
4	138
5	181
6	175
7	189
8	151
9	223
10	268
11	174
12	125
13	190
14	117
15	52

Config	T = 4.65
0	44
1	177
2	125
3	174
4	118
5	156
6	181
7	166
8	185
9	284
10	278
11	153
12	113
13	156
14	120
15	70

Config	T = 4.64
0	61
1	157
2	133
3	163
4	123
5	171
6	159
7	175
8	175
9	271
10	272
11	175
12	114
13	169
14	124
15	58

Config	T = 4.63
0	38
1	197
2	110
3	191
4	113
5	146
6	197
7	149
8	188
9	256
10	275
11	164
12	131
13	170
14	128
15	47

Config	T = 4.62
0	49
1	173
2	114
3	177
4	107
5	172
6	172
7	175
8	183
9	293
10	270
11	171
12	108
13	167
14	115
15	54

Config	T = 4.61
0	55
1	160
2	137
3	185
4	132
5	178
6	161
7	158
8	191
9	223
10	260
11	185
12	123
13	160
14	128
15	64

Config	T = 4.6
0	70
1	156
2	123
3	157
4	128
5	170
6	179
7	164
8	175
9	253
10	276
11	171
12	129
13	170
14	124
15	55

Config	T = 4.59
0	52
1	184
2	109
3	185
4	109
5	180
6	163
7	179
8	164
9	281
10	256
11	167
12	126
13	166
14	126
15	53

Config	T = 4.58
0	56
1	155
2	123
3	162
4	117
5	181
6	170
7	180
8	183
9	260
10	291
11	180
12	108
13	173
14	114
15	47

Config	T = 4.57
0	54
1	176
2	129
3	173
4	127
5	168
6	176
7	173
8	175
9	261
10	240
11	160
12	129
13	163
14	131
15	65

Config	T = 4.56
0	41
1	188
2	114
3	186
4	112
5	177
6	168
7	181
8	168
9	289
10	256
11	166
12	111
13	168
14	113
15	62

Config	T = 4.55
0	48
1	190
2	115
3	182
4	99
5	159
6	159
7	183
8	167
9	346
10	228
11	157
12	114
13	165
14	130
15	58

Config	T = 4.54
0	51
1	158
2	141
3	178
4	128
5	190
6	139
7	183
8	172
9	255
10	248
11	191
12	116
13	171
14	129
15	50

Config	T = 4.53
0	53
1	182
2	111
3	182
4	117
5	170
6	174
7	164
8	168
9	247
10	279
11	181
12	126
13	181
14	120
15	45

Config	T = 4.52
0	47
1	175
2	113
3	181
4	114
5	190
6	149
7	183
8	154
9	243
10	331
11	192
12	93
13	186
14	92
15	57

Config	T = 4.51
0	80
1	166
2	122
3	156
4	117
5	151
6	185
7	166
8	180
9	226
10	292
11	187
12	104
13	197
14	109
15	62

Config	T = 4.5
0	49
1	174
2	119
3	172
4	115
5	173
6	167
7	179
8	169
9	296
10	262
11	159
12	124
13	161
14	128
15	53

Config	T = 4.49
0	75
1	158
2	116
3	156
4	122
5	176
6	183
7	172
8	175
