Config	T = 5
0	18
1	64
2	47
3	66
4	48
5	54
6	59
7	51
8	60
9	79
10	114
11	61
12	50
13	59
14	49
15	21

Config	T = 4.99
0	24
1	56
2	46
3	55
4	48
5	69
6	62
7	68
8	59
9	91
10	93
11	59
12	44
13	60
14	42
15	24

Config	T = 4.98
0	16
1	50
2	49
3	55
4	58
5	64
6	55
7	50
8	51
9	108
10	117
11	67
12	45
13	62
14	36
15	17

Config	T = 4.97
0	24
1	80
2	41
3	70
4	39
5	43
6	66
7	55
8	58
9	92
10	73
11	63
12	51
13	73
14	53
15	19

Config	T = 4.96
0	19
1	65
2	46
3	70
4	47
5	58
6	60
7	52
8	64
9	73
10	97
11	74
12	45
13	69
14	44
15	17

Config	T = 4.95
0	23
1	60
2	45
3	63
4	42
5	70
6	54
7	70
8	60
9	90
10	88
11	62
12	45
13	59
14	48
15	21

Config	T = 4.94
0	18
1	62
2	44
3	66
4	44
5	68
6	55
7	64
8	59
9	103
10	85
11	62
12	46
13	58
14	46
15	20

Config	T = 4.93
0	18
1	63
2	51
3	58
4	55
5	54
6	64
7	55
8	55
9	96
10	86
11	60
12	53
13	65
14	49
15	18

Config	T = 4.92
0	26
1	52
2	46
3	48
4	51
5	66
6	72
7	65
8	63
9	75
10	109
11	61
12	42
13	65
14	37
15	22

Config	T = 4.91
0	22
1	63
2	54
3	59
4	47
5	47
6	46
7	58
8	49
9	85
10	123
11	62
12	46
13	66
14	53
15	20

Config	T = 4.9
0	26
1	59
2	51
3	54
4	51
5	66
6	65
7	71
8	60
9	68
10	85
11	63
12	45
13	68
14	45
15	23

Config	T = 4.89
0	20
1	63
2	45
3	54
4	49
5	54
6	67
7	59
8	54
9	107
10	93
11	60
12	47
13	69
14	43
15	16

Config	T = 4.88
0	20
1	61
2	43
3	63
4	45
5	68
6	68
7	64
8	68
9	94
10	71
11	70
12	41
13	68
14	39
15	17

Config	T = 4.87
0	24
1	60
2	46
3	60
4	39
5	70
6	47
7	77
8	54
9	110
10	86
11	57
12	40
13	57
14	47
15	26

Config	T = 4.86
0	21
1	60
2	39
3	58
4	42
5	73
6	55
7	72
8	50
9	115
10	95
11	58
12	42
13	60
14	39
15	21

Config	T = 4.85
0	17
1	66
2	37
3	65
4	44
5	79
6	65
7	73
8	57
9	86
10	87
11	58
12	46
13	59
14	39
15	22

Config	T = 4.84
0	21
1	69
2	41
3	72
4	34
5	63
6	49
7	67
8	59
9	128
10	62
11	59
12	45
13	56
14	52
15	23

Config	T = 4.83
0	19
1	73
2	34
3	63
4	37
5	68
6	70
7	75
8	57
9	106
10	73
11	53
12	46
13	63
14	43
15	20

Config	T = 4.82
0	24
1	60
2	43
3	65
4	38
5	47
6	67
7	47
8	77
9	136
10	60
11	50
12	59
13	45
14	64
15	18

Config	T = 4.81
0	21
1	62
2	41
3	57
4	42
5	49
6	85
7	53
8	79
9	94
10	95
11	60
12	38
13	65
14	37
15	22

Config	T = 4.8
0	19
1	65
2	43
3	56
4	42
5	64
6	63
7	74
8	55
9	84
10	107
11	68
12	33
13	77
14	34
15	16

Config	T = 4.79
0	23
1	50
2	44
3	54
4	51
5	55
6	76
7	44
8	73
9	80
10	122
11	67
12	44
13	63
14	37
15	17

Config	T = 4.78
0	16
1	70
2	37
3	69
4	40
5	72
6	60
7	70
8	56
9	110
10	70
11	55
12	52
13	56
14	49
15	18

Config	T = 4.77
0	14
1	61
2	44
3	58
4	52
5	65
6	70
7	60
8	59
9	97
10	93
11	58
12	50
13	61
14	42
15	16

Config	T = 4.76
0	23
1	59
2	46
3	53
4	45
5	54
6	67
7	61
8	62
9	88
10	104
11	58
12	52
13	64
14	53
15	11

Config	T = 4.75
0	13
1	67
2	53
3	65
4	50
5	67
6	52
7	72
8	53
9	92
10	80
11	60
12	43
13	62
14	46
15	25

Config	T = 4.74
0	28
1	60
2	41
3	54
4	38
5	57
6	71
7	66
8	68
9	74
10	113
11	56
12	45
13	62
14	48
15	19

Config	T = 4.73
0	23
1	59
2	42
3	64
4	47
5	69
6	56
7	59
8	56
9	85
10	109
11	75
12	32
13	70
14	27
15	27

Config	T = 4.72
0	24
1	64
2	43
3	63
4	38
5	65
6	45
7	71
8	49
9	89
10	118
11	55
12	45
13	56
14	50
15	25

Config	T = 4.71
0	19
1	60
2	46
3	64
4	47
5	68
6	61
7	63
8	64
9	80
10	102
11	69
12	32
13	65
14	31
15	29

