Config	T = 5
2	16
3	26
4	17
5	29
6	32
7	34
8	25
9	47
10	46
11	18
12	22
13	24
14	21
15	7

Config	T = 4.41
0	10
1	27
2	20
3	29
4	12
5	23
6	26
7	29
8	36
9	42
10	46
11	30
12	13
13	28
14	21
15	8

Config	T = 4.4
0	6
1	30
2	21
3	28
4	19
5	26
6	29
7	30
8	29
9	46
10	35
11	26
12	18
13	28
14	20
15	9

Config	T = 4.39
0	11
1	28
2	16
3	25
4	19
5	24
6	34
7	24
8	28
9	46
10	41
11	25
12	24
13	28
14	21
15	6

Config	T = 4.38
0	7
1	29
2	15
3	30
4	21
5	29
6	32
7	22
8	27
9	38
10	54
11	26
12	19
13	25
14	13
15	13

Config	T = 4.37
0	5
1	28
2	19
3	29
4	18
5	24
6	27
7	24
8	29
9	46
10	56
11	26
12	17
13	25
14	18
15	9

Config	T = 4.36
0	9
1	22
2	18
3	26
4	18
5	29
6	33
7	25
8	37
9	43
10	47
11	25
12	19
13	21
14	19
15	9

Config	T = 4.35
0	8
1	25
2	18
3	29
4	19
5	27
6	27
7	22
8	30
9	46
10	49
11	27
12	22
13	23
14	21
15	7

Config	T = 4.34
0	4
1	29
2	22
3	26
4	17
5	33
6	20
7	41
8	22
9	34
10	58
11	25
12	14
13	28
14	19
15	8

Config	T = 4.33
0	8
1	24
2	17
3	28
4	19
5	42
6	18
7	36
8	20
9	35
10	59
11	28
12	17
13	24
14	15
15	10

Config	T = 4.32
0	7
1	22
2	28
3	19
4	34
5	27
6	31
7	24
8	22
9	20
10	61
11	28
12	20
13	31
14	14
15	12

Config	T = 4.31
0	6
1	24
2	18
3	26
4	25
5	38
6	31
7	29
8	26
9	34
10	50
11	27
12	18
13	25
14	11
15	12

Config	T = 4.3
0	5
1	30
2	17
3	28
4	13
5	19
6	33
7	25
8	35
9	48
10	56
11	22
12	17
13	24
14	21
15	7

Config	T = 4.29
0	7
1	31
2	14
3	30
4	17
5	31
6	30
7	29
8	26
9	45
10	43
11	27
12	18
13	28
14	15
15	9

Config	T = 4.28
0	6
1	30
2	17
3	31
4	17
5	26
6	23
7	25
8	24
9	62
10	38
11	32
12	16
13	31
14	16
15	6

Config	T = 4.27
0	14
1	31
2	12
3	35
4	11
5	30
6	24
7	27
8	29
9	51
10	29
11	23
12	27
13	19
14	28
15	10

Config	T = 4.26
0	7
1	29
2	19
3	21
4	23
5	27
6	38
7	31
8	26
9	34
10	43
11	27
12	20
13	35
14	16
15	4

Config	T = 4.25
0	7
1	30
2	19
3	28
4	16
5	23
6	26
7	28
8	27
9	54
10	40
11	28
12	18
13	30
14	21
15	5

Config	T = 4.24
0	4
1	25
2	21
3	29
4	13
5	16
6	33
7	20
8	45
9	49
10	56
11	25
12	14
13	21
14	22
15	7

Config	T = 4.23
0	12
1	30
2	16
3	27
4	13
5	29
6	29
7	35
8	29
9	35
10	45
11	26
12	16
13	29
14	19
15	10

Config	T = 4.22
0	9
1	26
2	17
3	28
4	13
5	24
6	33
7	26
8	39
9	55
10	38
11	21
12	19
13	19
14	23
15	10

Config	T = 4.21
0	8
1	25
2	17
3	23
4	24
5	34
6	31
7	29
8	22
9	48
10	44
11	24
12	21
13	26
14	14
15	10

Config	T = 4.2
0	10
1	34
2	14
3	27
4	14
5	25
6	32
7	32
8	25
9	56
10	32
11	22
12	19
13	29
14	19
15	10

Config	T = 4.19
0	4
1	30
2	14
3	26
4	23
5	30
6	42
7	25
8	29
9	41
10	41
11	24
12	23
13	28
14	14
15	6

Config	T = 4.18
0	15
1	37
2	15
3	29
4	16
5	26
6	22
7	33
8	13
9	50
10	25
11	24
12	28
13	32
14	27
15	8

Config	T = 4.17
0	11
1	28
2	10
3	28
4	13
5	41
6	23
7	38
8	20
9	45
10	49
11	24
12	21
13	24
14	18
15	7

Config	T = 4.16
0	4
1	29
2	18
3	26
4	21
5	32
6	27
7	32
8	21
9	44
10	49
11	29
12	17
13	32
14	14
15	5

Config	T = 4.15
0	3
1	31
2	21
3	27
4	17
5	27
6	24
7	35
8	24
9	54
10	41
11	22
12	19
13	26
14	23
15	6

Config	T = 4.14
0	11
1	30
2	18
3	27
4	17
5	29
6	30
7	33
8	28
9	34
10	37
11	27
12	20
13	30
14	21
15	8

Config	T = 4.13
0	7
1	27
2	23
3	27
4	17
5	21
6	26
7	27
8	32
9	47
10	44
11	33
12	12
13	33
14	18
15	6

Config	T = 4.12
0	3
1	31
2	21
3	29
4	22
5	27
6	35
7	28
8	32
9	36
10	37
11	29
12	15
13	31
14	14
15	10

Config	T = 4.11
0	7
1	26
2	17
3	29
4	22
5	33
6	27
7	25
8	25
9	37
10	48
11	32
12	22
13	29
14	17
15	4

Config	T = 4.1
0	7
1	25
2	18
3	23
4	22
5	35
6	29
7	33
8	23
9	37
10	57
11	27
12	14
13	29
14	10
15	11

Config	T = 4.09
0	7
1	29
2	16
3	30
4	20
5	25
6	31
7	20
8	28
9	42
10	50
11	26
12	24
13	25
14	20
15	7

Config	T = 4.08
0	7
1	24
2	22
3	28
4	21
5	26
6	32
7	23
8	37
9	40
10	40
11	33
12	14
13	29
14	15
15	9

Config	T = 4.07
0	9
1	29
2	18
3	28
4	14
5	36
6	16
7	41
8	19
9	52
10	37
11	23
12	22
13	24
14	26
15	6

Config	T = 4.06
0	9
1	20
2	24
3	21
4	25
5	21
6	32
7	19
8	32
9	28
10	67
11	32
12	17
13	31
14	16
15	6

Config	T = 4.05
0	9
1	29
2	16
3	27
4	16
5	24
6	35
7	26
8	33
9	39
10	46
11	29
12	17
13	31
14	17
15	6

Config	T = 4.04
0	11
1	29
2	22
3	24
4	16
5	24
6	25
7	35
8	26
9	36
10	47
11	31
12	12
13	36
14	18
15	8

Config	T = 4.03
0	8
1	31
2	19
3	28
4	13
5	29
6	24
7	38
8	27
9	42
10	41
11	26
12	16
13	29
14	22
15	7

Config	T = 4.02
0	4
1	26
2	15
3	28
4	14
5	34
6	24
7	33
8	27
9	50
10	59
11	29
12	12
13	27
14	13
15	5

Config	T = 4.01
0	5
1	32
2	18
3	23
4	24
5	23
6	29
7	26
8	14
9	50
10	52
11	27
12	22
13	36
14	16
15	3

Config	T = 4
0	9
1	24
2	23
3	29
4	23
5	44
6	17
7	39
8	22
9	37
10	28
11	32
12	17
13	27
14	17
15	12

Config	T = 3.99
0	12
1	30
2	13
3	33
4	12
5	24
6	32
7	22
8	36
9	47
10	34
11	31
12	19
13	28
14	20
15	7

Config	T = 3.98
0	8
1	30
2	15
3	32
4	15
5	22
6	34
7	20
8	36
9	48
10	42
11	27
12	18
13	25
14	18
15	10

Config	T = 3.97
0	6
1	31
2	18
3	32
4	16
5	28
6	20
7	29
8	23
9	56
10	40
11	25
12	21
13	24
14	23
15	8

Config	T = 3.96
0	17
1	30
2	17
3	23
4	14
5	21
6	33
7	31
8	29
9	26
10	54
11	22
12	19
13	29
14	22
15	13

Config	T = 3.95
0	10
1	31
2	15
3	32
4	15
5	29
6	28
7	28
8	29
9	48
10	32
11	26
12	21
13	25
14	21
15	10

Config	T = 3.94
0	9
1	36
2	14
3	28
4	12
5	24
6	28
7	34
8	22
9	42
10	49
11	22
12	21
13	30
14	23
15	6

Config	T = 3.93
0	5
1	28
2	23
3	32
4	15
5	20
6	24
7	24
8	36
9	26
10	60
11	32
12	19
13	28
14	27
15	1

Config	T = 3.92
0	4
1	35
2	16
3	31
4	16
5	23
6	28
7	27
8	24
9	61
10	38
11	25
12	17
13	29
14	17
15	9

Config	T = 3.91
0	6
1	29
2	18
3	24
4	17
5	32
6	25
7	38
8	21
9	44
10	53
11	26
12	14
13	31
14	15
15	7

Config	T = 3.9
0	8
1	26
2	25
3	26
4	18
5	21
6	22
7	28
8	29
9	39
10	54
11	29
12	16
13	29
14	23
15	7

Config	T = 3.89
0	5
1	25
2	19
3	25
4	22
5	26
6	30
7	23
8	27
9	54
10	46
11	27
12	22
13	27
14	19
15	3

Config	T = 3.88
0	7
1	34
2	19
3	36
4	15
5	28
6	20
7	30
8	26
9	41
10	37
11	31
12	16
13	29
14	20
15	11

Config	T = 3.87
0	8
1	24
2	26
3	24
4	25
5	26
6	30
7	27
8	31
9	35
10	35
11	32
12	19
13	32
14	20
15	6

Config	T = 3.86
0	3
1	36
2	17
3	28
4	17
5	26
6	32
7	34
8	24
9	42
10	46
11	24
12	15
13	32
14	15
15	9

Config	T = 3.85
0	4
1	31
2	12
3	27
4	15
5	27
6	27
7	28
8	20
9	70
10	50
11	21
12	21
13	25
14	18
15	4

Config	T = 3.84
0	6
1	30
2	20
3	27
4	22
5	23
6	36
7	24
8	31
9	31
10	43
11	27
12	24
13	30
14	22
15	4

Config	T = 3.83
0	4
1	22
2	24
3	25
4	20
5	34
6	15
7	35
8	22
9	51
10	54
11	29
12	15
13	26
14	19
15	5

Config	T = 3.82
0	8
1	27
2	16
3	31
4	15
5	26
6	24
7	23
8	29
9	48
10	54
11	35
12	13
13	31
14	14
15	6

Config	T = 3.81
0	11
1	29
2	16
3	29
4	14
5	19
6	39
7	21
8	41
9	45
10	36
11	25
12	19
13	25
14	21
15	10

Config	T = 3.8
0	6
1	32
2	19
3	27
4	16
5	21
6	30
7	29
8	28
9	47
10	49
11	24
12	15
13	29
14	18
15	10

Config	T = 3.79
0	10
1	22
2	18
3	24
4	17
5	30
6	29
7	29
8	32
9	50
10	42
11	31
12	16
13	29
14	17
15	4

Config	T = 3.78
0	6
1	24
2	23
3	27
4	19
5	29
6	26
7	30
8	33
9	33
10	50
11	37
12	10
13	34
14	14
15	5

Config	T = 3.77
0	9
1	29
2	19
3	24
4	16
5	26
6	25
7	34
8	23
9	32
10	64
11	24
12	18
13	29
14	21
15	7

Config	T = 3.76
0	5
1	31
2	13
3	32
4	17
5	28
6	29
7	23
8	26
9	72
10	28
11	25
12	22
13	24
14	18
15	7

Config	T = 3.75
0	6
1	28
2	19
3	31
4	22
5	26
6	25
7	20
8	25
9	40
10	52
11	34
12	19
13	31
14	16
15	6

Config	T = 3.74
0	6
1	34
2	21
3	34
4	17
5	19
6	26
7	23
8	30
9	32
10	45
11	35
12	17
13	35
14	21
15	5

Config	T = 3.73
0	5
1	26
2	25
3	28
4	23
5	29
6	24
7	29
8	28
9	41
10	36
11	29
12	21
13	27
14	23
15	6

Config	T = 3.72
0	6
1	25
2	18
3	28
4	18
5	31
6	23
7	28
8	26
9	62
10	43
11	25
12	18
13	22
14	18
15	9

Config	T = 3.71
0	11
1	28
2	17
3	24
4	10
5	25
6	33
7	36
8	36
9	36
10	47
11	27
12	14
13	31
14	21
15	4

Config	T = 3.7
0	7
1	19
2	14
3	26
4	16
5	44
6	26
7	35
8	31
9	32
10	67
11	26
12	17
13	19
14	15
15	6

Config	T = 3.69
0	5
1	28
2	10
3	30
4	15
5	31
6	36
7	24
8	33
9	69
10	32
11	24
12	20
13	22
14	15
15	6

Config	T = 3.68
0	7
1	26
2	19
3	24
4	16
5	25
6	29
7	30
8	30
9	48
10	50
11	25
12	19
13	27
14	22
15	3

Config	T = 3.67
0	7
1	22
2	22
3	27
4	21
5	29
6	21
7	25
8	27
9	39
10	58
11	36
12	15
13	31
14	16
15	4

Config	T = 3.66
0	8
1	30
2	15
3	30
4	25
5	31
6	33
7	21
8	23
9	48
10	30
11	28
12	25
13	28
14	15
15	10

Config	T = 3.65
0	4
1	33
2	12
3	35
4	12
5	27
6	26
7	25
8	28
9	61
10	46
11	21
12	21
13	19
14	21
15	9

Config	T = 3.64
0	7
1	34
2	12
3	28
4	11
5	32
6	26
7	39
8	21
9	49
10	49
11	24
12	15
13	30
14	16
15	7

Config	T = 3.63
0	4
1	33
2	21
3	30
4	14
5	20
6	29
7	30
8	33
9	38
10	45
11	31
12	14
13	34
14	21
15	3

Config	T = 3.62
0	8
1	35
2	13
3	31
4	18
5	26
6	34
7	25
8	25
9	35
10	45
11	29
12	20
13	33
14	15
15	8

Config	T = 3.61
0	5
1	26
2	16
3	32
4	16
5	28
6	29
7	22
8	35
9	49
10	49
11	27
12	19
13	21
14	19
15	7

Config	T = 3.6
0	6
1	30
2	16
3	29
4	18
5	29
6	28
7	28
8	25
9	49
10	45
11	26
12	19
13	27
14	17
15	8

Config	T = 3.59
0	10
1	23
2	21
3	28
4	18
5	36
6	20
7	34
8	28
9	38
10	41
11	37
12	12
13	32
14	15
15	7

Config	T = 3.58
0	8
1	24
2	21
3	20
4	21
5	29
6	20
7	33
8	16
9	45
10	64
11	30
12	16
13	34
14	16
15	3

Config	T = 3.57
0	5
1	24
2	23
3	27
4	14
5	29
6	22
7	35
8	34
9	40
10	54
11	29
12	12
13	26
14	21
15	5

Config	T = 3.56
0	10
1	27
2	15
3	22
4	12
5	26
6	22
7	34
8	20
9	49
10	74
11	23
12	14
13	28
14	17
15	7

Config	T = 3.55
0	8
1	25
2	20
3	27
4	17
5	23
6	35
7	24
8	40
9	35
10	49
11	32
12	12
13	30
14	15
15	8

Config	T = 3.54
0	5
1	23
2	27
3	24
4	27
5	22
6	33
7	21
8	34
9	31
10	48
11	36
12	14
13	35
14	14
15	6

Config	T = 3.53
0	8
1	31
2	19
3	31
4	16
5	26
6	24
7	29
8	27
9	42
10	41
11	31
12	17
13	31
14	20
15	7

Config	T = 3.52
0	0
1	30
2	16
3	36
4	11
5	26
6	26
7	25
8	37
9	59
10	45
11	26
12	17
13	20
14	22
15	4

Config	T = 3.51
0	5
1	26
2	24
3	26
4	19
5	25
6	24
7	30
8	29
9	38
10	57
11	34
12	8
13	34
14	13
15	8

Config	T = 3.5
0	10
1	25
2	19
3	27
4	15
5	16
6	32
7	18
8	38
9	57
10	47
11	25
12	17
13	23
14	21
15	10

Config	T = 3.49
0	5
1	35
2	20
3	32
4	19
5	26
6	21
7	30
8	19
9	40
10	44
11	33
12	16
13	36
14	17
15	7

Config	T = 3.48
0	8
1	30
2	18
3	25
4	17
5	29
6	29
7	35
8	25
9	30
10	54
11	28
12	16
13	33
14	17
15	6

Config	T = 3.47
0	4
1	27
2	15
3	28
4	12
5	29
6	24
7	31
8	28
9	59
10	57
11	26
12	14
13	25
14	17
15	4

Config	T = 3.46
0	5
1	27
2	17
3	29
4	21
5	33
6	25
7	27
8	23
9	42
10	55
11	30
12	17
13	28
14	13
15	8

Config	T = 3.45
0	4
1	28
2	24
3	25
4	25
5	30
6	24
7	32
8	20
9	52
10	37
11	23
12	20
13	26
14	19
15	11

Config	T = 3.44
0	8
1	28
2	19
3	28
4	18
5	27
6	27
7	28
8	28
9	31
10	54
11	39
12	10
13	39
14	11
15	5

Config	T = 3.43
0	7
1	31
2	21
3	26
4	19
5	24
6	24
7	31
8	21
9	46
10	51
11	23
12	17
13	28
14	19
15	12

Config	T = 3.42
0	7
1	33
2	12
3	27
4	16
5	39
6	27
7	41
8	17
9	37
10	48
11	24
12	20
13	30
14	16
15	6

Config	T = 3.41
0	4
1	29
2	20
3	30
4	14
5	23
6	26
7	28
8	33
9	42
10	52
11	33
12	13
13	32
14	19
15	2

Config	T = 3.4
0	4
1	26
2	19
3	31
4	16
5	21
6	30
7	19
8	38
9	54
10	47
11	32
12	14
13	27
14	17
15	5

Config	T = 3.39
0	2
1	24
2	20
3	31
4	19
5	26
6	34
7	20
8	42
9	41
10	46
11	29
12	20
13	22
14	21
15	3

Config	T = 3.38
0	5
1	28
2	16
3	34
4	15
5	30
6	22
7	25
8	29
9	51
10	47
11	35
12	14
13	29
14	15
15	5

Config	T = 3.37
0	4
1	28
2	17
3	23
4	11
5	20
6	43
7	31
8	44
9	64
10	35
11	17
12	14
13	22
14	20
15	7

Config	T = 3.36
0	8
1	29
2	18
3	30
4	10
5	24
6	26
7	31
8	35
9	47
10	45
11	29
12	13
13	28
14	21
15	6

Config	T = 3.35
0	6
1	30
2	16
3	28
4	14
5	31
6	26
7	35
8	26
9	64
10	30
11	21
12	21
13	23
14	23
15	6

Config	T = 3.34
0	5
1	27
2	20
3	25
4	19
5	24
6	29
7	27
8	28
9	39
10	61
11	32
12	12
13	34
14	13
15	5

Config	T = 3.33
0	7
1	27
2	15
3	24
4	12
5	27
6	25
7	33
8	25
9	49
10	66
11	32
12	9
13	35
14	12
15	2

Config	T = 3.32
0	6
1	28
2	20
3	28
4	23
5	22
6	29
7	19
8	26
9	56
10	38
11	29
12	22
13	29
14	19
15	6

Config	T = 3.31
0	6
1	29
2	16
3	28
4	18
5	31
6	25
7	30
8	22
9	40
10	60
11	20
12	24
13	21
14	22
15	8

Config	T = 3.3
0	5
1	28
2	16
3	23
4	17
5	25
6	31
7	29
8	25
9	49
10	61
11	25
12	17
13	30
14	16
15	3

Config	T = 3.29
0	11
1	25
2	11
3	31
4	15
5	38
6	28
7	28
8	30
9	42
10	46
11	28
12	20
13	22
14	16
15	9

Config	T = 3.28
0	3
1	26
2	22
3	21
4	18
5	18
6	33
7	27
8	32
9	44
10	68
11	23
12	14
13	28
14	18
15	5

Config	T = 3.27
0	4
1	27
2	23
3	25
4	18
5	25
6	24
7	32
8	27
9	52
10	51
11	24
12	14
13	26
14	19
15	9

Config	T = 3.26
0	6
1	30
2	15
3	29
4	14
5	22
6	27
7	24
8	27
9	65
10	44
11	23
12	23
13	24
14	24
15	3

Config	T = 3.25
0	4
1	30
2	15
3	32
4	17
5	24
6	28
7	20
8	28
9	60
10	49
11	25
12	19
13	23
14	17
15	9

Config	T = 3.24
0	4
1	26
2	19
3	29
4	24
5	33
6	28
7	25
8	26
9	33
10	55
11	29
12	20
13	26
14	15
15	8

Config	T = 3.23
0	5
1	33
2	20
3	27
4	19
5	21
6	31
7	28
8	26
9	34
10	53
11	31
12	14
13	37
14	15
15	6

Config	T = 3.22
0	5
1	23
2	14
3	25
4	17
5	39
6	25
7	34
8	24
9	60
10	50
11	25
12	17
13	23
14	14
15	5

Config	T = 3.21
0	6
1	31
2	13
3	32
4	13
5	31
6	24
7	30
8	25
9	51
10	50
11	28
12	16
13	27
14	16
15	7

Config	T = 3.2
0	9
1	20
2	20
3	24
4	23
5	40
6	18
7	33
8	19
9	32
10	63
11	34
12	16
13	30
14	13
15	6

Config	T = 3.19
0	5
1	33
2	16
3	31
4	15
5	17
6	34
7	20
8	33
9	69
10	29
11	23
12	21
13	25
14	22
15	7

Config	T = 3.18
0	6
1	23
2	15
3	31
4	15
5	43
6	21
7	35
8	29
9	48
10	45
11	32
12	13
13	24
14	13
15	7

Config	T = 3.17
0	6
1	29
2	17
3	24
4	20
5	32
6	28
7	34
8	20
9	47
10	47
11	25
12	19
13	30
14	16
15	6

Config	T = 3.16
0	6
1	21
2	23
3	23
4	24
5	35
6	24
7	32
8	25
9	28
10	59
11	35
12	15
13	33
14	14
15	3

Config	T = 3.15
0	1
1	35
2	13
3	32
4	10
5	29
6	20
7	35
8	20
9	74
10	44
11	19
12	19
13	22
14	22
15	5

Config	T = 3.14
0	6
1	29
2	15
3	28
4	16
5	31
6	31
7	31
8	29
