Config	T = 5
0	33
1	114
2	84
3	115
4	86
5	112
6	105
7	109
8	104
9	167
10	147
11	117
12	76
13	116
14	74
15	41

Config	T = 4.99
0	44
1	96
2	73
3	104
4	83
5	126
6	106
7	108
8	104
9	182
10	166
11	123
12	72
13	115
14	62
15	36

Config	T = 4.98
0	32
1	123
2	74
3	129
4	68
5	107
6	106
7	107
8	118
9	163
10	150
11	103
12	91
13	97
14	97
15	35

Config	T = 4.97
0	40
1	104
2	70
3	109
4	78
5	117
6	110
7	104
8	107
9	191
10	165
11	114
12	77
13	109
14	69
15	36

Config	T = 4.96
0	39
1	111
2	84
3	109
4	79
5	112
6	103
7	119
8	106
9	171
10	153
11	103
12	77
13	105
14	82
15	47

Config	T = 4.95
0	46
1	111
2	68
3	118
4	69
5	127
6	99
7	119
8	105
9	183
10	138
11	101
12	91
13	94
14	90
15	41

Config	T = 4.94
0	41
1	102
2	81
3	105
4	76
5	105
6	116
7	107
8	124
9	159
10	168
11	114
12	78
13	111
14	83
15	30

Config	T = 4.93
0	33
1	98
2	80
3	101
4	80
5	127
6	110
7	124
8	113
9	179
10	166
11	103
12	75
13	100
14	75
15	36

Config	T = 4.92
0	36
1	102
2	77
3	111
4	80
5	127
6	111
7	115
8	117
9	160
10	154
11	122
12	73
13	113
14	70
15	32

Config	T = 4.91
0	38
1	115
2	73
3	117
4	76
5	95
6	118
7	90
8	117
9	179
10	164
11	111
12	81
13	109
14	78
15	39

Config	T = 4.9
0	32
1	126
2	66
3	123
4	78
5	100
6	117
7	91
8	102
9	196
10	141
11	103
12	101
13	106
14	89
15	29

Config	T = 4.89
0	42
1	128
2	74
3	110
4	70
5	96
6	120
7	118
8	106
9	151
10	152
11	110
12	79
13	128
14	83
15	33

Config	T = 4.88
0	36
1	110
2	83
3	105
4	84
5	113
6	101
7	117
8	95
9	168
10	171
11	109
12	79
13	114
14	78
15	37

Config	T = 4.87
0	38
1	118
2	76
3	113
4	74
5	105
6	117
7	112
8	114
9	158
10	157
11	112
12	74
13	117
14	76
15	39

Config	T = 4.86
0	39
1	106
2	82
3	117
4	83
5	124
6	97
7	112
8	107
9	132
10	171
11	127
12	76
13	116
14	75
15	36

Config	T = 4.85
0	47
1	118
2	80
3	100
4	84
5	100
6	120
7	114
8	98
9	154
10	150
11	97
12	93
13	115
14	89
15	41

Config	T = 4.84
0	42
1	118
2	68
3	121
4	73
5	130
6	112
7	122
8	110
9	116
10	155
11	129
12	76
13	126
14	71
15	31

Config	T = 4.83
0	44
1	103
2	73
3	111
4	83
5	120
6	130
7	102
8	128
9	160
10	131
11	111
12	84
13	103
14	74
15	43

Config	T = 4.82
0	36
1	112
2	79
3	121
4	63
5	117
6	85
7	124
8	110
9	184
10	156
11	116
12	70
13	107
14	86
15	34

Config	T = 4.81
0	31
1	107
2	82
3	111
4	75
5	112
6	107
7	115
8	118
9	164
10	173
11	107
12	78
13	103
14	85
15	32

Config	T = 4.8
0	32
1	125
2	73
3	121
4	67
5	105
6	101
7	115
8	103
9	185
10	149
11	110
12	84
13	114
14	90
15	26

Config	T = 4.79
0	40
1	104
2	73
3	110
4	78
5	144
6	85
7	133
8	86
9	147
10	194
11	108
12	81
13	102
14	76
15	39

Config	T = 4.78
0	38
1	108
2	74
3	89
4	83
5	106
6	132
7	116
8	104
9	169
10	181
11	106
12	74
13	125
14	65
15	30

Config	T = 4.77
0	42
1	106
2	77
3	103
4	89
5	109
6	124
7	100
8	109
9	145
10	173
11	118
12	80
13	121
14	68
15	36

Config	T = 4.76
0	33
1	121
2	75
3	117
4	65
5	107
6	114
7	121
8	120
9	160
10	156
11	109
12	73
13	113
14	83
15	33

Config	T = 4.75
0	35
1	125
2	67
3	126
4	69
5	112
6	111
7	109
8	110
9	183
10	127
11	113
12	86
13	112
14	84
15	31

Config	T = 4.74
0	32
1	117
2	90
3	108
4	88
5	86
6	137
7	97
8	130
9	136
10	148
11	112
12	80
13	121
14	82
15	36

Config	T = 4.73
0	29
1	103
2	82
3	109
4	73
5	110
6	94
7	113
8	109
9	197
10	180
11	112
12	75
13	106
14	84
15	24

Config	T = 4.72
0	27
1	112
2	88
3	105
4	84
5	97
6	118
7	108
8	115
9	156
10	178
11	110
12	75
13	117
14	79
15	31

Config	T = 4.71
0	33
1	103
2	76
3	110
4	76
5	107
6	118
7	100
8	125
9	165
10	189
11	119
12	67
13	112
14	67
15	33

Config	T = 4.7
0	42
1	113
2	83
3	103
4	77
5	108
6	89
7	124
8	85
9	157
10	201
11	119
12	61
13	129
14	67
15	42

Config	T = 4.69
0	27
1	122
2	66
3	112
4	71
5	131
6	110
7	136
8	95
9	180
10	156
11	93
12	86
13	103
14	81
15	31

Config	T = 4.68
0	27
1	101
2	94
3	101
4	93
5	112
6	100
7	113
8	101
9	148
10	200
11	118
12	70
13	118
14	71
15	33

Config	T = 4.67
0	37
1	94
2	93
3	105
4	96
5	128
6	112
7	114
8	120
9	133
10	148
11	114
12	82
13	103
14	79
15	42

Config	T = 4.66
0	47
1	113
2	82
3	106
4	87
5	105
6	115
7	107
8	103
9	148
10	154
11	101
12	90
13	108
14	85
15	49

Config	T = 4.65
0	40
1	117
2	84
3	116
4	78
5	109
6	102
7	116
8	107
9	119
10	174
11	115
12	82
13	116
14	88
15	37

Config	T = 4.64
0	40
1	104
2	79
3	114
4	79
5	92
6	124
7	82
8	134
9	174
10	151
11	119
12	85
13	109
14	85
15	29

Config	T = 4.63
0	38
1	116
2	72
3	125
4	70
5	112
6	93
7	105
8	104
9	158
10	187
11	115
12	79
13	106
14	81
15	39

Config	T = 4.62
0	33
1	111
2	79
3	107
4	84
5	119
6	100
7	118
8	91
9	216
10	135
11	106
12	78
13	110
14	73
15	40

Config	T = 4.61
0	32
1	98
2	85
3	98
4	74
5	113
6	102
7	124
8	113
9	166
10	208
11	111
12	61
13	111
14	72
15	32

Config	T = 4.6
0	36
1	115
2	84
3	105
4	77
5	115
6	89
7	132
8	86
9	181
10	156
11	116
12	73
13	126
14	80
15	29

Config	T = 4.59
0	36
1	111
2	63
3	125
4	63
5	100
6	106
7	86
8	120
9	196
10	193
11	114
12	77
13	100
14	77
15	33

Config	T = 4.58
0	34
1	98
2	78
3	106
4	78
5	108
6	108
7	100
8	116
9	169
10	203
11	115
12	77
13	107
14	77
15	26

Config	T = 4.57
0	41
1	111
2	81
3	105
4	89
5	96
6	118
7	94
8	104
9	179
10	151
11	102
12	96
13	108
14	88
15	37

Config	T = 4.56
0	26
1	108
2	86
3	111
4	87
5	102
6	113
7	98
8	115
9	167
10	177
11	110
12	80
13	107
14	79
15	34

Config	T = 4.55
0	25
1	110
2	78
3	117
4	83
5	108
6	121
7	96
8	123
9	157
10	180
11	119
12	70
13	112
14	65
15	36

Config	T = 4.54
0	36
1	108
2	78
3	111
4	69
5	107
6	100
7	113
8	112
9	194
10	162
11	114
12	74
13	111
14	83
15	28

Config	T = 4.53
0	38
1	107
2	87
3	111
4	85
5	102
6	108
7	100
8	114
9	154
10	173
11	115
12	74
13	111
14	76
15	45

Config	T = 4.52
0	32
1	113
2	68
3	106
4	75
5	118
6	117
7	118
8	103
9	189
10	170
11	109
12	69
13	116
14	62
15	35

Config	T = 4.51
0	36
1	104
2	83
3	104
4	78
5	114
6	111
7	119
8	116
9	136
10	193
11	107
12	76
13	107
14	81
15	35

