Config	T = 5
0	13
1	29
2	18
3	32
4	13
5	30
6	21
7	32
8	29
9	39
10	36
11	23
12	25
13	20
14	30
15	10

Config	T = 4.99
0	7
1	28
2	25
3	26
4	22
5	25
6	27
7	30
8	28
9	30
10	45
11	26
12	21
13	28
14	24
15	8

Config	T = 4.98
0	15
1	28
2	23
3	24
4	20
5	23
6	25
7	30
8	24
9	43
10	34
11	27
12	18
13	31
14	21
15	14

Config	T = 4.97
0	9
1	29
2	17
3	29
4	18
5	27
6	27
7	26
8	26
9	46
10	41
11	30
12	20
13	30
14	19
15	6

Config	T = 4.96
0	8
1	24
2	21
3	25
4	20
5	31
6	27
7	31
8	29
9	42
10	45
11	24
12	20
13	23
14	21
15	9

Config	T = 4.95
0	9
1	29
2	21
3	25
4	18
5	23
6	32
7	30
8	31
9	36
10	43
11	25
12	19
13	29
14	22
15	8

Config	T = 4.94
0	14
1	24
2	22
3	28
4	17
5	20
6	30
7	21
8	39
9	45
10	30
11	27
12	23
13	23
14	28
15	9

Config	T = 4.93
0	12
1	28
2	28
3	27
4	26
5	21
6	23
7	24
8	24
9	18
10	47
11	39
12	15
13	40
14	17
15	11

Config	T = 4.92
0	8
1	28
2	17
3	30
4	17
5	24
6	34
7	22
8	36
9	48
10	33
11	28
12	22
13	26
14	22
15	5

Config	T = 4.91
0	14
1	21
2	17
3	24
4	18
5	33
6	21
7	29
8	23
9	48
10	50
11	32
12	18
13	29
14	17
15	6

Config	T = 4.9
0	9
1	30
2	20
3	28
4	21
5	23
6	28
7	24
8	25
9	40
10	51
11	22
12	20
13	24
14	19
15	16

Config	T = 4.89
0	11
1	30
2	20
3	31
4	14
5	17
6	26
7	22
8	33
9	32
10	57
11	28
12	18
13	27
14	24
15	10

Config	T = 4.88
0	14
1	36
2	16
3	35
4	12
5	28
6	24
7	33
8	27
9	33
10	28
11	28
12	20
13	29
14	24
15	13

Config	T = 4.87
0	16
1	26
2	15
3	22
4	16
5	30
6	40
7	33
8	35
9	43
10	24
11	20
12	23
13	24
14	22
15	11

Config	T = 4.86
0	16
1	24
2	22
3	26
4	23
5	25
6	25
7	22
8	26
9	37
10	38
11	33
12	21
13	31
14	20
15	11

Config	T = 4.85
0	12
1	29
2	18
3	27
4	16
5	25
6	28
7	29
8	28
9	49
10	34
11	27
12	19
13	29
14	21
15	9

Config	T = 4.84
0	5
1	23
2	24
3	23
4	25
5	36
6	26
7	35
8	25
9	29
10	56
11	29
12	12
13	29
14	11
15	12

Config	T = 4.83
0	13
1	25
2	22
3	27
4	19
5	27
6	28
7	28
8	33
9	30
10	39
11	30
12	19
13	28
14	22
15	10

Config	T = 4.82
0	7
1	25
2	23
3	24
4	28
5	27
6	31
7	23
8	25
9	28
10	57
11	25
12	22
13	26
14	17
15	12

Config	T = 4.81
0	12
1	28
2	16
3	29
4	13
5	19
6	28
7	21
8	32
9	59
10	41
11	25
12	21
13	24
14	24
15	8

Config	T = 4.8
0	12
1	24
2	22
3	23
4	20
5	29
6	17
7	32
8	18
9	48
10	54
11	24
12	19
13	25
14	21
15	12

Config	T = 4.79
0	7
1	29
2	19
3	30
4	22
5	30
6	26
7	26
8	24
9	54
10	30
11	31
12	17
13	30
14	14
15	11

Config	T = 4.78
0	7
1	29
2	16
3	30
4	19
5	24
6	35
7	20
8	33
9	51
10	36
11	21
12	27
13	20
14	24
15	8

Config	T = 4.77
0	8
1	23
2	23
3	23
4	21
5	24
6	34
7	26
8	36
9	34
10	47
11	28
12	19
13	28
14	21
15	5

Config	T = 4.76
0	11
1	28
2	19
3	25
4	19
5	28
6	24
7	31
8	21
9	46
10	41
11	28
12	21
13	31
14	21
15	6

Config	T = 4.75
0	7
1	24
2	16
3	31
4	15
5	32
6	23
7	26
8	31
9	55
10	48
11	27
12	18
13	20
14	19
15	8

Config	T = 4.74
0	12
1	27
2	19
3	28
4	24
5	33
6	30
7	27
8	26
9	45
10	21
11	24
12	26
13	23
14	21
15	14

Config	T = 4.73
0	10
1	25
2	26
3	28
4	16
5	25
6	16
7	32
8	29
9	40
10	49
11	29
12	14
13	26
14	24
15	11

Config	T = 4.72
0	10
1	28
2	18
3	26
4	17
5	31
6	26
7	34
8	25
9	36
10	45
11	27
12	21
13	29
14	22
15	5

Config	T = 4.71
0	4
1	25
2	24
3	34
4	19
5	29
6	16
7	25
8	30
9	28
10	64
11	31
12	18
13	22
14	23
15	8

Config	T = 4.7
0	5
1	34
2	24
3	33
4	19
5	21
6	27
7	27
8	31
9	35
10	35
11	28
12	18
13	29
14	23
15	11

Config	T = 4.69
0	10
1	21
2	25
3	27
4	21
5	32
6	21
7	30
8	31
9	41
10	36
11	36
12	13
13	30
14	17
15	9

Config	T = 4.68
0	7
1	25
2	20
3	31
4	24
5	32
6	23
7	22
8	25
9	41
10	40
11	33
12	25
13	27
14	21
15	4

Config	T = 4.67
0	11
1	31
2	19
3	27
4	22
5	28
6	27
7	29
8	20
9	44
10	29
11	26
12	26
13	30
14	23
15	8

Config	T = 4.66
0	8
1	26
2	23
3	23
4	24
5	17
6	32
7	19
8	28
9	47
10	49
11	27
12	20
13	30
14	19
15	8

Config	T = 4.65
0	4
1	26
2	26
3	33
4	25
5	27
6	20
7	21
8	28
9	33
10	51
11	29
12	21
13	22
14	22
15	12

Config	T = 4.64
0	3
1	25
2	18
3	31
4	19
5	37
6	26
7	30
8	31
9	47
10	45
11	28
12	14
13	22
14	13
15	11

Config	T = 4.63
0	4
1	28
2	19
3	25
4	18
5	31
6	26
7	35
8	24
9	64
10	36
11	22
12	17
13	25
14	18
15	8

Config	T = 4.62
0	8
1	26
2	26
3	23
4	19
5	28
6	23
7	38
8	27
9	36
10	45
11	28
12	13
13	31
14	20
15	9

Config	T = 4.61
0	3
1	32
2	28
3	28
4	22
5	23
6	18
7	33
8	20
9	54
10	32
11	27
12	17
13	31
14	23
15	9

Config	T = 4.6
0	1
1	23
2	24
3	28
4	22
5	29
6	23
7	26
8	30
9	58
10	43
11	26
12	19
13	21
14	21
15	6

Config	T = 4.59
0	8
1	23
2	24
3	29
4	23
5	31
6	17
7	26
8	24
9	30
10	58
11	37
12	15
13	31
14	16
15	8

Config	T = 4.58
0	6
1	20
2	28
3	23
4	26
5	25
6	26
7	24
8	31
9	43
10	48
11	26
12	20
13	23
14	22
15	9

Config	T = 4.57
0	11
1	26
2	14
3	27
4	17
5	28
6	21
7	24
8	19
9	38
10	72
11	31
12	21
13	30
14	18
15	3

Config	T = 4.56
0	7
1	32
2	21
3	33
4	20
5	23
6	27
7	23
8	29
9	49
10	29
11	23
12	24
13	22
14	25
15	13

Config	T = 4.55
0	6
1	25
2	26
3	27
4	21
5	20
6	24
7	23
8	31
9	54
10	40
11	27
12	19
13	25
14	24
15	8

Config	T = 4.54
0	10
1	31
2	16
