Config	T = 5
4	14947
5	25612
6	25676
7	25944
8	25578
9	41325
10	42446
11	26036
12	14520
13	26251
14	14637
15	5254

Config	T = 3.1
0	4927
1	26310
2	14393
3	26123
4	14330
5	25483
6	26066
7	25733
8	25942
9	42701
10	42046
11	25923
12	14393
13	26110
14	14456
15	5064

Config	T = 3
0	4898
1	26062
2	14249
3	26088
4	14233
5	25699
6	25803
7	25689
8	25845
9	42751
10	43091
11	26227
12	14156
13	26201
14	14172
15	4836

Config	T = 2.9
0	4534
1	26047
2	14009
3	26119
4	13947
5	25839
6	25709
7	25829
8	25843
9	43828
10	43659
11	26126
12	13921
13	26054
14	13983
15	4553

Config	T = 2.8
0	4312
1	26276
2	13473
3	26068
4	13434
5	26103
6	25864
7	26350
8	25695
9	44686
10	44155
11	25898
12	13625
13	26106
14	13664
15	4291

Config	T = 2.7
0	4135
1	26191
2	13227
3	26378
4	13377
5	26128
6	25849
7	25791
8	25886
9	44992
10	44715
11	26311
12	13467
13	26124
14	13317
15	4112

Config	T = 2.6
0	3827
1	26204
2	13147
3	26341
4	12991
5	26117
6	25465
7	26136
8	25758
9	45273
10	46094
11	26602
12	12867
13	26465
14	13023
15	3690

Config	T = 2.5
0	3564
1	26319
2	12729
3	26274
4	12754
5	25935
6	25875
7	25955
8	25805
9	46255
10	46937
11	26513
12	12473
13	26558
14	12448
15	3606

Config	T = 2.4
0	3326
1	26530
2	12307
3	26377
4	12226
5	25840
6	25713
7	26074
8	25641
9	47595
10	47535
11	26597
12	12076
13	26750
14	12157
15	3256

Config	T = 2.3
0	3132
1	26758
2	11897
3	26689
4	11768
5	25847
6	25654
7	26045
8	25714
9	47793
10	48413
11	26689
12	11814
13	26758
14	11943
15	3086

Config	T = 2.2
0	2727
1	26691
2	11370
3	26702
4	11503
5	25832
6	26201
7	25688
8	26079
9	49020
10	49264
11	26701
12	11434
13	26690
14	11301
15	2797

Config	T = 2.1
0	2545
1	26724
2	10981
3	26698
4	10867
5	25579
6	25782
7	25719
8	25870
9	50838
10	50517
11	26687
12	10943
13	26713
14	11057
15	2480

Config	T = 2
0	2166
1	26988
2	10436
3	26912
4	10384
5	25713
6	25914
7	25841
8	25890
9	51961
10	50969
11	26784
12	10452
13	26860
14	10504
15	2226

Config	T = 1.9
0	2057
1	27018
2	9922
3	26866
4	9840
5	25741
6	25630
7	25975
8	25560
9	52736
10	52948
11	26869
12	9841
13	27021
14	9923
15	2053

Config	T = 1.8
0	1734
1	27270
2	9084
3	27360
4	9136
5	25713
6	25520
7	25571
8	25558
9	54452
10	54094
11	27143
12	9277
13	27053
14	9225
15	1810

Config	T = 1.7
0	1600
1	27047
2	8695
3	27245
4	8699
5	25744
6	25454
7	25542
8	25648
9	55652
10	55296
11	27345
12	8691
13	27147
14	8687
15	1508

Config	T = 1.6
0	1277
1	27166
2	7943
3	27384
4	8028
5	25388
6	25493
7	25085
8	25626
9	56656
10	58191
11	27445
12	7932
13	27227
14	7847
15	1312

Config	T = 1.5
0	1061
1	27279
2	7317
3	27366
4	7265
5	25256
6	25249
7	25221
8	25388
9	58785
10	59576
11	27428
12	7152
13	27341
14	7204
15	1112

Config	T = 1.4
0	916
1	27407
2	6557
3	27481
4	6605
5	25072
6	25029
7	24950
8	25055
9	60475
10	61453
11	27628
12	6492
13	27554
14	6444
15	882

Config	T = 1.3
0	749
1	27489
2	5687
3	27502
4	5670
5	24773
6	24777
7	24777
8	24807
9	63024
10	63533
11	27622
12	5665
13	27609
14	5682
15	634

Config	T = 1.2
0	470
1	27682
2	4819
3	27776
4	4851
5	24349
6	24249
7	24223
8	24311
9	66091
10	65571
11	27713
12	4924
13	27619
14	4892
15	460

Config	T = 1.1
0	383
1	27795
2	3980
3	27791
4	3989
5	23494
6	24121
7	23489
8	24108
9	69189
10	67680
11	27817
12	4006
13	27821
14	3997
15	340

Config	T = 1
0	249
1	27336
2	3216
3	27307
4	3172
5	23251
6	23327
7	23324
8	23342
9	71720
10	72454
11	27416
12	3085
13	27445
14	3129
15	227

Config	T = 0.9
0	140
1	27391
2	2323
3	27399
4	2266
5	22808
6	22485
7	22857
8	22550
9	74510
10	75740
11	27451
12	2226
13	27443
14	2283
15	128

Config	T = 0.8
0	68
1	26697
2	1544
3	26799
4	1573
5	21777
6	21690
7	21646
8	21763
9	80000
10	79752
11	26800
12	1582
13	26698
14	1553
15	58

Config	T = 0.7
0	32
1	26037
2	908
3	26186
4	918
5	20900
6	20365
7	20741
8	20504
9	84586
10	84739
11	26169
12	938
13	26020
14	928
15	29

Config	T = 0.6
0	9
1	24490
2	420
3	24444
4	406
5	19721
6	19291
7	19781
8	19259
9	90755
10	91657
11	24450
12	398
13	24496
14	412
15	11

Config	T = 0.5
0	2
1	21926
2	144
3	21825
4	135
5	17342
6	18243
7	17452
8	18151
9	100393
10	100354
11	21823
12	138
13	21924
14	147
15	1

Config	T = 0.4
0	0
1	16018
2	10
3	15981
4	9
5	13945
6	13972
7	13983
8	13936
9	119277
10	120851
11	15983
12	7
13	16020
14	8
15	0

Config	T = 0.3
0	0
1	12573
2	0
3	12583
4	1
5	11428
6	11417
7	11417
8	11426
9	130398
10	133600
11	12583
12	1
13	12573
14	0
15	0

Config	T = 0.2
0	0
1	12566
2	0
3	12497
4	0
5	11434
6	11503
7	11503
8	11434
9	129557
10	134443
11	12497
12	0
13	12566
14	0
15	0

Config	T = 0.1
0	0
1	12538
2	0
3	12681
4	0
5	11462
6	11319
7	11319
8	11462
9	133701
10	130299
11	12681
12	0
13	12538
14	0
15	0

