5	0.0880964
4.9	0.0865148
4.8	0.0873055
4.7	0.0874564
4.6	0.0886673
4.5	0.0892264
4.4	0.0904323
4.3	0.0920786
4.2	0.0894862
4.1	0.0948986
4	0.0909654
3.9	0.091917
3.8	0.0931144
3.7	0.0954662
3.6	0.0971486
3.5	0.0945418
3.4	0.0981322
3.3	0.0960508
3.2	0.0981409
3.1	0.100198
3	0.100337
2.9	0.100441
2.8	0.101245
2.7	0.103073
2.6	0.101074
2.5	0.10584
2.4	0.110283
2.3	0.109611
2.2	0.10875
2.1	0.107812
2	0.109764
1.9	0.113612
1.8	0.111527
1.7	0.117381
1.6	0.116435
1.5	0.122549
1.4	0.1254
1.3	0.128116
1.2	0.135178
1.1	0.137449
1	0.149394
0.9	0.16316
0.8	0.178847
0.7	0.198003
0.6	0.214772
0.5	0.235199
0.4	0.216816
0.3	0.228658
0.2	0.343838
0.1	0.691332
