Config	T = 5
0	49
1	100
2	83
3	108
4	79
5	108
6	90
7	104
8	102
9	158
10	183
11	115
12	89
13	107
14	93
15	32

Config	T = 4.99
0	33
1	109
2	95
3	104
4	83
5	107
6	89
7	124
8	96
9	166
10	180
11	102
12	75
13	107
14	87
15	43

Config	T = 4.98
0	43
1	110
2	73
3	115
4	72
5	111
6	113
7	107
8	119
9	174
10	149
11	106
12	82
13	101
14	83
15	42

Config	T = 4.97
0	27
1	94
2	92
3	108
4	91
5	116
6	95
7	103
8	110
9	155
10	204
11	116
12	76
13	102
14	77
15	34

Config	T = 4.96
0	29
1	117
2	81
3	113
4	82
5	104
6	115
7	107
8	110
9	141
10	184
11	117
12	73
13	121
14	72
15	34

Config	T = 4.95
0	33
1	118
2	93
3	115
4	92
5	96
6	109
7	100
8	107
9	145
10	158
11	109
12	81
13	112
14	82
15	50

Config	T = 4.94
0	30
1	108
2	70
3	116
4	69
5	112
6	107
7	105
8	116
9	213
10	162
11	108
12	76
13	100
14	77
15	31

Config	T = 4.93
0	44
1	96
2	71
3	106
4	74
5	112
6	103
7	99
8	110
9	195
10	187
11	101
12	91
13	91
14	88
15	32

Config	T = 4.92
0	38
1	113
2	80
3	108
4	88
5	113
6	116
7	110
8	103
9	151
10	148
11	108
12	93
13	113
14	85
15	33

Config	T = 4.91
0	39
1	104
2	100
3	99
4	90
5	97
6	102
7	112
8	107
9	150
10	173
11	114
12	70
13	119
14	80
15	44

Config	T = 4.9
0	31
1	110
2	84
3	99
4	97
5	99
6	132
7	97
8	108
9	129
10	199
11	111
12	79
13	122
14	66
15	37

Config	T = 4.89
0	31
1	113
2	95
3	114
4	94
5	101
6	99
7	101
8	101
9	144
10	181
11	110
12	77
13	109
14	78
15	52

Config	T = 4.88
0	36
1	118
2	79
3	112
4	82
5	102
6	127
7	105
8	118
9	140
10	154
11	105
12	89
13	111
14	86
15	36

Config	T = 4.87
0	35
1	112
2	89
3	106
4	90
5	93
6	135
7	98
8	128
9	137
10	152
11	106
12	83
13	112
14	82
15	42

Config	T = 4.86
0	37
1	116
2	78
3	114
4	81
5	110
6	101
7	109
8	96
9	155
10	176
11	109
12	87
13	111
14	84
15	36

Config	T = 4.85
0	41
1	101
2	85
3	108
4	80
5	120
6	97
7	118
8	109
9	151
10	173
11	115
12	75
13	108
14	80
15	39

Config	T = 4.84
0	31
1	118
2	81
3	117
4	74
5	103
6	119
7	111
8	125
9	151
10	156
11	106
12	78
13	107
14	85
15	38

Config	T = 4.83
0	41
1	117
2	86
3	109
4	93
5	105
6	110
7	106
8	95
9	137
10	160
11	109
12	88
13	117
14	81
15	46

Config	T = 4.82
0	38
1	117
2	65
3	120
4	74
5	95
6	123
7	83
8	117
9	193
10	163
11	94
12	98
13	91
14	89
15	40

Config	T = 4.81
0	42
1	108
2	81
3	116
4	75
5	120
6	96
7	118
8	110
9	151
10	166
11	108
12	78
13	100
14	84
15	47

Config	T = 4.8
0	42
1	112
2	85
3	102
4	79
5	104
6	119
7	120
8	115
9	153
10	150
11	105
12	75
13	115
14	81
15	43

Config	T = 4.79
0	29
1	109
2	89
3	110
4	87
5	104
6	112
7	105
8	115
9	129
10	187
11	122
12	75
13	121
14	77
15	29

Config	T = 4.78
0	31
1	106
2	72
3	116
4	83
5	129
6	115
7	108
8	114
9	168
10	156
11	111
12	82
13	101
14	71
15	37

Config	T = 4.77
0	39
1	118
2	93
3	111
4	92
5	105
6	105
7	113
8	99
9	158
10	125
11	116
12	76
13	123
14	77
15	50

Config	T = 4.76
0	39
1	123
2	71
3	118
4	72
5	101
6	110
7	105
8	104
9	174
10	157
11	111
12	82
13	116
14	81
15	36

Config	T = 4.75
0	36
1	123
2	70
3	123
4	70
5	101
6	103
7	101
8	103
9	176
10	178
11	97
12	90
13	97
14	90
15	42

Config	T = 4.74
0	36
1	110
2	78
3	100
4	85
5	102
6	122
7	105
8	105
9	179
10	163
11	114
12	77
13	124
14	70
15	30

Config	T = 4.73
0	45
1	107
2	80
3	102
4	75
5	105
6	117
7	115
8	117
9	169
10	158
11	105
12	73
13	110
14	78
15	44

Config	T = 4.72
0	37
1	114
2	88
3	116
4	82
5	100
6	89
7	104
8	97
9	162
10	179
11	110
12	83
13	108
14	89
15	42

Config	T = 4.71
0	34
1	109
2	75
3	116
4	81
5	107
6	114
7	94
8	115
9	200
10	147
11	114
12	76
13	107
14	70
15	41

Config	T = 4.7
0	43
1	97
2	85
3	98
4	88
5	101
6	108
7	97
8	106
9	147
10	215
11	107
12	83
13	106
14	80
15	39

Config	T = 4.69
0	39
1	106
2	91
3	104
4	77
5	99
6	103
7	115
8	115
9	154
10	177
11	115
12	69
13	117
14	83
15	36

Config	T = 4.68
0	31
1	112
2	90
3	103
4	87
5	102
6	105
7	114
8	99
9	156
10	177
11	111
12	80
13	120
14	83
15	30

Config	T = 4.67
0	47
1	87
2	99
3	91
4	91
5	107
6	103
7	111
8	115
9	133
10	188
11	123
12	72
13	119
14	80
15	34

Config	T = 4.66
0	33
1	118
2	77
3	120
4	71
5	102
6	106
7	106
8	114
9	179
10	154
11	99
12	93
13	97
14	99
15	32

Config	T = 4.65
0	33
1	112
2	90
3	114
4	84
5	100
6	105
7	104
8	113
9	153
10	166
11	117
12	74
13	115
14	80
15	40

Config	T = 4.64
0	29
1	107
2	92
3	101
4	74
5	94
6	94
7	118
8	106
9	172
10	210
11	103
12	72
13	109
14	90
15	29

Config	T = 4.63
0	42
1	112
2	80
3	117
4	75
5	104
6	121
7	104
8	131
9	111
10	179
11	118
12	72
13	113
14	77
15	44

Config	T = 4.62
0	37
1	105
2	77
3	103
4	83
5	122
6	108
7	118
8	100
9	197
10	142
11	105
12	84
13	107
14	78
15	34

Config	T = 4.61
0	45
1	112
2	76
3	115
4	76
5	125
6	92
7	122
8	95
9	154
10	160
11	110
12	85
13	107
14	85
15	41

Config	T = 4.6
0	34
1	106
2	65
3	108
4	75
5	117
6	125
7	105
8	117
9	205
10	153
11	102
12	83
13	100
14	73
15	32

Config	T = 4.59
0	42
1	98
2	85
3	105
4	74
5	101
6	99
7	105
8	117
9	152
10	209
11	123
12	65
13	116
14	76
15	33

Config	T = 4.58
0	39
1	119
2	76
3	115
4	62
5	98
6	112
7	116
8	122
9	172
10	150
11	114
12	71
13	118
14	85
15	31

Config	T = 4.57
0	40
1	117
2	84
3	106
4	75
5	100
6	94
7	120
8	92
9	184
10	166
11	101
12	80
13	112
14	89
15	40

Config	T = 4.56
0	32
1	116
2	86
3	122
4	79
5	101
6	95
7	102
8	108
9	171
10	159
11	115
12	80
13	109
14	87
15	38

Config	T = 4.55
0	32
1	118
2	70
3	104
4	82
5	104
6	128
7	106
8	102
9	167
10	184
11	103
12	80
13	117
14	68
15	35

Config	T = 4.54
0	35
1	101
2	84
3	103
4	89
5	112
6	105
7	105
8	102
9	163
10	192
11	116
12	73
13	114
14	68
15	38

Config	T = 4.53
0	32
1	120
2	77
3	116
4	69
5	100
6	104
7	112
8	108
9	202
10	146
11	111
12	74
13	115
14	82
15	32

Config	T = 4.52
0	33
1	100
2	79
3	108
4	79
5	136
6	94
7	128
8	102
9	132
10	217
11	118
12	62
13	110
14	62
15	40

Config	T = 4.51
0	33
1	112
2	86
3	118
4	79
5	129
6	92
7	130
8	105
9	152
10	142
11	118
12	73
13	112
14	80
15	39

Config	T = 4.5
0	35
1	105
2	99
3	100
4	93
5	94
6	103
7	105
8	104
9	155
10	178
11	113
12	77
13	118
14	83
15	38

Config	T = 4.49
0	48
1	116
2	73
3	119
4	70
5	106
6	117
7	106
8	123
9	139
10	156
11	107
12	83
13	104
14	86
15	47

Config	T = 4.48
0	45
1	97
2	78
3	111
4	90
5	115
6	101
7	89
8	103
9	175
10	167
11	124
12	85
13	110
14	73
15	37

Config	T = 4.47
0	37
1	126
2	67
3	114
4	62
5	98
6	125
7	115
8	118
9	160
10	174
11	100
12	74
13	112
14	79
15	39

Config	T = 4.46
0	35
1	115
2	71
3	112
4	71
5	104
6	111
7	107
8	108
9	174
10	183
11	115
12	73
13	118
14	73
15	30

Config	T = 4.45
0	36
1	100
2	89
3	104
4	81
5	103
6	112
7	107
8	124
9	149
10	184
11	118
12	68
13	114
14	76
15	35

Config	T = 4.44
0	36
1	113
2	77
3	108
4	80
5	113
6	115
7	115
8	107
9	163
10	168
11	106
12	73
13	111
14	70
15	45

Config	T = 4.43
0	47
1	109
2	81
3	108
4	77
5	114
6	99
7	119
8	102
9	162
10	152
11	100
12	93
13	101
14	97
15	39

Config	T = 4.42
0	29
1	123
2	80
3	118
4	76
5	105
6	113
7	114
8	112
9	179
10	141
11	101
12	77
13	106
14	81
15	45

Config	T = 4.41
0	42
1	108
2	69
3	111
4	62
5	94
6	112
7	98
8	122
9	190
10	191
11	110
12	72
13	107
14	79
15	33

Config	T = 4.4
0	36
1	117
2	80
3	102
4	77
5	91
6	110
7	109
8	98
9	190
10	170
11	116
12	71
13	131
14	74
15	28

Config	T = 4.39
0	37
1	128
2	67
3	116
4	59
5	114
6	100
7	134
8	96
9	205
10	134
11	95
12	83
13	107
14	91
15	34

Config	T = 4.38
0	27
1	128
2	62
3	115
4	64
5	106
6	119
7	117
8	104
9	188
10	173
11	109
12	71
13	122
14	69
15	26

Config	T = 4.37
0	25
1	108
2	91
3	109
4	93
5	101
6	120
7	98
8	119
9	167
10	154
11	113
12	78
13	112
14	76
15	36

Config	T = 4.36
0	31
1	122
2	85
3	111
4	73
5	77
6	112
7	100
8	113
9	156
10	201
11	109
12	72
13	120
14	84
15	34

Config	T = 4.35
0	34
1	110
2	71
3	106
4	78
5	126
6	102
7	123
8	91
9	200
10	157
11	106
12	81
13	110
14	74
15	31

Config	T = 4.34
0	42
1	114
2	62
3	120
4	62
5	120
6	103
7	114
8	109
9	171
10	172
11	112
12	81
13	106
14	81
15	31

Config	T = 4.33
0	41
1	114
2	66
3	106
4	68
5	101
6	123
7	107
8	113
9	206
10	149
11	102
12	83
13	110
14	81
15	30

Config	T = 4.32
0	33
1	110
2	75
3	101
4	83
5	115
6	105
7	116
8	88
9	168
10	197
11	109
12	82
13	118
14	74
15	26

Config	T = 4.31
0	34
1	108
2	81
3	108
4	80
5	116
6	99
7	117
8	100
9	175
10	180
11	108
12	71
13	108
14	72
15	43

Config	T = 4.3
0	39
1	106
2	86
3	108
4	73
5	114
6	86
7	125
8	101
9	154
10	192
11	126
12	59
13	124
14	72
15	35

Config	T = 4.29
0	40
1	110
2	90
3	97
4	79
5	109
6	102
7	133
8	100
9	157
10	158
11	116
12	69
13	129
14	80
15	31

Config	T = 4.28
0	32
1	114
2	76
3	112
4	73
5	100
6	125
7	105
8	126
9	206
10	136
11	99
12	74
13	101
14	77
15	44

Config	T = 4.27
0	32
1	119
2	66
3	109
4	64
5	109
6	117
7	121
8	109
9	151
10	206
11	108
12	72
13	118
14	74
15	25

Config	T = 4.26
0	29
1	124
2	72
3	107
4	70
5	106
6	108
7	125
8	93
9	158
10	205
11	107
12	71
13	124
14	73
15	28

Config	T = 4.25
0	24
1	119
2	75
3	116
4	71
5	109
6	93
7	116
8	94
9	190
10	196
11	106
12	73
13	109
14	77
15	32

Config	T = 4.24
0	35
1	121
2	64
3	123
4	74
5	113
6	108
7	101
8	100
9	205
10	147
11	95
12	94
13	93
14	84
15	43

Config	T = 4.23
0	28
1	109
2	77
3	106
4	89
5	108
6	113
7	99
8	98
9	190
10	174
11	96
12	99
13	99
14	87
15	28

Config	T = 4.22
0	25
1	120
2	68
3	104
4	67
5	115
6	115
7	132
8	100
9	175
10	193
11	90
12	83
13	106
14	84
15	23

Config	T = 4.21
0	34
1	111
2	72
3	118
4	83
5	110
6	115
7	92
8	111
9	172
10	169
11	103
12	93
13	96
14	82
15	39

Config	T = 4.2
0	32
1	116
2	68
3	117
4	67
5	114
6	125
7	114
8	127
9	193
10	126
11	94
12	91
13	93
14	92
15	31

Config	T = 4.19
0	28
1	113
2	70
3	108
4	83
5	104
6	116
7	96
8	98
9	197
10	189
11	105
12	82
13	110
14	69
15	32

Config	T = 4.18
0	32
1	123
2	73
3	111
4	73
5	108
6	105
7	120
8	93
9	190
10	176
11	99
12	69
13	111
14	69
15	48

Config	T = 4.17
0	34
1	101
2	78
3	111
4	77
5	125
6	101
7	116
8	112
9	189
10	156
11	115
12	72
13	105
14	73
15	35

Config	T = 4.16
0	39
1	114
2	73
3	109
4	88
5	121
6	117
7	111
8	97
9	149
10	153
11	120
12	83
13	125
14	68
15	33

Config	T = 4.15
0	34
1	91
2	75
3	101
4	81
5	115
6	119
7	99
8	123
9	162
10	208
11	110
12	82
13	100
14	76
15	24

Config	T = 4.14
0	38
1	109
2	75
3	109
4	89
5	120
6	107
7	106
8	93
9	145
10	185
11	116
12	86
13	116
14	72
15	34

Config	T = 4.13
0	30
1	118
2	66
3	117
4	79
5	118
6	106
7	106
8	92
9	194
10	170
11	103
12	87
13	104
14	74
15	36

Config	T = 4.12
0	38
1	101
2	80
3	98
4	87
5	98
6	119
7	94
8	109
9	180
10	189
11	117
12	71
13	120
14	64
15	35

Config	T = 4.11
0	34
1	109
2	88
3	95
4	75
5	81
6	127
7	108
8	126
9	179
10	177
11	94
12	76
13	108
14	89
15	34

Config	T = 4.1
0	36
1	103
2	86
3	95
4	86
5	96
6	120
7	104
8	112
9	132
10	219
11	117
12	69
13	125
14	69
15	31

Config	T = 4.09
0	27
1	120
2	74
3	125
4	74
5	108
6	100
7	103
8	105
9	148
10	201
11	110
12	84
13	105
14	84
15	32

Config	T = 4.08
0	34
1	110
2	68
3	114
4	66
5	120
6	105
7	118
8	111
9	179
10	185
11	109
12	69
13	105
14	71
15	36

Config	T = 4.07
0	25
1	108
2	77
3	114
4	81
5	103
6	115
7	93
8	117
9	181
10	193
11	113
12	70
13	107
14	66
15	37

Config	T = 4.06
0	40
1	107
2	67
3	128
4	62
5	116
6	97
7	100
8	123
9	182
10	168
11	139
12	57
13	118
14	62
15	34

Config	T = 4.05
0	30
1	113
2	80
3	105
4	82
5	105
6	111
7	111
8	101
9	165
10	191
11	110
12	73
13	118
14	71
15	34

Config	T = 4.04
0	34
1	102
2	76
