Config	T = 5
0	7
1	18
2	12
3	18
4	13
5	20
6	18
7	19
8	17
9	33
10	15
11	12
12	17
13	12
14	16
15	9

Config	T = 4.99
0	4
1	17
2	14
3	18
4	13
5	20
6	12
7	20
8	14
9	28
10	34
11	14
12	13
13	13
14	14
15	8

Config	T = 4.98
0	4
1	13
2	16
3	15
4	13
5	19
6	13
7	20
8	18
9	21
10	43
11	17
12	11
13	15
14	14
15	4

Config	T = 4.97
0	7
1	17
2	14
3	19
4	17
5	15
6	18
7	10
8	17
9	23
10	27
11	22
12	12
13	20
14	9
15	9

Config	T = 4.96
0	7
1	11
2	18
3	16
4	14
5	20
6	12
7	19
8	21
9	29
10	24
11	20
12	9
13	15
14	13
15	8

Config	T = 4.95
0	2
1	23
2	10
3	26
4	10
5	16
6	14
7	13
8	17
9	31
10	28
11	19
12	12
13	16
14	12
15	7

Config	T = 4.94
0	5
1	18
2	7
3	21
4	12
5	20
6	18
7	12
8	16
9	48
10	16
11	17
12	16
13	14
14	11
15	5

Config	T = 4.93
0	2
1	18
2	19
3	17
4	19
5	14
6	19
7	15
8	18
9	15
10	28
11	20
12	13
13	21
14	13
15	5

Config	T = 4.92
0	5
1	16
2	11
3	20
4	8
5	21
6	10
7	20
8	17
9	40
10	28
11	15
12	13
13	11
14	16
15	5

Config	T = 4.91
0	6
1	16
2	14
3	14
4	15
5	18
6	23
7	19
8	20
9	16
10	29
11	20
12	10
13	22
14	9
15	5

Config	T = 4.9
0	6
1	19
2	7
3	18
4	14
5	18
6	25
7	12
8	17
9	30
10	26
11	16
12	16
13	17
14	9
15	6

Config	T = 4.89
0	6
1	14
2	13
3	15
4	11
5	15
6	22
7	16
8	25
9	27
10	35
11	14
12	10
13	13
14	12
15	8

Config	T = 4.88
0	7
1	18
2	7
3	18
4	11
5	15
6	13
7	11
8	9
9	63
10	19
11	11
12	22
13	11
14	18
15	3

Config	T = 4.87
0	5
1	22
2	9
3	22
4	12
5	17
6	21
7	14
8	18
9	25
10	21
11	20
12	14
13	20
14	11
15	5

Config	T = 4.86
0	5
1	16
2	15
3	17
4	15
5	18
6	16
7	17
8	17
9	14
10	39
11	22
12	9
13	21
14	9
15	6

Config	T = 4.85
0	8
1	16
2	14
3	16
4	15
5	11
6	15
7	10
8	14
9	30
10	31
11	27
12	11
13	27
14	10
15	1

Config	T = 4.84
0	6
1	17
2	9
3	18
4	8
5	14
6	25
7	14
8	27
9	26
10	32
11	17
12	11
13	16
14	12
15	4

Config	T = 4.83
0	5
1	15
2	17
3	19
4	18
5	19
6	15
7	14
8	18
9	19
10	27
11	19
12	14
13	15
14	13
15	9

Config	T = 4.82
0	4
1	21
2	12
3	18
4	12
5	12
6	20
7	15
8	17
9	34
10	22
11	20
12	12
13	23
14	12
15	2

Config	T = 4.81
0	6
1	15
2	13
3	15
4	11
5	19
6	18
7	21
8	20
9	31
10	26
11	17
12	10
13	17
14	12
15	5

Config	T = 4.8
0	6
1	19
2	7
3	21
4	10
5	25
6	18
7	20
8	17
9	19
10	28
11	17
12	17
13	15
14	14
15	3

Config	T = 4.79
0	8
1	11
2	17
3	14
4	19
5	18
6	19
7	13
8	20
9	15
10	33
11	25
12	8
13	22
14	6
15	8

Config	T = 4.78
0	5
1	22
2	14
3	19
4	9
5	17
6	14
7	25
8	16
9	21
10	24
11	18
12	11
13	21
14	16
15	4

Config	T = 4.77
0	5
1	25
2	11
3	23
4	8
5	13
6	18
7	18
8	19
9	23
10	24
11	18
12	10
13	20
14	13
15	8

Config	T = 4.76
0	6
1	19
2	15
3	18
4	12
5	25
6	10
7	29
8	12
9	27
10	16
11	17
12	10
13	18
14	13
15	9

Config	T = 4.75
0	9
1	16
2	10
3	16
4	10
5	19
6	22
7	19
8	22
9	22
10	24
11	16
12	16
13	16
14	16
15	3

Config	T = 4.74
0	4
1	16
2	11
3	17
4	13
5	20
6	19
7	17
8	18
9	34
10	28
11	14
12	14
13	13
14	12
15	6

Config	T = 4.73
0	3
1	19
2	14
3	16
4	13
5	11
6	24
7	15
8	22
9	38
10	22
11	14
