5	-0.00193672
4.99	0.0016
4.98	-0.000460937
4.97	-0.000128906
4.96	0.000628125
4.95	-0.00140547
4.94	-0.000253906
4.93	-0.000735156
4.92	-7.1875e-05
4.91	0.00184687
4.9	-0.00132734
4.89	-0.000876562
4.88	0.000489063
4.87	-0.000219531
4.86	0.000407813
4.85	2.34375e-06
4.84	-0.000322656
4.83	-0.000432031
4.82	2.57812e-05
4.81	0.000357813
4.8	0.00169375
4.79	-0.00276953
4.78	-0.00158906
4.77	-0.00107891
4.76	-0.000424219
4.75	-0.00185859
4.74	-0.0001875
4.73	0.00201797
4.72	-0.000503906
4.71	-0.00159844
4.7	-0.000700781
4.69	0.000860938
4.68	-0.00247344
4.67	-0.00144141
4.66	0.000460156
4.65	-0.00129688
4.64	0.000410938
4.63	0.00123359
4.62	-0.000298437
4.61	0.00184844
4.6	0.000152344
4.59	0.000921875
4.58	-0.000236719
4.57	0.000496094
4.56	-0.000739063
4.55	-3.04687e-05
4.54	1.64062e-05
4.53	0.001425
4.52	0.000147656
4.51	0.00200078
4.5	0.00116953
4.49	-0.00143203
4.48	-9.375e-06
4.47	0.00174766
4.46	0.00124609
4.45	-0.000867188
4.44	-0.00226875
4.43	0.00129219
4.42	0.00304219
4.41	0.000770312
4.4	0.000332812
4.39	0.000960156
4.38	0.00153906
4.37	0.000210156
4.36	-0.00100469
4.35	0.00149687
4.34	-0.00131797
4.33	-0.000686719
4.32	0.000572656
4.31	0.00218203
4.3	0.00133438
4.29	-0.000519531
4.28	-0.00121719
4.27	0.000873437
4.26	0.000109375
4.25	-0.0011125
4.24	0.00108828
4.23	-0.00101797
4.22	-0.00137344
4.21	-0.00030625
4.2	-0.000492188
4.19	0.00115781
4.18	0.000802344
4.17	-0.00145234
4.16	0.00173828
4.15	-0.000547656
4.14	0.000814063
4.13	0.00224922
4.12	0.00159453
4.11	0.00246797
4.1	-0.000436719
4.09	0.000245312
4.08	0.000903125
4.07	0.00269609
4.06	-0.000408594
4.05	-0.000413281
4.04	0.00131406
4.03	-0.00149687
4.02	-0.000167969
4.01	0.00122031
4	0.00103047
3.99	0.00114609
3.98	-0.00298125
3.97	0.000392969
3.96	0.000560156
3.95	-0.00115703
3.94	-0.00183281
3.93	0.000707031
3.92	0.00162344
3.91	0.00239922
3.9	0.000924219
3.89	-0.000439844
3.88	0.00135078
3.87	0.000528906
3.86	0.000678125
3.85	-0.000765625
3.84	0.000855469
3.83	0.000640625
3.82	-0.00159922
3.81	0.000764062
3.8	-0.00195234
3.79	-0.00345547
3.78	-0.00079375
3.77	0.000391406
3.76	-0.000345313
3.75	-0.00197031
3.74	-0.000396875
3.73	-0.000171094
3.72	0.001225
3.71	0.00106641
3.7	0.00272266
3.69	0.00291797
3.68	0.000799219
3.67	-0.00129063
3.66	0.000517969
3.65	-0.00109141
3.64	0.00115781
3.63	0.00115547
3.62	0.000214844
3.61	0.000365625
3.6	0.00129375
3.59	0.000496875
3.58	0.000817187
3.57	-4.84375e-05
3.56	0.00219922
3.55	-0.00129063
3.54	0.000452344
3.53	0.00151875
3.52	0.000111719
3.51	-0.00338516
3.5	0.000179687
3.49	0.000991406
3.48	0.000672656
3.47	0.00106953
3.46	0.000913281
3.45	-0.000714844
3.44	-0.00173203
3.43	-0.00161563
3.42	-0.000898438
3.41	0.00189375
3.4	-0.00128281
3.39	0.00132266
3.38	0.000177344
3.37	-0.00125312
3.36	-0.000834375
3.35	-0.00114531
3.34	-0.00138672
3.33	-0.00274531
3.32	-7.5e-05
3.31	0.000780469
3.3	0.00108438
3.29	0.00115938
3.28	-0.00014375
3.27	3.125e-05
3.26	-0.000352344
3.25	0.00104141
3.24	-0.00144141
3.23	-0.00107813
3.22	-0.00120078
3.21	0.00188281
3.2	-0.0002
3.19	0.000139844
3.18	0.000398437
3.17	-0.000989844
3.16	-0.000721875
3.15	-0.00217734
3.14	0.000635156
3.13	-0.000174219
3.12	-0.000246094
3.11	-0.00104531
3.1	-0.00155391
3.09	0.00153437
3.08	-0.00241641
3.07	-0.00126563
3.06	-0.000496875
3.05	0.000364844
3.04	-0.00161719
3.03	-3.04687e-05
3.02	0.000428906
3.01	-0.000783594
3	-0.000195313
2.99	0.00123672
2.98	0.000358594
2.97	0.000880469
2.96	-0.00136484
2.95	-0.000795313
2.94	0.00101328
2.93	-0.000153125
2.92	0.00122578
2.91	-0.002075
2.9	-0.00122578
2.89	-0.000464063
2.88	0.00265078
2.87	-0.00146641
2.86	-0.00228906
2.85	-0.00140078
2.84	0.00301797
2.83	0.00242734
2.82	-0.00222891
2.81	0.000653906
2.8	-0.00228672
2.79	-0.00252969
2.78	0.000904688
2.77	-0.0015375
2.76	0.00145234
2.75	0.000485156
2.74	-0.00169844
2.73	-0.00125469
2.72	-0.00148672
2.71	-0.00135312
2.7	-0.00219062
2.69	0.00036875
2.68	0.00151563
2.67	-0.00195
2.66	-0.00208281
2.65	-0.00240547
2.64	-0.00107578
2.63	-0.00102344
2.62	-0.000800781
2.61	-0.000533594
2.6	-0.00236328
2.59	0.0005375
2.58	-0.000491406
2.57	0.000275
2.56	0.00172188
2.55	0.00234844
2.54	-0.00203438
2.53	-0.00120703
2.52	-0.000524219
2.51	0.00152422
2.5	-0.00239531
2.49	0.000286719
2.48	0.00237266
2.47	-0.00362031
2.46	1.71875e-05
2.45	0.000514062
2.44	-0.000761719
2.43	-0.00455391
2.42	-0.000945312
2.41	-0.00136094
2.4	-0.000911719
2.39	-0.00200234
2.38	-0.00272578
2.37	-0.00326172
2.36	-0.000146094
2.35	0.00401016
2.34	0.0042125
2.33	0.00275078
2.32	-0.00419297
2.31	-0.00502266
2.3	0.00247891
2.29	0.00405078
2.28	0.00159297
2.27	0.00295313
2.26	-6.09375e-05
2.25	0.00137266
2.24	0.00132656
2.23	-0.000789063
2.22	-0.00255234
2.21	0.00131875
2.2	3.04687e-05
2.19	-0.00152266
2.18	0.001125
2.17	-0.00288437
2.16	0.00256484
2.15	0.00126094
2.14	0.00242266
2.13	0.00120937
2.12	0.0046875
2.11	-0.00184141
2.1	-2.10938e-05
2.09	-0.00295859
2.08	-0.0037875
2.07	6.48438e-05
2.06	0.00117891
2.05	-0.00719375
2.04	0.00169922
2.03	-0.00263516
2.02	0.000177344
2.01	-0.00490859
2	0.000485156
1.99	-0.00118438
1.98	0.00102578
1.97	-0.00157109
1.96	-0.000316406
1.95	0.00287813
1.94	-0.00356484
1.93	-0.000304687
1.92	0.00117969
1.91	-0.00123594
1.9	-0.00148516
