Config	T = 5
0	12
1	23
2	20
3	26
4	19
5	35
6	27
7	33
8	31
9	32
10	40
11	26
12	21
13	23
14	22
15	10

Config	T = 4.99
0	9
1	23
2	22
3	32
4	17
5	24
6	28
7	20
8	42
9	37
10	40
11	34
12	18
13	25
14	23
15	6

Config	T = 4.98
0	7
1	34
2	14
3	34
4	16
5	33
6	23
7	31
8	21
9	60
10	18
11	30
12	24
13	30
14	22
15	3

Config	T = 4.97
0	8
1	24
2	22
3	28
4	25
5	30
6	23
7	23
8	24
9	54
10	35
11	28
12	22
13	24
14	19
15	11

Config	T = 4.96
0	11
1	24
2	25
3	25
4	21
5	24
6	21
7	27
8	26
9	34
10	55
11	33
12	14
13	32
14	18
15	10

Config	T = 4.95
0	12
1	25
2	25
3	23
4	20
5	27
6	26
7	34
8	29
9	46
10	29
11	26
12	16
13	28
14	21
15	13

Config	T = 4.94
0	10
1	26
2	20
3	25
4	21
5	24
6	32
7	24
8	30
9	41
10	44
11	31
12	16
13	32
14	15
15	9

Config	T = 4.93
0	10
1	26
2	21
3	30
4	21
5	34
6	28
7	30
8	32
9	31
10	36
11	24
12	20
13	20
14	20
15	17

Config	T = 4.92
0	8
1	28
2	18
3	29
4	24
5	37
6	26
7	30
8	21
9	36
10	38
11	26
12	25
13	25
14	19
15	10

Config	T = 4.91
0	8
1	26
2	22
3	23
4	29
5	35
6	29
7	31
8	19
9	38
10	36
11	33
12	15
13	36
14	8
15	12

Config	T = 4.9
0	9
1	31
2	23
3	29
4	20
5	17
6	24
7	22
8	25
9	40
10	49
11	31
12	17
13	33
14	20
15	10

Config	T = 4.89
0	10
1	23
2	27
3	23
4	21
5	22
6	25
7	28
8	31
9	39
10	43
11	32
12	16
13	32
14	22
15	6

Config	T = 4.88
0	9
1	33
2	22
3	30
4	17
5	14
6	30
7	22
8	32
9	37
10	49
11	26
12	15
13	29
14	20
15	15

Config	T = 4.87
0	7
1	34
2	20
3	35
4	20
5	25
6	22
7	24
8	23
9	30
10	49
11	30
12	20
13	29
14	20
15	12

Config	T = 4.86
0	13
1	25
2	23
3	26
4	17
5	29
6	21
7	34
8	28
9	34
10	40
11	37
12	12
13	36
14	18
15	7

Config	T = 4.85
0	14
1	30
2	18
3	26
4	15
5	26
6	27
7	33
8	26
9	38
10	42
11	28
12	15
13	32
14	18
15	12

Config	T = 4.84
0	10
1	22
2	24
3	26
4	19
5	22
6	23
7	23
8	32
9	54
10	40
11	31
12	18
13	27
14	23
15	6

Config	T = 4.83
0	12
1	21
2	27
3	24
4	25
5	25
6	26
7	24
8	31
9	26
10	44
11	41
12	14
13	38
14	16
15	6

Config	T = 4.82
0	6
1	24
2	21
3	27
4	21
5	28
6	26
7	25
8	29
9	54
10	39
11	28
12	21
13	25
14	21
15	5

Config	T = 4.81
0	14
1	34
2	14
3	26
4	17
5	17
6	42
7	22
8	31
9	49
10	23
11	25
12	24
13	33
14	21
15	8

Config	T = 4.8
0	13
1	27
2	17
3	26
4	25
5	26
6	34
7	19
8	25
9	33
10	44
11	27
12	27
13	28
14	19
15	10

Config	T = 4.79
0	8
1	19
2	25
3	24
4	26
5	29
6	25
7	23
8	29
9	45
10	46
11	29
12	20
13	24
14	19
15	9

Config	T = 4.78
0	8
1	33
2	17
3	25
4	19
5	17
6	38
7	23
8	28
9	46
10	43
11	24
12	21
13	32
14	19
15	7

Config	T = 4.77
0	5
1	31
2	23
3	30
4	26
5	27
6	26
7	25
8	22
9	43
10	31
11	29
12	23
13	30
14	20
15	9

Config	T = 4.76
0	6
1	30
2	19
3	25
4	18
5	27
6	30
7	33
8	26
9	45
10	43
11	25
12	18
13	30
14	19
15	6

Config	T = 4.75
0	13
1	30
2	17
3	28
4	16
5	22
6	36
7	25
8	35
9	41
10	34
11	24
12	19
13	26
