Config	T = 5
0	22
1	66
2	38
3	62
4	48
5	60
6	75
7	54
8	61
9	80
10	100
11	58
12	50
13	62
14	40
15	24

Config	T = 4.99
0	19
1	59
2	53
3	64
4	50
5	51
6	56
7	49
8	64
9	67
10	120
11	72
12	45
13	67
14	48
15	16

Config	T = 4.98
0	18
1	63
2	43
3	69
4	40
5	55
6	57
7	52
8	66
9	111
10	94
11	53
12	55
13	47
14	58
15	19

Config	T = 4.97
0	33
1	65
2	39
3	71
4	41
5	67
6	61
7	59
8	65
9	90
10	53
11	62
12	57
13	56
14	55
15	26

Config	T = 4.96
0	22
1	61
2	46
3	60
4	38
5	67
6	59
7	76
8	66
9	95
10	84
11	56
12	41
13	57
14	49
15	23

Config	T = 4.95
0	21
1	66
2	42
3	63
4	44
5	59
6	59
7	60
8	54
9	100
10	97
11	62
12	44
13	65
14	42
15	22

Config	T = 4.94
0	21
1	75
2	42
3	67
4	45
5	57
6	74
7	62
8	63
9	87
10	70
11	54
12	45
13	62
14	42
15	34

Config	T = 4.93
0	25
1	69
2	38
3	71
4	44
5	61
6	61
7	53
8	57
9	87
10	85
11	65
12	52
13	63
14	46
15	23

Config	T = 4.92
0	20
1	68
2	43
3	66
4	43
5	58
6	74
7	60
8	72
9	84
10	82
11	62
12	37
13	64
14	37
15	30

Config	T = 4.91
0	25
1	48
2	48
3	50
4	50
5	63
6	67
7	59
8	67
9	77
10	123
11	60
12	42
13	58
14	40
15	23

Config	T = 4.9
0	17
1	63
2	47
3	66
4	44
5	51
6	63
7	51
8	69
9	113
10	81
11	62
12	46
13	59
14	49
15	19

Config	T = 4.89
0	24
1	64
2	53
3	55
4	48
5	51
6	66
7	65
8	62
9	83
10	87
11	59
12	42
13	68
14	47
15	26

Config	T = 4.88
0	24
1	54
2	50
3	47
4	53
5	64
6	65
7	68
8	55
9	80
10	101
11	67
12	44
13	74
14	41
15	13

Config	T = 4.87
0	22
1	54
2	48
3	58
4	50
5	71
6	60
7	65
8	62
9	70
10	113
11	68
12	35
13	64
14	33
15	27

Config	T = 4.86
0	23
1	71
2	48
3	57
4	48
5	50
6	63
7	64
8	49
9	85
10	98
11	59
12	43
13	73
14	43
15	26

Config	T = 4.85
0	22
1	63
2	41
3	63
4	38
5	65
6	65
7	68
8	68
9	96
10	89
11	49
12	47
13	49
14	50
15	27

Config	T = 4.84
0	22
1	61
2	43
3	59
4	46
5	64
6	65
7	63
8	60
9	95
10	89
11	56
12	51
13	58
14	48
15	20

Config	T = 4.83
0	22
1	61
2	50
3	65
4	52
5	64
6	62
7	58
8	64
9	97
10	55
11	59
12	58
13	55
14	56
15	22

Config	T = 4.82
0	15
1	62
2	41
3	65
4	44
5	68
6	59
7	62
8	59
9	105
10	100
11	57
12	45
13	54
14	42
15	22

Config	T = 4.81
0	28
1	57
2	38
3	58
4	45
5	74
6	62
7	66
8	56
9	81
10	105
11	63
12	44
13	62
14	37
15	24

Config	T = 4.8
0	16
1	62
2	44
3	61
4	41
5	57
6	55
7	61
8	57
9	119
10	98
11	63
12	44
13	64
14	47
15	11

Config	T = 4.79
