0.01	0.537635
0.02	0.537635
0.03	0.537635
0.04	0.537635
0.05	0.537635
0.06	0.537635
0.07	0.537635
0.08	0.537635
0.09	0.537635
0.1	0.537635
0.11	0.537635
0.12	0.537635
0.13	0.537635
0.14	0.537635
0.15	0.537635
0.16	0.537635
0.17	0.537635
0.18	0.537635
0.19	0.537635
0.2	0.537635
0.21	0.537635
0.22	0.537635
0.23	0.537635
0.24	0.537635
0.25	0.537635
0.26	0.537635
0.27	0.537635
0.28	0.537635
0.29	0.537635
0.3	0.537635
0.31	0.537635
0.32	0.537636
0.33	0.537636
0.34	0.537636
0.35	0.537636
0.36	0.537637
0.37	0.537637
0.38	0.537638
0.39	0.53764
0.4	0.537642
0.41	0.537645
0.42	0.537647
0.43	0.537652
0.44	0.537657
0.45	0.537666
0.46	0.537676
0.47	0.537689
0.48	0.537704
0.49	0.537724
0.5	0.537745
0.51	0.53777
0.52	0.537799
0.53	0.537837
0.54	0.537881
0.55	0.537932
0.56	0.537992
0.57	0.538059
0.58	0.53813
0.59	0.538212
0.6	0.538303
0.61	0.538416
0.62	0.538537
0.63	0.538684
0.64	0.538833
0.65	0.539016
0.66	0.539228
0.67	0.539448
0.68	0.539697
0.69	0.539981
0.7	0.54032
0.71	0.54068
0.72	0.541156
0.73	0.541669
0.74	0.54219
0.75	0.542804
0.76	0.543468
0.77	0.544225
0.78	0.545533
0.79	0.546698
0.8	0.547892
0.81	0.55028
0.82	0.552281
0.83	0.555036
0.84	0.561511
0.85	0.567328
0.86	0.571287
0.87	0.574429
0.88	0.578005
0.89	0.580551
0.9	0.583166
0.91	0.585656
0.92	0.588185
0.93	0.59053
0.94	0.592457
0.95	0.59433
0.96	0.59629
0.97	0.598249
0.98	0.599709
0.99	0.601542
1	0.603274
1.01	0.6049
1.02	0.606336
1.03	0.607949
1.04	0.609293
1.05	0.610616
1.06	0.612012
1.07	0.613275
1.08	0.61451
1.09	0.615729
1.1	0.61689
1.11	0.618054
1.12	0.619216
1.13	0.620221
1.14	0.621264
1.15	0.622297
1.16	0.623299
1.17	0.624296
1.18	0.625276
1.19	0.626265
1.2	0.627189
1.21	0.628116
1.22	0.628988
1.23	0.629793
1.24	0.630624
1.25	0.631456
1.26	0.632294
1.27	0.633055
1.28	0.633813
1.29	0.634602
1.3	0.635367
1.31	0.636081
1.32	0.636816
1.33	0.637511
1.34	0.638187
1.35	0.638848
1.36	0.639545
1.37	0.640194
1.38	0.640838
1.39	0.641488
1.4	0.642114
1.41	0.642731
1.42	0.643341
1.43	0.643922
1.44	0.644491
1.45	0.645068
1.46	0.645605
1.47	0.646159
1.48	0.646695
1.49	0.647224
1.5	0.647744
1.51	0.648257
1.52	0.648769
1.53	0.649271
1.54	0.649772
1.55	0.650257
1.56	0.650739
1.57	0.651196
1.58	0.651652
1.59	0.652102
1.6	0.652552
1.61	0.652976
1.62	0.653407
1.63	0.653829
1.64	0.654248
1.65	0.654658
1.66	0.655068
1.67	0.655474
1.68	0.655858
1.69	0.656247
1.7	0.656623
1.71	0.65701
1.72	0.657385
1.73	0.657756
1.74	0.658126
1.75	0.65847
1.76	0.658814
1.77	0.659163
1.78	0.659513
1.79	0.659849
1.8	0.66018
1.81	0.66052
1.82	0.660842
1.83	0.661165
1.84	0.661489
1.85	0.661807
1.86	0.662121
1.87	0.662421
1.88	0.662731
1.89	0.663032
1.9	0.663326
1.91	0.663611
1.92	0.663901
1.93	0.664185
1.94	0.664463
1.95	0.664742
1.96	0.665015
1.97	0.665294
1.98	0.665559
1.99	0.665828
2	0.666092
2.01	0.666354
2.02	0.666609
2.03	0.666865
2.04	0.667121
2.05	0.66737
2.06	0.667617
2.07	0.667864
2.08	0.668105
2.09	0.668339
2.1	0.668576
2.11	0.66881
2.12	0.669041
2.13	0.669267
2.14	0.669489
2.15	0.669706
